mfc/s,num_threads,vector_size
38.61, 1, 1000000
67.0871, 2, 1000000
90.1388, 3, 1000000
108.131, 4, 1000000
123.778, 5, 1000000
136.277, 6, 1000000
127.453, 7, 1000000
147.885, 8, 1000000
161.499, 9, 1000000
71.4082, 10, 1000000
151.492, 11, 1000000
125.455, 12, 1000000
136.855, 13, 1000000
148.192, 14, 1000000
155.135, 15, 1000000
156.299, 16, 1000000
42.8918, 1, 2000000
77.2559, 2, 2000000
111.495, 3, 2000000
129.567, 4, 2000000
155.015, 5, 2000000
173.4, 6, 2000000
194.534, 7, 2000000
198.138, 8, 2000000
216.708, 9, 2000000
209.468, 10, 2000000
235.128, 11, 2000000
250.313, 12, 2000000
252.239, 13, 2000000
180.963, 14, 2000000
256.377, 15, 2000000
157.48, 16, 2000000
48.7266, 1, 3000000
84.7889, 2, 3000000
118.46, 3, 3000000
148.265, 4, 3000000
176.129, 5, 3000000
193.025, 6, 3000000
221.91, 7, 3000000
234.192, 8, 3000000
258.71, 9, 3000000
279.903, 10, 3000000
274.424, 11, 3000000
171.644, 12, 3000000
318.64, 13, 3000000
213.797, 14, 3000000
218.675, 15, 3000000
347.343, 16, 3000000
44.6987, 1, 4000000
89.0968, 2, 4000000
124.719, 3, 4000000
157.356, 4, 4000000
185.701, 5, 4000000
214.927, 6, 4000000
240.587, 7, 4000000
260.417, 8, 4000000
277.546, 9, 4000000
304.576, 10, 4000000
480.365, 11, 4000000
332.917, 12, 4000000
363.835, 13, 4000000
360.036, 14, 4000000
178.667, 15, 4000000
211.305, 16, 4000000
54.1724, 1, 5000000
93.348, 2, 5000000
129.732, 3, 5000000
161.655, 4, 5000000
195.511, 5, 5000000
223.424, 6, 5000000
251.953, 7, 5000000
279.658, 8, 5000000
278.691, 9, 5000000
324.38, 10, 5000000
342.771, 11, 5000000
360.985, 12, 5000000
385.564, 13, 5000000
328.278, 14, 5000000
408.463, 15, 5000000
343.1, 16, 5000000
48.8599, 1, 6000000
96.4196, 2, 6000000
133.041, 3, 6000000
168.478, 4, 6000000
200.783, 5, 6000000
225.742, 6, 6000000
264.096, 7, 6000000
287.604, 8, 6000000
313.611, 9, 6000000
339.156, 10, 6000000
358.938, 11, 6000000
381.922, 12, 6000000
254.022, 13, 6000000
337.041, 14, 6000000
445.666, 15, 6000000
373.506, 16, 6000000
56.4876, 1, 7000000
97.6971, 2, 7000000
138.013, 3, 7000000
173.22, 4, 7000000
206.551, 5, 7000000
238.647, 6, 7000000
268.817, 7, 7000000
295.896, 8, 7000000
327.946, 9, 7000000
350.28, 10, 7000000
375.335, 11, 7000000
401.837, 12, 7000000
427.064, 13, 7000000
444.191, 14, 7000000
451.205, 15, 7000000
444.022, 16, 7000000
60.0357, 1, 8000000
105.955, 2, 8000000
148.143, 3, 8000000
177.79, 4, 8000000
212.404, 5, 8000000
233.331, 6, 8000000
276.932, 7, 8000000
306.537, 8, 8000000
337.467, 9, 8000000
363.835, 10, 8000000
361.794, 11, 8000000
410.488, 12, 8000000
420.367, 13, 8000000
454.726, 14, 8000000
474.383, 15, 8000000
290.846, 16, 8000000
63.1344, 1, 9000000
104.108, 2, 9000000
145.14, 3, 9000000
181.554, 4, 9000000
217.918, 5, 9000000
242.797, 6, 9000000
284.495, 7, 9000000
316.122, 8, 9000000
343.669, 9, 9000000
377.929, 10, 9000000
405.241, 11, 9000000
432.588, 12, 9000000
435.519, 13, 9000000
416.358, 14, 9000000
474.458, 15, 9000000
495.376, 16, 9000000
63.6525, 1, 10000000
107.666, 2, 10000000
137.567, 3, 10000000
185.86, 4, 10000000
221.597, 5, 10000000
255.565, 6, 10000000
289.051, 7, 10000000
266.866, 8, 10000000
354.057, 9, 10000000
373.608, 10, 10000000
414.594, 11, 10000000
432.807, 12, 10000000
473.597, 13, 10000000
312.764, 14, 10000000
463.886, 15, 10000000
547.226, 16, 10000000
