mfc/s,num_threads,vector_size
40.6372, 1, 1000000
66.8226, 2, 1000000
90.5387, 3, 1000000
106.655, 4, 1000000
121.021, 5, 1000000
130.107, 6, 1000000
143.041, 7, 1000000
149.768, 8, 1000000
151.492, 9, 1000000
159.591, 10, 1000000
149.566, 11, 1000000
172.741, 12, 1000000
157.381, 13, 1000000
163.747, 14, 1000000
72.6744, 15, 1000000
166.556, 16, 1000000
45.5208, 1, 2000000
78.9515, 2, 2000000
109.343, 3, 2000000
135.676, 4, 2000000
155.376, 5, 2000000
179.244, 6, 2000000
170.227, 7, 2000000
208.659, 8, 2000000
225.073, 9, 2000000
223.839, 10, 2000000
232.856, 11, 2000000
175.3, 12, 2000000
237.501, 13, 2000000
181.159, 14, 2000000
186.846, 15, 2000000
199.581, 16, 2000000
47.9869, 1, 3000000
78.0721, 2, 3000000
118.732, 3, 3000000
146.972, 4, 3000000
176.067, 5, 3000000
200.374, 6, 3000000
221.386, 7, 3000000
240.828, 8, 3000000
227.825, 9, 3000000
265.769, 10, 3000000
300.903, 11, 3000000
269.906, 12, 3000000
291.404, 13, 3000000
173.883, 14, 3000000
254.907, 15, 3000000
336.927, 16, 3000000
51.6836, 1, 4000000
86.7058, 2, 4000000
124.568, 3, 4000000
164.962, 4, 4000000
185.194, 5, 4000000
213.311, 6, 4000000
238.963, 7, 4000000
263.522, 8, 4000000
280.328, 9, 4000000
295.53, 10, 4000000
305.507, 11, 4000000
321.647, 12, 4000000
344.531, 13, 4000000
360.62, 14, 4000000
371.678, 15, 4000000
250.784, 16, 4000000
57.5526, 1, 5000000
93.044, 2, 5000000
127.483, 3, 5000000
154.493, 4, 5000000
195.29, 5, 5000000
224.266, 6, 5000000
248.497, 7, 5000000
279.049, 8, 5000000
287.208, 9, 5000000
325.5, 10, 5000000
339.974, 11, 5000000
334.806, 12, 5000000
354.032, 13, 5000000
386.578, 14, 5000000
222.578, 15, 5000000
366.65, 16, 5000000
67.4188, 1, 6000000
96.4258, 2, 6000000
133.215, 3, 6000000
168.663, 4, 6000000
200.783, 5, 6000000
229.92, 6, 6000000
258.61, 7, 6000000
285.144, 8, 6000000
316.489, 9, 6000000
345.602, 10, 6000000
313.332, 11, 6000000
327.1, 12, 6000000
398.724, 13, 6000000
361.489, 14, 6000000
416.956, 15, 6000000
275.71, 16, 6000000
57.9044, 1, 7000000
99.2668, 2, 7000000
137.452, 3, 7000000
172.495, 4, 7000000
192.593, 5, 7000000
239.669, 6, 7000000
278.674, 7, 7000000
296.434, 8, 7000000
293.871, 9, 7000000
350.86, 10, 7000000
377.909, 11, 7000000
393.701, 12, 7000000
412.25, 13, 7000000
413.516, 14, 7000000
460.648, 15, 7000000
290.107, 16, 7000000
59.9983, 1, 8000000
102.304, 2, 8000000
141.902, 3, 8000000
177.987, 4, 8000000
191.902, 5, 8000000
245.934, 6, 8000000
270.051, 7, 8000000
305.939, 8, 8000000
335.233, 9, 8000000
362.614, 10, 8000000
385.691, 11, 8000000
314.169, 12, 8000000
430.71, 13, 8000000
280.84, 14, 8000000
343.495, 15, 8000000
519.312, 16, 8000000
65.4503, 1, 9000000
104.606, 2, 9000000
145.513, 3, 9000000
181.815, 4, 9000000
217.281, 5, 9000000
251.671, 6, 9000000
