mfc/s,num_threads,vector_size
38.9848, 1, 1000000
68.1803, 2, 1000000
91.6254, 3, 1000000
96.9744, 4, 1000000
115.794, 5, 1000000
133.085, 6, 1000000
139.821, 7, 1000000
148.832, 8, 1000000
108.755, 9, 1000000
155.788, 10, 1000000
170.068, 11, 1000000
162.999, 12, 1000000
160.979, 13, 1000000
167.898, 14, 1000000
79.4155, 15, 1000000
77.238, 16, 1000000
45.2591, 1, 2000000
78.8146, 2, 2000000
110.773, 3, 2000000
135.017, 4, 2000000
158.015, 5, 2000000
179.549, 6, 2000000
189.161, 7, 2000000
212.811, 8, 2000000
200.501, 9, 2000000
231.777, 10, 2000000
240.877, 11, 2000000
243.102, 12, 2000000
257.599, 13, 2000000
262.95, 14, 2000000
246.184, 15, 2000000
197.103, 16, 2000000
47.204, 1, 3000000
85.3024, 2, 3000000
117.989, 3, 3000000
148.906, 4, 3000000
169.243, 5, 3000000
199.72, 6, 3000000
222.156, 7, 3000000
239.655, 8, 3000000
260.892, 9, 3000000
265.698, 10, 3000000
288.684, 11, 3000000
297.619, 12, 3000000
311.526, 13, 3000000
212.6, 14, 3000000
315.557, 15, 3000000
236.072, 16, 3000000
51.1587, 1, 4000000
89.5857, 2, 4000000
124.328, 3, 4000000
157.592, 4, 4000000
185.52, 5, 4000000
211.562, 6, 4000000
238.322, 7, 4000000
264.306, 8, 4000000
282.706, 9, 4000000
301.591, 10, 4000000
315.358, 11, 4000000
312.451, 12, 4000000
349.406, 13, 4000000
331.757, 14, 4000000
377.501, 15, 4000000
355.777, 16, 4000000
46.6187, 1, 5000000
89.7151, 2, 5000000
129.884, 3, 5000000
163.49, 4, 5000000
192.13, 5, 5000000
224.81, 6, 5000000
221.307, 7, 5000000
277.254, 8, 5000000
298.972, 9, 5000000
321.275, 10, 5000000
350.116, 11, 5000000
358.372, 12, 5000000
382.76, 13, 5000000
386.518, 14, 5000000
411.252, 15, 5000000
282.582, 16, 5000000
55.1202, 1, 6000000
89.9955, 2, 6000000
127.397, 3, 6000000
177.957, 4, 6000000
200.655, 5, 6000000
231.58, 6, 6000000
265.217, 7, 6000000
288.503, 8, 6000000
276.23, 9, 6000000
328.641, 10, 6000000
344.511, 11, 6000000
382.824, 12, 6000000
392.388, 13, 6000000
398.618, 14, 6000000
436.395, 15, 6000000
374.438, 16, 6000000
58.421, 1, 7000000
99.2781, 2, 7000000
137.879, 3, 7000000
172.49, 4, 7000000
205.249, 5, 7000000
239.349, 6, 7000000
272.894, 7, 7000000
300.287, 8, 7000000
333.954, 9, 7000000
271.476, 10, 7000000
378.44, 11, 7000000
363.693, 12, 7000000
253.678, 13, 7000000
441.975, 14, 7000000
461.346, 15, 7000000
468.227, 16, 7000000
61.1429, 1, 8000000
102.489, 2, 8000000
141.049, 3, 8000000
173.025, 4, 8000000
192.141, 5, 8000000
246.967, 6, 8000000
294.128, 7, 8000000
305.076, 8, 8000000
267.237, 9, 8000000
367.478, 10, 8000000
385.989, 11, 8000000
378.376, 12, 8000000
398.645, 13, 8000000
447.753, 14, 8000000
291.057, 15, 8000000
284.566, 16, 8000000
61.9144, 1, 9000000
104.573, 2, 9000000
144.071, 3, 9000000
182.604, 4, 9000000
197.477, 5, 9000000
252.504, 6, 9000000
282.832, 7, 9000000
314.465, 8, 9000000
327.059, 9, 9000000
373.506, 10, 9000000
376.144, 11, 9000000
411.278, 12, 9000000
441.414, 13, 9000000
468.408, 14, 9000000
475.034, 15, 9000000
318.528, 16, 9000000
64.9283, 1, 10000000
96.5969, 2, 10000000
147.284, 3, 10000000
180.688, 4, 10000000
220.936, 5, 10000000
255.781, 6, 10000000
287.406, 7, 10000000
321.906, 8, 10000000
352.734, 9, 10000000
386.593, 10, 10000000
408.413, 11, 10000000
446.289, 12, 10000000
459.348, 13, 10000000
470.079, 14, 10000000
492.659, 15, 10000000
526.981, 16, 10000000
