mfc/s,num_threads,vector_size
38.9196, 1, 1000000
66.0328, 2, 1000000
91.617, 3, 1000000
111.099, 4, 1000000
123.916, 5, 1000000
129.634, 6, 1000000
147.145, 7, 1000000
116.077, 8, 1000000
151.976, 9, 1000000
153.374, 10, 1000000
165.317, 11, 1000000
121.655, 12, 1000000
71.8907, 13, 1000000
134.102, 14, 1000000
147.34, 15, 1000000
179.695, 16, 1000000
44.4208, 1, 2000000
79.0264, 2, 2000000
110.601, 3, 2000000
134.916, 4, 2000000
157.965, 5, 2000000
177.667, 6, 2000000
189.054, 7, 2000000
205.529, 8, 2000000
189.538, 9, 2000000
209.71, 10, 2000000
240.269, 11, 2000000
190.458, 12, 2000000
127.796, 13, 2000000
187.143, 14, 2000000
263.019, 15, 2000000
268.817, 16, 2000000
48.6863, 1, 3000000
85.2031, 2, 3000000
116.932, 3, 3000000
148.544, 4, 3000000
172.692, 5, 3000000
199.907, 6, 3000000
209.849, 7, 3000000
229.27, 8, 3000000
248.344, 9, 3000000
219.764, 10, 3000000
287.246, 11, 3000000
309.215, 12, 3000000
290.248, 13, 3000000
321.096, 14, 3000000
177.873, 15, 3000000
180.875, 16, 3000000
50.5095, 1, 4000000
89.9503, 2, 4000000
124.708, 3, 4000000
156.085, 4, 4000000
189.179, 5, 4000000
214.351, 6, 4000000
242.439, 7, 4000000
262.037, 8, 4000000
278.862, 9, 4000000
261.797, 10, 4000000
317.309, 11, 4000000
209.699, 12, 4000000
223.789, 13, 4000000
332.723, 14, 4000000
367.141, 15, 4000000
387.409, 16, 4000000
47.7591, 1, 5000000
92.5874, 2, 5000000
129.591, 3, 5000000
162.475, 4, 5000000
195.458, 5, 5000000
222.489, 6, 5000000
255.193, 7, 5000000
276.258, 8, 5000000
266.652, 9, 5000000
311.488, 10, 5000000
336.519, 11, 5000000
320.451, 12, 5000000
372.356, 13, 5000000
381.272, 14, 5000000
373.636, 15, 5000000
423.693, 16, 5000000
55.5406, 1, 6000000
93.1648, 2, 6000000
133.467, 3, 6000000
168.886, 4, 6000000
200.294, 5, 6000000
232.946, 6, 6000000
235.064, 7, 6000000
281.492, 8, 6000000
317.074, 9, 6000000
336.644, 10, 6000000
364.609, 11, 6000000
377.098, 12, 6000000
391.978, 13, 6000000
401.445, 14, 6000000
268.528, 15, 6000000
440.593, 16, 6000000
58.1835, 1, 7000000
99.1558, 2, 7000000
138.329, 3, 7000000
173.486, 4, 7000000
207.764, 5, 7000000
233.178, 6, 7000000
271.402, 7, 7000000
297.986, 8, 7000000
324.48, 9, 7000000
346.792, 10, 7000000
370.822, 11, 7000000
247.875, 12, 7000000
436.436, 13, 7000000
265.917, 14, 7000000
279.285, 15, 7000000
504.65, 16, 7000000
60.1296, 1, 8000000
101.92, 2, 8000000
141.066, 3, 8000000
176.344, 4, 8000000
206.329, 5, 8000000
245.188, 6, 8000000
277.865, 7, 8000000
270.362, 8, 8000000
337.41, 9, 8000000
285.317, 10, 8000000
384.708, 11, 8000000
405.824, 12, 8000000
450.806, 13, 8000000
450.324, 14, 8000000
264.096, 15, 8000000
491.069, 16, 8000000
60.189, 1, 9000000
99.96, 2, 9000000
138.82, 3, 9000000
181.415, 4, 9000000
215.817, 5, 9000000
251.889, 6, 9000000
283.233, 7, 9000000
315.181, 8, 9000000
347.974, 9, 9000000
379.155, 10, 9000000
393.46, 11, 9000000
428.204, 12, 9000000
467.071, 13, 9000000
422.932, 14, 9000000
483.299, 15, 9000000
307.566, 16, 9000000
60.4182, 1, 10000000
106.568, 2, 10000000
147.449, 3, 10000000
184.648, 4, 10000000
220.531, 5, 10000000
254.874, 6, 10000000
280.631, 7, 10000000
321.968, 8, 10000000
352.958, 9, 10000000
375.375, 10, 10000000
396.04, 11, 10000000
385.149, 12, 10000000
425.441, 13, 10000000
382.702, 14, 10000000
488.759, 15, 10000000
271.525, 16, 10000000
