mfc/s,num_threads,vector_size
13.9099, 1, 1000000
16.9776, 2, 1000000
18.536, 3, 1000000
19.4111, 4, 1000000
19.8134, 5, 1000000
19.5282, 6, 1000000
20.2196, 7, 1000000
20.6637, 8, 1000000
21.0557, 9, 1000000
16.7356, 10, 1000000
20.2069, 11, 1000000
17.34, 12, 1000000
16.1684, 13, 1000000
20.982, 14, 1000000
21.0292, 15, 1000000
21.2121, 16, 1000000
22.6788, 1, 2000000
28.4042, 2, 2000000
34.421, 3, 2000000
33.6882, 4, 2000000
37.5784, 5, 2000000
38.3325, 6, 2000000
38.5282, 7, 2000000
39.343, 8, 2000000
38.5052, 9, 2000000
40.1332, 10, 2000000
37.9097, 11, 2000000
38.2307, 12, 2000000
38.7379, 13, 2000000
40.9057, 14, 2000000
39.4524, 15, 2000000
40.7249, 16, 2000000
27.011, 1, 3000000
38.4803, 2, 3000000
50.776, 3, 3000000
51.0057, 4, 3000000
50.6073, 5, 3000000
55.7859, 6, 3000000
54.9753, 7, 3000000
51.4139, 8, 3000000
57.6358, 9, 3000000
55.9984, 10, 3000000
56.7988, 11, 3000000
58.0574, 12, 3000000
57.9363, 13, 3000000
56.1199, 14, 3000000
47.0138, 15, 3000000
59.6315, 16, 3000000
36.7299, 1, 4000000
47.3009, 2, 4000000
58.719, 3, 4000000
64.6433, 4, 4000000
68.5049, 5, 4000000
86.3838, 6, 4000000
71.727, 7, 4000000
72.2269, 8, 4000000
69.2953, 9, 4000000
71.8004, 10, 4000000
72.9794, 11, 4000000
71.614, 12, 4000000
62.3577, 13, 4000000
69.3938, 14, 4000000
67.9302, 15, 4000000
69.6173, 16, 4000000
37.7302, 1, 5000000
51.8871, 2, 5000000
99.2792, 3, 5000000
81.132, 4, 5000000
77.3718, 5, 5000000
101.821, 6, 5000000
85.3417, 7, 5000000
108.79, 8, 5000000
84.9531, 9, 5000000
87.3912, 10, 5000000
86.0585, 11, 5000000
85.3068, 12, 5000000
93.247, 13, 5000000
78.7861, 14, 5000000
80.4001, 15, 5000000
92.9472, 16, 5000000
38.693, 1, 6000000
57.8397, 2, 6000000
106.127, 3, 6000000
114.543, 4, 6000000
116.036, 5, 6000000
123.042, 6, 6000000
95.4274, 7, 6000000
102.513, 8, 6000000
98.9756, 9, 6000000
99.425, 10, 6000000
83.1267, 11, 6000000
90.0847, 12, 6000000
99.1359, 13, 6000000
102.159, 14, 6000000
105.28, 15, 6000000
89.2937, 16, 6000000
47.0889, 1, 7000000
102.491, 2, 7000000
95.3912, 3, 7000000
94.824, 4, 7000000
123.946, 5, 7000000
133.41, 6, 7000000
145.427, 7, 7000000
141.314, 8, 7000000
110.033, 9, 7000000
110.283, 10, 7000000
122.35, 11, 7000000
124.471, 12, 7000000
117.978, 13, 7000000
123.313, 14, 7000000
109.921, 15, 7000000
124.235, 16, 7000000
44.1735, 1, 8000000
66.8958, 2, 8000000
89.4764, 3, 8000000
96.2614, 4, 8000000
146.306, 5, 8000000
117.383, 6, 8000000
151.306, 7, 8000000
123.36, 8, 8000000
123.047, 9, 8000000
142.847, 10, 8000000
127.099, 11, 8000000
115.197, 12, 8000000
115.945, 13, 8000000
111.704, 14, 8000000
119.374, 15, 8000000
106.009, 16, 8000000
49.4291, 1, 9000000
71.424, 2, 9000000
97.2206, 3, 9000000
110.397, 4, 9000000
119.894, 5, 9000000
126.78, 6, 9000000
134.256, 7, 9000000
131.471, 8, 9000000
131.953, 9, 9000000
136.063, 10, 9000000
138.096, 11, 9000000
133.749, 12, 9000000
151.197, 13, 9000000
153.938, 14, 9000000
133.089, 15, 9000000
158.918, 16, 9000000
56.4449, 1, 10000000
67.798, 2, 10000000
97.6515, 3, 10000000
116.377, 4, 10000000
135.437, 5, 10000000
131.923, 6, 10000000
148.577, 7, 10000000
151.844, 8, 10000000
128.304, 9, 10000000
156.463, 10, 10000000
152.267, 11, 10000000
131.211, 12, 10000000
166.689, 13, 10000000
165.901, 14, 10000000
142.841, 15, 10000000
147.619, 16, 10000000
