1,15.9511
2,15.9731
3,15.8064
4,15.8177
5,16.2438
6,15.8711
7,15.8879
8,15.9023
9,15.8885
10,15.9866
11,16.1637
12,16.0748
13,16.4216
14,16.076
15,16.4896
16,16.3015
17,16.7751
18,17.436
19,17.124
20,17.1406
21,17.3829
22,17.582
23,17.7607
24,17.8355
25,17.6177
26,18.3003
27,18.0914
28,18.6518
29,18.3049
30,17.5206
31,17.6439
32,18.9314
33,18.454
34,19.3392
35,21.2216
36,20.7173
37,21.6014
38,21.2466
39,36.5396
40,32.1988
41,22.1884
42,61.9404
43,49.2057
44,76.5847
45,84.8399
46,94.8819
