1,200.659
2,142.763
3,190.835
4,165.55
5,191.653
6,171.889
7,160.786
8,176.804
9,186.354
10,164.047
11,166.175
12,167.741
13,169.319
14,156.671
15,197.711
16,173.498
17,200.321
18,191.978
19,180.697
20,168.788
21,167.081
22,151.47
23,176.686
24,153.949
25,163.35
26,197.598
27,168.699
28,147.51
29,163.209
30,178.504
31,178.474
32,170.691
33,163.132
34,166.21
35,170.572
36,179.948
37,180.997
38,164.235
39,201.1
40,148.85
41,195.024
42,179.977
43,165.227
44,142.614
45,170.564
46,163.396
