1,12.259085
2,7.108856
3,4.440282
4,3.351808
5,2.748628
6,2.309176
7,1.985046
8,1.741252
9,1.590611
10,1.456351
11,1.315975
12,1.187507
13,1.099109
14,1.036812
15,0.904639
16,0.909444
17,0.909037
18,0.884655
19,0.833978
20,0.805582
21,0.782746
22,0.744768
23,0.726325
24,0.720618
25,0.718416
26,0.684056
27,0.671853
28,0.631620
29,0.633692
30,0.605599
31,0.618867
32,0.605622
33,0.599823
34,0.562853
35,0.578733
36,0.557881
37,0.599012
38,0.553325
39,0.613288
40,0.619074
