mfc/s,num_threads,vector_size
39.6085, 1, 50000
66.519, 2, 50000
92.4302, 3, 50000
100.985, 4, 50000
130.726, 5, 50000
132.883, 6, 50000
132.226, 7, 50000
135.18, 8, 50000
148.444, 9, 50000
163.595, 10, 50000
155.682, 11, 50000
111.955, 12, 50000
99.3681, 13, 50000
123.225, 14, 50000
103.336, 15, 50000
110.278, 16, 50000
45.6488, 1, 100000
80.5176, 2, 100000
95.2053, 3, 100000
137.425, 4, 100000
160.081, 5, 100000
175.161, 6, 100000
192.185, 7, 100000
204.36, 8, 100000
280.474, 9, 100000
227.003, 10, 100000
185.847, 11, 100000
221.058, 12, 100000
233.362, 13, 100000
203.397, 14, 100000
278.593, 15, 100000
257.127, 16, 100000
39.5258, 1, 150000
89.6958, 2, 150000
127.278, 3, 150000
131.877, 4, 150000
220.876, 5, 150000
165.756, 6, 150000
240.863, 7, 150000
271.199, 8, 150000
240.496, 9, 150000
288.975, 10, 150000
294.149, 11, 150000
237.57, 12, 150000
309.225, 13, 150000
290.939, 14, 150000
344.157, 15, 150000
213.676, 16, 150000
48.6258, 1, 200000
96.4509, 2, 200000
110.627, 3, 200000
164.723, 4, 200000
191.085, 5, 200000
304.385, 6, 200000
243.183, 7, 200000
286.522, 8, 200000
313.662, 9, 200000
284.279, 10, 200000
335.375, 11, 200000
315.058, 12, 200000
299.404, 13, 200000
291.515, 14, 200000
333.77, 15, 200000
360.679, 16, 200000
49.1263, 1, 250000
93.8235, 2, 250000
126.48, 3, 250000
162.237, 4, 250000
188.523, 5, 250000
246.967, 6, 250000
256.072, 7, 250000
318.138, 8, 250000
286.472, 9, 250000
331.024, 10, 250000
333.628, 11, 250000
309.757, 12, 250000
343.822, 13, 250000
321.946, 14, 250000
394.398, 15, 250000
396.72, 16, 250000
45.6263, 1, 300000
94.9521, 2, 300000
133.727, 3, 300000
188.513, 4, 300000
208.087, 5, 300000
267.414, 6, 300000
293.612, 7, 300000
319.753, 8, 300000
323.273, 9, 300000
384.422, 10, 300000
386.638, 11, 300000
399.28, 12, 300000
462.95, 13, 300000
395.057, 14, 300000
478.628, 15, 300000
25.0423, 16, 300000
50.0234, 1, 350000
94.8176, 2, 350000
151.23, 3, 350000
173.771, 4, 350000
218.131, 5, 350000
246.634, 6, 350000
303.729, 7, 350000
282.04, 8, 350000
303.922, 9, 350000
342.156, 10, 350000
409.638, 11, 350000
470.021, 12, 350000
467.439, 13, 350000
467.147, 14, 350000
465.026, 15, 350000
544.781, 16, 350000
47.3611, 1, 400000
89.4563, 2, 400000
139.311, 3, 400000
176.751, 4, 400000
214.635, 5, 400000
239.784, 6, 400000
283.293, 7, 400000
351.587, 8, 400000
336.941, 9, 400000
386.748, 10, 400000
390.263, 11, 400000
434.026, 12, 400000
466.255, 13, 400000
466.76, 14, 400000
650.666, 15, 400000
524.334, 16, 400000
51.0459, 1, 450000
93.6909, 2, 450000
139.234, 3, 450000
174.033, 4, 450000
227.314, 5, 450000
281.214, 6, 450000
278.448, 7, 450000
364.781, 8, 450000
343.585, 9, 450000
398.948, 10, 450000
388.012, 11, 450000
425.395, 12, 450000
461.239, 13, 450000
484.147, 14, 450000
502.175, 15, 450000
566.438, 16, 450000
40.1945, 1, 500000
98.2867, 2, 500000
145.901, 3, 500000
184.024, 4, 500000
222.27, 5, 500000
276.25, 6, 500000
299.298, 7, 500000
341.843, 8, 500000
383, 9, 500000
422.436, 10, 500000
432.575, 11, 500000
435.233, 12, 500000
570.47, 13, 500000
524.027, 14, 500000
500.792, 15, 500000
578.83, 16, 500000
51.1998, 1, 550000
99.0855, 2, 550000
139.879, 3, 550000
182.202, 4, 550000
226.955, 5, 550000
289.763, 6, 550000
296.527, 7, 550000
329.732, 8, 550000
319.038, 9, 550000
447.82, 10, 550000
453.688, 11, 550000
465.419, 12, 550000
490.471, 13, 550000
586.316, 14, 550000
565.178, 15, 550000
554.373, 16, 550000
51.5182, 1, 600000
100.393, 2, 600000
142.83, 3, 600000
206.237, 4, 600000
233.784, 5, 600000
284.44, 6, 600000
307.882, 7, 600000
340.392, 8, 600000
339.334, 9, 600000
403.142, 10, 600000
398.627, 11, 600000
499.808, 12, 600000
505.885, 13, 600000
534.149, 14, 600000
571.194, 15, 600000
542.308, 16, 600000
51.903, 1, 650000
103.286, 2, 650000
144.288, 3, 650000
187.337, 4, 650000
234.99, 5, 650000
276.444, 6, 650000
333.034, 7, 650000
376.553, 8, 650000
421.004, 9, 650000
431.555, 10, 650000
498.066, 11, 650000
499.501, 12, 650000
451.926, 13, 650000
499.314, 14, 650000
564.562, 15, 650000
627.503, 16, 650000
51.7963, 1, 700000
101.665, 2, 700000
145.915, 3, 700000
190.829, 4, 700000
237.535, 5, 700000
285.575, 6, 700000
351.992, 7, 700000
374.187, 8, 700000
338.575, 9, 700000
438.789, 10, 700000
465.776, 11, 700000
461.74, 12, 700000
620.855, 13, 700000
512.471, 14, 700000
612.183, 15, 700000
625.003, 16, 700000
51.9008, 1, 750000
100.159, 2, 750000
157.284, 3, 750000
189.913, 4, 750000
242.434, 5, 750000
302.212, 6, 750000
294.247, 7, 750000
362.355, 8, 750000
363.145, 9, 750000
405.035, 10, 750000
442.979, 11, 750000
461.102, 12, 750000
567.725, 13, 750000
567.957, 14, 750000
733.428, 15, 750000
770.354, 16, 750000
52.9046, 1, 800000
102.19, 2, 800000
147.857, 3, 800000
199.546, 4, 800000
257.632, 5, 800000
270.562, 6, 800000
334.173, 7, 800000
433.367, 8, 800000
321.013, 9, 800000
447.686, 10, 800000
438.182, 11, 800000
554.626, 12, 800000
520.546, 13, 800000
527.566, 14, 800000
609.667, 15, 800000
668.934, 16, 800000
52.9798, 1, 850000
102.511, 2, 850000
155.356, 3, 850000
197.261, 4, 850000
230.578, 5, 850000
312.635, 6, 850000
386.699, 7, 850000
358.272, 8, 850000
361.058, 9, 850000
472.776, 10, 850000
439.352, 11, 850000
408.155, 12, 850000
553.97, 13, 850000
705.337, 14, 850000
716.244, 15, 850000
629.675, 16, 850000
52.6813, 1, 900000
101.859, 2, 900000
151.567, 3, 900000
197.38, 4, 900000
282.966, 5, 900000
331.491, 6, 900000
341.193, 7, 900000
387.863, 8, 900000
343.568, 9, 900000
468.099, 10, 900000
446.649, 11, 900000
543.385, 12, 900000
556.735, 13, 900000
616.762, 14, 900000
529.849, 15, 900000
753.981, 16, 900000
52.1762, 1, 950000
96.6476, 2, 950000
149.2, 3, 950000
199.388, 4, 950000
244.793, 5, 950000
327.818, 6, 950000
324.463, 7, 950000
391.339, 8, 950000
156.677, 9, 950000
413.648, 10, 950000
471.605, 11, 950000
515.911, 12, 950000
516.731, 13, 950000
659.045, 14, 950000
667.075, 15, 950000
726.493, 16, 950000
51.6822, 1, 1000000
101.031, 2, 1000000
175.685, 3, 1000000
221.352, 4, 1000000
236.913, 5, 1000000
341.076, 6, 1000000
330.728, 7, 1000000
442.219, 8, 1000000
348.956, 9, 1000000
426.126, 10, 1000000
442.348, 11, 1000000
475.581, 12, 1000000
