mfc/s,num_threads,vector_size
11.317, 1, 50000
12.5887, 2, 50000
13.1789, 3, 50000
13.2908, 4, 50000
12.1956, 5, 50000
11.843, 6, 50000
11.0469, 7, 50000
10.8296, 8, 50000
11.0179, 9, 50000
10.8813, 10, 50000
6.9108, 11, 50000
10.748, 12, 50000
4.32108, 13, 50000
7.34657, 14, 50000
3.84256, 15, 50000
7.5745, 16, 50000
18.7371, 1, 100000
21.8818, 2, 100000
23.0786, 3, 100000
25.9661, 4, 100000
24.2951, 5, 100000
24.0155, 6, 100000
22.6352, 7, 100000
22.3565, 8, 100000
22.4763, 9, 100000
19.2082, 10, 100000
17.8923, 11, 100000
7.8864, 12, 100000
20.0158, 13, 100000
7.69823, 14, 100000
19.5202, 15, 100000
18.3181, 16, 100000
21.834, 1, 150000
29.1271, 2, 150000
32.9017, 3, 150000
33.2389, 4, 150000
33.61, 5, 150000
34.877, 6, 150000
33.1199, 7, 150000
32.4754, 8, 150000
29.8924, 9, 150000
30.3027, 10, 150000
29.0706, 11, 150000
29.4227, 12, 150000
26.334, 13, 150000
21.84, 14, 150000
25.519, 15, 150000
11.1523, 16, 150000
25.5852, 1, 200000
36.0042, 2, 200000
40.064, 3, 200000
42.7728, 4, 200000
44.9141, 5, 200000
37.501, 6, 200000
38.2047, 7, 200000
37.6999, 8, 200000
41.7095, 9, 200000
40.0793, 10, 200000
34.235, 11, 200000
37.4525, 12, 200000
39.3222, 13, 200000
15.6764, 14, 200000
35.31, 15, 200000
15.2626, 16, 200000
27.8432, 1, 250000
40.5325, 2, 250000
45.7454, 3, 250000
48.5519, 4, 250000
49.5921, 5, 250000
51.802, 6, 250000
48.375, 7, 250000
48.6578, 8, 250000
51.1575, 9, 250000
44.1079, 10, 250000
50.9364, 11, 250000
19.9012, 12, 250000
40.051, 13, 250000
14.585, 14, 250000
19.5098, 15, 250000
18.9079, 16, 250000
29.7736, 1, 300000
45.1049, 2, 300000
51.1771, 3, 300000
54.3069, 4, 300000
56.5804, 5, 300000
59.6544, 6, 300000
60.9637, 7, 300000
54.9041, 8, 300000
57.3306, 9, 300000
40.972, 10, 300000
48.9722, 11, 300000
42.783, 12, 300000
61.6507, 13, 300000
52.6856, 14, 300000
52.1377, 15, 300000
53.2385, 16, 300000
31.0558, 1, 350000
47.4116, 2, 350000
55.9113, 3, 350000
66.9222, 4, 350000
66.0134, 5, 350000
67.3212, 6, 350000
65.9008, 7, 350000
