num_threads,vector_size,mfc/s
1, 1000000 ,38.1461,"
2, 1000000 ,69.1611,"
3, 1000000 ,87.1764,"
4, 1000000 ,102.491,"
5, 1000000 ,120.919,"
6, 1000000 ,128.551,"
7, 1000000 ,137.893,"
8, 1000000 ,141.044,"
9, 1000000 ,151.86,"
10, 1000000 ,153.445,"
11, 1000000 ,142.167,"
12, 1000000 ,132.521,"
13, 1000000 ,123.457,"
14, 1000000 ,147.275,"
15, 1000000 ,132.608,"
16, 1000000 ,70.8667,"
1, 2000000 ,43.6024,"
2, 2000000 ,78.8768,"
3, 2000000 ,106.332,"
4, 2000000 ,133.494,"
5, 2000000 ,153.104,"
6, 2000000 ,172.354,"
7, 2000000 ,174.125,"
8, 2000000 ,156.165,"
9, 2000000 ,207.469,"
10, 2000000 ,217.061,"
11, 2000000 ,97.229,"
12, 2000000 ,127.113,"
13, 2000000 ,243.22,"
14, 2000000 ,256.937,"
15, 2000000 ,226.809,"
16, 2000000 ,147.493,"
1, 3000000 ,46.454,"
2, 3000000 ,84.3313,"
3, 3000000 ,117.27,"
4, 3000000 ,144.488,"
5, 3000000 ,171.448,"
6, 3000000 ,193.436,"
7, 3000000 ,200.093,"
8, 3000000 ,236.444,"
9, 3000000 ,247.627,"
10, 3000000 ,258.911,"
11, 3000000 ,282.22,"
12, 3000000 ,282.061,"
13, 3000000 ,277.367,"
14, 3000000 ,303.797,"
15, 3000000 ,183.195,"
16, 3000000 ,217.47,"
1, 4000000 ,50.1662,"
2, 4000000 ,90.1266,"
3, 4000000 ,121.858,"
4, 4000000 ,154.967,"
5, 4000000 ,182.29,"
6, 4000000 ,207.997,"
7, 4000000 ,229.661,"
8, 4000000 ,259.757,"
9, 4000000 ,267.72,"
10, 4000000 ,296.802,"
11, 4000000 ,306.138,"
12, 4000000 ,327.708,"
13, 4000000 ,336.078,"
14, 4000000 ,347.615,"
15, 4000000 ,254.842,"
16, 4000000 ,208.019,"
1, 5000000 ,55.7594,"
2, 5000000 ,94.2329,"
3, 5000000 ,126.547,"
4, 5000000 ,159.505,"
5, 5000000 ,192.13,"
6, 5000000 ,213.183,"
7, 5000000 ,243.049,"
8, 5000000 ,275.164,"
9, 5000000 ,280.647,"
10, 5000000 ,292.005,"
11, 5000000 ,333.089,"
12, 5000000 ,346.813,"
13, 5000000 ,372.495,"
14, 5000000 ,344.947,"
15, 5000000 ,275.984,"
16, 5000000 ,251.876,"
1, 6000000 ,53.7201,"
2, 6000000 ,97.1314,"
3, 6000000 ,131.683,"
4, 6000000 ,166.099,"
5, 6000000 ,201.728,"
6, 6000000 ,229.393,"
7, 6000000 ,256.191,"
8, 6000000 ,288.475,"
9, 6000000 ,308.23,"
10, 6000000 ,313.627,"
11, 6000000 ,214.784,"
12, 6000000 ,377.858,"
13, 6000000 ,388.727,"
14, 6000000 ,426.136,"
15, 6000000 ,441.469,"
16, 6000000 ,201.694,"
1, 7000000 ,56.7878,"
2, 7000000 ,101.538,"
3, 7000000 ,136.205,"
4, 7000000 ,171.885,"
5, 7000000 ,204.23,"
6, 7000000 ,235.603,"
7, 7000000 ,265.897,"
8, 7000000 ,292.887,"
9, 7000000 ,291.424,"
10, 7000000 ,346.363,"
11, 7000000 ,350.193,"
12, 7000000 ,357.362,"
13, 7000000 ,410.341,"
14, 7000000 ,402.253,"
15, 7000000 ,425.377,"
16, 7000000 ,472.558,"
1, 8000000 ,59.8073,"
2, 8000000 ,102.31,"
3, 8000000 ,140.032,"
4, 8000000 ,176.62,"
5, 8000000 ,191.342,"
6, 8000000 ,235.156,"
7, 8000000 ,275.995,"
8, 8000000 ,307.432,"
9, 8000000 ,330.674,"
10, 8000000 ,342.275,"
11, 8000000 ,370.388,"
12, 8000000 ,384.911,"
13, 8000000 ,391.715,"
14, 8000000 ,441.404,"
15, 8000000 ,464.28,"
16, 8000000 ,310.994,"
1, 9000000 ,62.1676,"
2, 9000000 ,106.741,"
3, 9000000 ,144.178,"
4, 9000000 ,179.315,"
5, 9000000 ,200.374,"
6, 9000000 ,249.993,"
7, 9000000 ,280.566,"
8, 9000000 ,311.58,"
9, 9000000 ,326.04,"
10, 9000000 ,327.917,"
11, 9000000 ,393.649,"
12, 9000000 ,408.404,"
13, 9000000 ,436.068,"
14, 9000000 ,460.924,"
15, 9000000 ,485.987,"
16, 9000000 ,300.933,"
1, 10000000 ,63.5687,"
2, 10000000 ,109.485,"
3, 10000000 ,147.369,"
4, 10000000 ,182.09,"
5, 10000000 ,219.92,"
6, 10000000 ,253.768,"
7, 10000000 ,261.904,"
8, 10000000 ,319.519,"
9, 10000000 ,347.343,"
10, 10000000 ,375.206,"
11, 10000000 ,401.897,"
12, 10000000 ,426.112,"
13, 10000000 ,446.309,"
14, 10000000 ,468.077,"
15, 10000000 ,356.888,"
16, 10000000 ,520.86,"
