num_threads,vector_size,mfc/s
1, 1000000 ,38.5446,"
2, 1000000 ,68.0411,"
3, 1000000 ,87.7501,"
4, 1000000 ,105.496,"
5, 1000000 ,115.527,"
6, 1000000 ,127.016,"
7, 1000000 ,138.064,"
8, 1000000 ,144.928,"
9, 1000000 ,149.745,"
10, 1000000 ,157.406,"
11, 1000000 ,156.691,"
12, 1000000 ,123.594,"
13, 1000000 ,148.258,"
14, 1000000 ,154.488,"
15, 1000000 ,75.4262,"
16, 1000000 ,73.2977,"
1, 2000000 ,44.6668,"
2, 2000000 ,79.9968,"
3, 2000000 ,104.319,"
4, 2000000 ,130.617,"
5, 2000000 ,155.788,"
6, 2000000 ,172.637,"
7, 2000000 ,190.096,"
8, 2000000 ,204.708,"
9, 2000000 ,209.666,"
10, 2000000 ,208.899,"
11, 2000000 ,217.699,"
12, 2000000 ,162.364,"
13, 2000000 ,207.598,"
14, 2000000 ,130.098,"
15, 2000000 ,263.539,"
16, 2000000 ,103.087,"
1, 3000000 ,48.6113,"
2, 3000000 ,80.7907,"
3, 3000000 ,112.091,"
4, 3000000 ,145.815,"
5, 3000000 ,172.811,"
6, 3000000 ,200.428,"
7, 3000000 ,217.454,"
8, 3000000 ,237.267,"
9, 3000000 ,246.427,"
10, 3000000 ,259.426,"
11, 3000000 ,277.726,"
12, 3000000 ,221.435,"
13, 3000000 ,310.655,"
14, 3000000 ,301.023,"
15, 3000000 ,100.341,"
16, 3000000 ,309.215,"
1, 4000000 ,50.7337,"
2, 4000000 ,90.3281,"
3, 4000000 ,122.948,"
4, 4000000 ,155.249,"
5, 4000000 ,184.221,"
6, 4000000 ,200.753,"
7, 4000000 ,235.073,"
8, 4000000 ,257.998,"
9, 4000000 ,274.895,"
10, 4000000 ,270.929,"
11, 4000000 ,312.354,"
12, 4000000 ,323.076,"
13, 4000000 ,213.299,"
14, 4000000 ,329.516,"
15, 4000000 ,238.095,"
16, 4000000 ,272.665,"
1, 5000000 ,53.4085,"
2, 5000000 ,93.8826,"
3, 5000000 ,129.256,"
4, 5000000 ,160.015,"
5, 5000000 ,193.889,"
6, 5000000 ,220.751,"
7, 5000000 ,245.942,"
8, 5000000 ,276.595,"
9, 5000000 ,280.773,"
10, 5000000 ,307.749,"
11, 5000000 ,334.515,"
12, 5000000 ,341.32,"
13, 5000000 ,239.074,"
14, 5000000 ,345.137,"
15, 5000000 ,399.265,"
16, 5000000 ,262.674,"
1, 6000000 ,55.4436,"
2, 6000000 ,98.227,"
3, 6000000 ,131.761,"
4, 6000000 ,168.081,"
5, 6000000 ,199.588,"
6, 6000000 ,228.423,"
7, 6000000 ,256.345,"
8, 6000000 ,260.87,"
9, 6000000 ,307.945,"
10, 6000000 ,329.67,"
11, 6000000 ,327.941,"
12, 6000000 ,384.763,"
13, 6000000 ,241.838,"
14, 6000000 ,413.081,"
15, 6000000 ,260.292,"
16, 6000000 ,361.293,"
1, 7000000 ,57.7039,"
2, 7000000 ,100.284,"
3, 7000000 ,135.648,"
4, 7000000 ,171.183,"
5, 7000000 ,204.362,"
6, 7000000 ,222.37,"
7, 7000000 ,266.88,"
8, 7000000 ,292.63,"
9, 7000000 ,311.083,"
10, 7000000 ,346.638,"
11, 7000000 ,370.743,"
12, 7000000 ,389.321,"
13, 7000000 ,252.134,"
14, 7000000 ,431.566,"
15, 7000000 ,446.685,"
16, 7000000 ,464.253,"
1, 8000000 ,60.0813,"
2, 8000000 ,100.796,"
3, 8000000 ,139.99,"
4, 8000000 ,174.955,"
5, 8000000 ,209.375,"
6, 8000000 ,243.065,"
7, 8000000 ,274.254,"
8, 8000000 ,303.998,"
9, 8000000 ,320.551,"
10, 8000000 ,351.17,"
11, 8000000 ,375.393,"
12, 8000000 ,405.515,"
13, 8000000 ,402.414,"
14, 8000000 ,286.954,"
15, 8000000 ,445.286,"
16, 8000000 ,294.844,"
1, 9000000 ,61.6666,"
2, 9000000 ,104.272,"
3, 9000000 ,136.834,"
4, 9000000 ,179.741,"
5, 9000000 ,214.771,"
6, 9000000 ,247.818,"
7, 9000000 ,282.017,"
8, 9000000 ,313.142,"
9, 9000000 ,339.29,"
10, 9000000 ,382.247,"
11, 9000000 ,392.739,"
12, 9000000 ,407.037,"
13, 9000000 ,284.981,"
14, 9000000 ,429.348,"
15, 9000000 ,311.408,"
16, 9000000 ,516.707,"
1, 10000000 ,64.177,"
2, 10000000 ,108.293,"
3, 10000000 ,142.702,"
4, 10000000 ,171.594,"
5, 10000000 ,198.22,"
6, 10000000 ,232.574,"
7, 10000000 ,287.96,"
8, 10000000 ,317.178,"
9, 10000000 ,348.821,"
10, 10000000 ,381.738,"
11, 10000000 ,400.625,"
12, 10000000 ,421.834,"
13, 10000000 ,445.216,"
14, 10000000 ,480.307,"
15, 10000000 ,470.854,"
16, 10000000 ,379.55,"
