num_threads,vector_size,mfc/s
1, 1000000 ,40.2447,"
2, 1000000 ,66.4452,"
3, 1000000 ,88.2301,"
4, 1000000 ,103.199,"
5, 1000000 ,123.183,"
6, 1000000 ,130.463,"
7, 1000000 ,132.661,"
8, 1000000 ,114.233,"
9, 1000000 ,154.036,"
10, 1000000 ,128.304,"
11, 1000000 ,159.642,"
12, 1000000 ,166.196,"
13, 1000000 ,160.308,"
14, 1000000 ,147.037,"
15, 1000000 ,164.935,"
16, 1000000 ,131.475,"
1, 2000000 ,43.7809,"
2, 2000000 ,76.438,"
3, 2000000 ,106.536,"
4, 2000000 ,133.69,"
5, 2000000 ,153.304,"
6, 2000000 ,172.712,"
7, 2000000 ,169.635,"
8, 2000000 ,204.102,"
9, 2000000 ,204.666,"
10, 2000000 ,225.073,"
11, 2000000 ,217.32,"
12, 2000000 ,230.601,"
13, 2000000 ,255.624,"
14, 2000000 ,242.014,"
15, 2000000 ,135.41,"
16, 2000000 ,144.342,"
1, 3000000 ,47.8202,"
2, 3000000 ,84.9955,"
3, 3000000 ,116.202,"
4, 3000000 ,144.676,"
5, 3000000 ,172.503,"
6, 3000000 ,190.73,"
7, 3000000 ,223.181,"
8, 3000000 ,236.668,"
9, 3000000 ,155.513,"
10, 3000000 ,265.51,"
11, 3000000 ,257.356,"
12, 3000000 ,286.041,"
13, 3000000 ,288.906,"
14, 3000000 ,206.384,"
15, 3000000 ,305.655,"
16, 3000000 ,217.928,"
1, 4000000 ,47.4501,"
2, 4000000 ,90.5756,"
3, 4000000 ,124.1,"
4, 4000000 ,153.41,"
5, 4000000 ,182.008,"
6, 4000000 ,211.182,"
7, 4000000 ,231.495,"
8, 4000000 ,271.462,"
9, 4000000 ,272.201,"
10, 4000000 ,294.746,"
11, 4000000 ,311.526,"
12, 4000000 ,297.464,"
13, 4000000 ,336.899,"
14, 4000000 ,353.951,"
15, 4000000 ,216.603,"
16, 4000000 ,263.141,"
1, 5000000 ,48.094,"
2, 5000000 ,94.0663,"
3, 5000000 ,135.582,"
4, 5000000 ,160.164,"
5, 5000000 ,186.762,"
6, 5000000 ,221.671,"
7, 5000000 ,239.246,"
8, 5000000 ,269.078,"
9, 5000000 ,252.768,"
10, 5000000 ,266.439,"
11, 5000000 ,334.919,"
12, 5000000 ,352.933,"
13, 5000000 ,365.257,"
14, 5000000 ,386.429,"
15, 5000000 ,402.026,"
16, 5000000 ,255.741,"
1, 6000000 ,55.8108,"
2, 6000000 ,95.3713,"
3, 6000000 ,129.154,"
4, 6000000 ,165.75,"
5, 6000000 ,201.383,"
6, 6000000 ,232.748,"
7, 6000000 ,258.387,"
8, 6000000 ,282.34,"
9, 6000000 ,311.478,"
10, 6000000 ,329.761,"
11, 6000000 ,354.631,"
12, 6000000 ,367.94,"
13, 6000000 ,392.773,"
14, 6000000 ,372.463,"
15, 6000000 ,332.871,"
16, 6000000 ,279.486,"
1, 7000000 ,58.0682,"
2, 7000000 ,100.86,"
3, 7000000 ,135.883,"
4, 7000000 ,171.384,"
5, 7000000 ,200.556,"
6, 7000000 ,236.895,"
7, 7000000 ,264.66,"
8, 7000000 ,294.762,"
9, 7000000 ,314.861,"
10, 7000000 ,349.598,"
11, 7000000 ,363.882,"
12, 7000000 ,253.421,"
13, 7000000 ,413.296,"
14, 7000000 ,261.292,"
15, 7000000 ,315.529,"
16, 7000000 ,409.189,"
1, 8000000 ,55.3434,"
2, 8000000 ,102.072,"
3, 8000000 ,141.315,"
4, 8000000 ,177.892,"
5, 8000000 ,208.872,"
6, 8000000 ,231.662,"
7, 8000000 ,278.406,"
8, 8000000 ,303.007,"
9, 8000000 ,328.178,"
10, 8000000 ,354.139,"
11, 8000000 ,401.103,"
12, 8000000 ,401.405,"
13, 8000000 ,414.036,"
14, 8000000 ,275.891,"
15, 8000000 ,462.481,"
16, 8000000 ,417.21,"
1, 9000000 ,59.1327,"
2, 9000000 ,107.338,"
3, 9000000 ,142.93,"
4, 9000000 ,181.631,"
5, 9000000 ,212.892,"
6, 9000000 ,247.063,"
7, 9000000 ,277.915,"
8, 9000000 ,309.928,"
9, 9000000 ,335.458,"
10, 9000000 ,344.682,"
11, 9000000 ,393.58,"
12, 9000000 ,427.675,"
13, 9000000 ,415.225,"
14, 9000000 ,447.049,"
15, 9000000 ,498.311,"
16, 9000000 ,481.592,"
1, 10000000 ,64.0344,"
2, 10000000 ,109.261,"
3, 10000000 ,146.555,"
4, 10000000 ,192.485,"
5, 10000000 ,219.563,"
6, 10000000 ,255.037,"
7, 10000000 ,284.657,"
8, 10000000 ,318.228,"
9, 10000000 ,349.345,"
10, 10000000 ,369.686,"
11, 10000000 ,392.234,"
12, 10000000 ,435.635,"
13, 10000000 ,454.071,"
14, 10000000 ,477.555,"
15, 10000000 ,498.579,"
16, 10000000 ,325.945,"
