1,28.813447
2,16.066739
3,11.608811
4,9.700467
5,7.742941
6,6.926550
7,6.286773
8,5.962186
9,5.250095
10,5.376975
11,4.572413
12,4.516607
13,4.315658
14,3.838959
15,4.151500
16,3.953197
17,4.098333
18,3.987422
19,3.670458
20,3.659601
21,3.066401
22,3.323673
23,3.305323
24,3.434476
25,3.342764
26,3.423079
27,3.552852
28,3.575862
29,3.458268
30,3.366861
31,3.100856
32,3.437643
33,3.313774
34,3.391517
35,3.484902
36,3.252854
37,4.049887
38,3.692836
39,4.175185
40,4.180226
