1,29.817889
2,16.029702
3,11.681314
4,9.388779
5,7.988862
6,7.035281
7,6.404084
8,5.874848
9,5.657386
10,5.000190
11,4.807946
12,3.578700
13,4.064805
14,4.328731
15,3.934706
16,4.226283
17,3.809263
18,3.768554
19,4.112550
20,3.991911
21,3.714039
22,3.335548
23,3.396039
24,3.418028
25,3.478514
26,3.613650
27,3.587903
28,3.461663
29,3.088424
30,3.292958
31,3.948988
32,3.420898
33,3.412268
34,3.629616
35,3.556557
36,4.799408
37,3.843531
38,3.680206
39,3.978747
40,4.075163
