1,27.191906
2,15.965649
3,11.122350
4,9.393619
5,7.517904
6,6.942546
7,6.274753
8,5.778593
9,5.690897
10,4.772025
11,4.841281
12,5.240202
13,4.335133
14,4.100408
15,4.171622
16,3.937649
17,3.923566
18,3.609622
19,3.779112
20,3.327176
21,3.675854
22,3.424687
23,3.936320
24,3.427407
25,3.440821
26,3.359011
27,3.647396
28,3.194221
29,3.523065
30,3.418880
31,3.110162
32,3.866890
33,4.061080
34,3.956976
35,3.056863
36,3.665121
37,8.795215
38,6.914459
39,3.857171
40,4.143035
