mfc/s,num_threads,vector_size
24.9408, 1, 200000
35.9324, 2, 200000
38.7898, 3, 200000
47.7099, 4, 200000
42.2565, 5, 200000
41.5973, 6, 200000
42.8541, 7, 200000
42.1585, 8, 200000
43.9078, 9, 200000
41.9992, 10, 200000
40.7664, 11, 200000
39.4633, 12, 200000
15.1653, 13, 200000
15.5328, 14, 200000
23.1374, 15, 200000
5.24315, 16, 200000
31.9795, 1, 400000
51.847, 2, 400000
61.8716, 3, 400000
68.1547, 4, 400000
74.9344, 5, 400000
76.6577, 6, 400000
70.8843, 7, 400000
75.815, 8, 400000
80.3213, 9, 400000
75.8869, 10, 400000
77.5044, 11, 400000
69.3361, 12, 400000
78.064, 13, 400000
74.2115, 14, 400000
65.822, 15, 400000
70.3235, 16, 400000
36.1882, 1, 600000
58.7832, 2, 600000
73.928, 3, 600000
83.5422, 4, 600000
91.352, 5, 600000
93.7207, 6, 600000
103.806, 7, 600000
100.79, 8, 600000
110.314, 9, 600000
109.589, 10, 600000
111.732, 11, 600000
113.122, 12, 600000
102.845, 13, 600000
102.337, 14, 600000
106.857, 15, 600000
67.7201, 16, 600000
37.0748, 1, 800000
63.1912, 2, 800000
84.8896, 3, 800000
100.654, 4, 800000
112.502, 5, 800000
113.363, 6, 800000
120.156, 7, 800000
131.687, 8, 800000
128.742, 9, 800000
135.433, 10, 800000
125.806, 11, 800000
114.416, 12, 800000
45.9612, 13, 800000
110.895, 14, 800000
121.047, 15, 800000
131.492, 16, 800000
38.7792, 1, 1000000
67.3627, 2, 1000000
88.3626, 3, 1000000
106.746, 4, 1000000
126.646, 5, 1000000
130.412, 6, 1000000
130.293, 7, 1000000
143.947, 8, 1000000
111.421, 9, 1000000
149.88, 10, 1000000
156.961, 11, 1000000
119.818, 12, 1000000
166.03, 13, 1000000
148.677, 14, 1000000
157.48, 15, 1000000
129.702, 16, 1000000
40.4654, 1, 1200000
71.0732, 2, 1200000
95.4882, 3, 1200000
116.868, 4, 1200000
128.315, 5, 1200000
142.281, 6, 1200000
153.728, 7, 1200000
161.377, 8, 1200000
171.257, 9, 1200000
163.11, 10, 1200000
183.627, 11, 1200000
174.317, 12, 1200000
138.873, 13, 1200000
160.385, 14, 1200000
161.464, 15, 1200000
147.838, 16, 1200000
41.139, 1, 1400000
