mfc/s,num_threads,vector_size
3.89007, 1, 200000
4.09601, 2, 200000
4.11024, 3, 200000
4.2901, 4, 200000
4.16901, 5, 200000
4.10155, 6, 200000
4.30478, 7, 200000
4.16658, 8, 200000
3.82124, 9, 200000
4.1431, 10, 200000
3.9, 11, 200000
3.32408, 12, 200000
3.90046, 13, 200000
4.2555, 14, 200000
3.27525, 15, 200000
3.39922, 16, 200000
7.38471, 1, 400000
7.90123, 2, 400000
8.12612, 3, 400000
7.59258, 4, 400000
8.21305, 5, 400000
8.1671, 6, 400000
8.26805, 7, 400000
8.53843, 8, 400000
8.68319, 9, 400000
8.24725, 10, 400000
8.59494, 11, 400000
8.38223, 12, 400000
8.48374, 13, 400000
8.40177, 14, 400000
8.53351, 15, 400000
8.58277, 16, 400000
10.2944, 1, 600000
11.3314, 2, 600000
11.7364, 3, 600000
11.9201, 4, 600000
12.0805, 5, 600000
12.2489, 6, 600000
12.284, 7, 600000
12.3653, 8, 600000
12.6414, 9, 600000
12.0702, 10, 600000
12.4805, 11, 600000
12.8038, 12, 600000
10.7931, 13, 600000
12.9503, 14, 600000
10.1285, 15, 600000
10.5465, 16, 600000
13.3465, 1, 800000
13.9169, 2, 800000
15.353, 3, 800000
14.8583, 4, 800000
15.4832, 5, 800000
16.2239, 6, 800000
15.3698, 7, 800000
16.5721, 8, 800000
17.389, 9, 800000
16.3066, 10, 800000
16.7961, 11, 800000
15.3468, 12, 800000
13.1074, 13, 800000
15.5129, 14, 800000
16.9805, 15, 800000
13.855, 16, 800000
15.4447, 1, 1000000
17.6249, 2, 1000000
18.3244, 3, 1000000
19.5358, 4, 1000000
19.5396, 5, 1000000
20.2376, 6, 1000000
20.2675, 7, 1000000
20.4876, 8, 1000000
20.1849, 9, 1000000
20.6398, 10, 1000000
21.7647, 11, 1000000
20.4562, 12, 1000000
22.0624, 13, 1000000
21.3479, 14, 1000000
20.7861, 15, 1000000
21.2499, 16, 1000000
17.0607, 1, 1200000
19.2397, 2, 1200000
21.7901, 3, 1200000
22.8076, 4, 1200000
25.7776, 5, 1200000
24.2346, 6, 1200000
24.4265, 7, 1200000
23.9569, 8, 1200000
23.1759, 9, 1200000
24.2974, 10, 1200000
24.367, 11, 1200000
20.0568, 12, 1200000
19.5017, 13, 1200000
23.041, 14, 1200000
25.441, 15, 1200000
25.2244, 16, 1200000
19.9425, 1, 1400000
23.375, 2, 1400000
25.1649, 3, 1400000
24.3047, 4, 1400000
26.3842, 5, 1400000
30.7618, 6, 1400000
26.5403, 7, 1400000
28.6968, 8, 1400000
28.143, 9, 1400000
29.0414, 10, 1400000
25.8914, 11, 1400000
28.4466, 12, 1400000
23.3563, 13, 1400000
29.2826, 14, 1400000
23.7667, 15, 1400000
23.5294, 16, 1400000
20.6564, 1, 1600000
26.1382, 2, 1600000
27.6558, 3, 1600000
29.1296, 4, 1600000
29.5176, 5, 1600000
30.5659, 6, 1600000
27.8828, 7, 1600000
29.9267, 8, 1600000
30.8898, 9, 1600000
31.991, 10, 1600000
32.1401, 11, 1600000
32.6938, 12, 1600000
28.0117, 13, 1600000
31.8072, 14, 1600000
27.1145, 15, 1600000
30.078, 16, 1600000
22.9774, 1, 1800000
28.5325, 2, 1800000
31.5137, 3, 1800000
32.7935, 4, 1800000
34.1161, 5, 1800000
33.1559, 6, 1800000
35.072, 7, 1800000
36.1257, 8, 1800000
35.3662, 9, 1800000
34.9725, 10, 1800000
34.8729, 11, 1800000
36.8008, 12, 1800000
35.8494, 13, 1800000
35.7746, 14, 1800000
30.0045, 15, 1800000
36.3181, 16, 1800000
24.5269, 1, 2000000
30.3039, 2, 2000000
33.3806, 3, 2000000
35.7328, 4, 2000000
37.9212, 5, 2000000
37.2128, 6, 2000000
38.6541, 7, 2000000
37.9651, 8, 2000000
39.2034, 9, 2000000
39.0969, 10, 2000000
39.6558, 11, 2000000
40.4572, 12, 2000000
39.3159, 13, 2000000
34.9907, 14, 2000000
36.2227, 15, 2000000
32.2904, 16, 2000000
23.6039, 1, 2200000
31.7469, 2, 2200000
35.919, 3, 2200000
36.1848, 4, 2200000
41.3627, 5, 2200000
42.494, 6, 2200000
42.8892, 7, 2200000
41.3495, 8, 2200000
41.3332, 9, 2200000
40.1731, 10, 2200000
40.0466, 11, 2200000
43.5747, 12, 2200000
42.5713, 13, 2200000
42.6671, 14, 2200000
45.0626, 15, 2200000
40.6572, 16, 2200000
27.301, 1, 2400000
35.5377, 2, 2400000
39.6275, 3, 2400000
40.5009, 4, 2400000
42.7008, 5, 2400000
46.2348, 6, 2400000
46.9153, 7, 2400000
46.7272, 8, 2400000
45.7666, 9, 2400000
38.5902, 10, 2400000
46.3249, 11, 2400000
45.2258, 12, 2400000
47.1161, 13, 2400000
45.0763, 14, 2400000
47.7099, 15, 2400000
39.3082, 16, 2400000
28.4321, 1, 2600000
37.1811, 2, 2600000
42.2236, 3, 2600000
46.8654, 4, 2600000
46.3781, 5, 2600000
45.3721, 6, 2600000
47.5755, 7, 2600000
50.3291, 8, 2600000
49.5266, 9, 2600000
50.708, 10, 2600000
49.7294, 11, 2600000
51.8745, 12, 2600000
53.7924, 13, 2600000
48.9071, 14, 2600000
44.0051, 15, 2600000
50.9814, 16, 2600000
29.7271, 1, 2800000
36.8087, 2, 2800000
43.1101, 3, 2800000
47.7547, 4, 2800000
49.1306, 5, 2800000
52.5171, 6, 2800000
52.1882, 7, 2800000
53.2522, 8, 2800000
47.9411, 9, 2800000
51.0576, 10, 2800000
52.3844, 11, 2800000
51.6796, 12, 2800000
54.6395, 13, 2800000
54.1387, 14, 2800000
56.4881, 15, 2800000
48.0728, 16, 2800000
30.5176, 1, 3000000
39.2732, 2, 3000000
45.9538, 3, 3000000
50.3533, 4, 3000000
54.2211, 5, 3000000
56.5643, 6, 3000000
55.4867, 7, 3000000
56.1892, 8, 3000000
56.7558, 9, 3000000
56.2926, 10, 3000000
56.9228, 11, 3000000
55.0105, 12, 3000000
54.492, 13, 3000000
48.2121, 14, 3000000
58.8593, 15, 3000000
57.4768, 16, 3000000
32.3053, 1, 3200000
43.0947, 2, 3200000
48.2189, 3, 3200000
52.459, 4, 3200000
54.3875, 5, 3200000
59.7818, 6, 3200000
60.0634, 7, 3200000
59.4486, 8, 3200000
58.5073, 9, 3200000
49.0031, 10, 3200000
57.0278, 11, 3200000
61.9267, 12, 3200000
51.1149, 13, 3200000
50.4772, 14, 3200000
59.5681, 15, 3200000
50.3985, 16, 3200000
33.231, 1, 3400000
42.7662, 2, 3400000
50.4346, 3, 3400000
58.1286, 4, 3400000
58.4132, 5, 3400000
56.6336, 6, 3400000
60.7707, 7, 3400000
63.6263, 8, 3400000
60.8828, 9, 3400000
58.6986, 10, 3400000
62.5402, 11, 3400000
65.5485, 12, 3400000
60.8175, 13, 3400000
65.6929, 14, 3400000
52.5048, 15, 3400000
65.7831, 16, 3400000
33.5633, 1, 3600000
45.9958, 2, 3600000
52.5724, 3, 3600000
79.2079, 4, 3600000
61.3455, 5, 3600000
65.9667, 6, 3600000
68.6263, 7, 3600000
64.5612, 8, 3600000
64.8929, 9, 3600000
46.949, 10, 3600000
64.4111, 11, 3600000
68.0388, 12, 3600000
66.0623, 13, 3600000
69.7431, 14, 3600000
64.9304, 15, 3600000
58.2911, 16, 3600000
34.041, 1, 3800000
47.7075, 2, 3800000
54.4873, 3, 3800000
60.0325, 4, 3800000
64.1664, 5, 3800000
68.322, 6, 3800000
69.5958, 7, 3800000
