num_threads,vector_size,mfc/s
1, 1000000 ,38.348," "
2, 1000000 ,68.451," "
3, 1000000 ,87.5733," "
4, 1000000 ,109.099," "
5, 1000000 ,125.188," "
6, 1000000 ,129.266," "
7, 1000000 ,131.51," "
8, 1000000 ,151.999," "
9, 1000000 ,68.573," "
10, 1000000 ,145.582," "
11, 1000000 ,139.567," "
12, 1000000 ,167.28," "
13, 1000000 ,117.288," "
14, 1000000 ,139.218," "
15, 1000000 ,148.743," "
16, 1000000 ,69.9252," "
1, 2000000 ,44.2723," "
2, 2000000 ,78.2656," "
3, 2000000 ,108.237," "
4, 2000000 ,133.156," "
5, 2000000 ,155.86," "
6, 2000000 ,157.828," "
7, 2000000 ,188.822," "
8, 2000000 ,205.719," "
9, 2000000 ,188.644," "
10, 2000000 ,207.663," "
11, 2000000 ,219.346," "
12, 2000000 ,214.339," "
13, 2000000 ,245.038," "
14, 2000000 ,251.099," "
15, 2000000 ,234.687," "
16, 2000000 ,240.183," "
1, 3000000 ,44.5381," "
2, 3000000 ,83.7147," "
3, 3000000 ,116.904," "
4, 3000000 ,147.769," "
5, 3000000 ,170.804," "
6, 3000000 ,199.787," "
7, 3000000 ,221.746," "
8, 3000000 ,240.365," "
9, 3000000 ,240.867," "
10, 3000000 ,257.18," "
11, 3000000 ,261.94," "
12, 3000000 ,283.849," "
13, 3000000 ,282.114," "
14, 3000000 ,297.767," "
15, 3000000 ,299.162," "
16, 3000000 ,223.847," "
1, 4000000 ,50.2279," "
2, 4000000 ,88.2632," "
3, 4000000 ,124.521," "
4, 4000000 ,155.141," "
5, 4000000 ,168.039," "
6, 4000000 ,211.954," "
7, 4000000 ,239.22," "
8, 4000000 ,246.366," "
9, 4000000 ,280.505," "
10, 4000000 ,291.651," "
11, 4000000 ,308.19," "
12, 4000000 ,312.476," "
13, 4000000 ,315.831," "
14, 4000000 ,354.641," "
15, 4000000 ,264.218," "
16, 4000000 ,368.358," "
1, 5000000 ,54.4941," "
2, 5000000 ,91.8409," "
3, 5000000 ,129.272," "
4, 5000000 ,161.077," "
5, 5000000 ,193.821," "
6, 5000000 ,223.984," "
7, 5000000 ,240.674," "
8, 5000000 ,277.054," "
9, 5000000 ,295.386," "
10, 5000000 ,316.196," "
11, 5000000 ,323.708," "
12, 5000000 ,211.024," "
13, 5000000 ,356.71," "
14, 5000000 ,363.875," "
15, 5000000 ,387.747," "
16, 5000000 ,404.204," "
1, 6000000 ,55.5648," "
2, 6000000 ,94.9172," "
3, 6000000 ,118.725," "
4, 6000000 ,163.057," "
5, 6000000 ,200.749," "
6, 6000000 ,229.533," "
7, 6000000 ,236.92," "
8, 6000000 ,282.499," "
9, 6000000 ,308.833," "
10, 6000000 ,335.214," "
11, 6000000 ,254.572," "
12, 6000000 ,226.612," "
13, 6000000 ,379.963," "
14, 6000000 ,400.187," "
15, 6000000 ,381.098," "
16, 6000000 ,272.146," "
1, 7000000 ,58.0503," "
2, 7000000 ,99.1024," "
3, 7000000 ,124.944," "
4, 7000000 ,172.261," "
5, 7000000 ,203.66," "
6, 7000000 ,236.112," "
7, 7000000 ,270.469," "
8, 7000000 ,293.255," "
9, 7000000 ,311.804," "
10, 7000000 ,338.901," "
11, 7000000 ,361.253," "
12, 7000000 ,379.116," "
13, 7000000 ,414.275," "
14, 7000000 ,366.492," "
15, 7000000 ,413.272," "
16, 7000000 ,402.692," "
1, 8000000 ,61.1107," "
2, 8000000 ,100.639," "
3, 8000000 ,141.061," "
4, 8000000 ,175.223," "
5, 8000000 ,209.479," "
6, 8000000 ,242.109," "
7, 8000000 ,276.922," "
8, 8000000 ,303.571," "
9, 8000000 ,299.771," "
10, 8000000 ,344.679," "
11, 8000000 ,373.169," "
12, 8000000 ,387.71," "
13, 8000000 ,419.771," "
14, 8000000 ,448.43," "
15, 8000000 ,453.566," "
16, 8000000 ,215.668," "
1, 9000000 ,61.5157," "
2, 9000000 ,103.235," "
3, 9000000 ,141.748," "
4, 9000000 ,180.734," "
5, 9000000 ,216.123," "
6, 9000000 ,246.771," "
7, 9000000 ,278.966," "
8, 9000000 ,304.992," "
9, 9000000 ,335.245," "
10, 9000000 ,330.809," "
11, 9000000 ,373.972," "
12, 9000000 ,241.145," "
13, 9000000 ,437.233," "
14, 9000000 ,455.005," "
15, 9000000 ,479.77," "
16, 9000000 ,318.359," "
1, 10000000 ,57.4865," "
2, 10000000 ,106.232," "
3, 10000000 ,147.373," "
4, 10000000 ,183.416," "
5, 10000000 ,219.64," "
6, 10000000 ,251.845," "
7, 10000000 ,284.511," "
8, 10000000 ,313.097," "
9, 10000000 ,319.775," "
10, 10000000 ,361.063," "
11, 10000000 ,399.106," "
12, 10000000 ,409.886," "
13, 10000000 ,447.547," "
14, 10000000 ,465.008," "
15, 10000000 ,479.962," "
16, 10000000 ,510.491," "
