num_threads,vector_size,mfc/s,hpx_counter
1, 1000000 ,15.2777,"
/threads{locality#0/total/total}/idle-rate,1,1.055022,[s],9758,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.055061,[s],9757,[0.01%] "
2, 1000000 ,17.8907,"
/threads{locality#0/total/total}/idle-rate,1,1.053362,[s],9861,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.053464,[s],9872,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.053407,[s],9848,[0.01%] "
3, 1000000 ,19.286,"
/threads{locality#0/total/total}/idle-rate,1,1.042438,[s],9916,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.042352,[s],9935,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.042397,[s],9896,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.042518,[s],9917,[0.01%] "
4, 1000000 ,18.7245,"
/threads{locality#0/total/total}/idle-rate,1,1.051242,[s],9925,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.050732,[s],9945,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.051105,[s],9942,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.050780,[s],9895,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.051288,[s],9916,[0.01%] "
5, 1000000 ,19.2289,"
/threads{locality#0/total/total}/idle-rate,1,1.052420,[s],9935,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.052774,[s],9949,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.052652,[s],9897,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.052573,[s],9953,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.052822,[s],9924,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.052944,[s],9953,[0.01%] "
6, 1000000 ,20.5474,"
/threads{locality#0/total/total}/idle-rate,1,1.042612,[s],9952,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.042368,[s],9965,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.042547,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.042338,[s],9918,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.042500,[s],9960,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.042381,[s],9942,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.042745,[s],9960,[0.01%] "
7, 1000000 ,19.0741,"
/threads{locality#0/total/total}/idle-rate,1,1.042207,[s],9958,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.041605,[s],9969,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.041966,[s],9923,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.041872,[s],9970,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.041961,[s],9946,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.042321,[s],9965,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.041998,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.041654,[s],9964,[0.01%] "
8, 1000000 ,20.4445,"
/threads{locality#0/total/total}/idle-rate,1,1.058342,[s],9965,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.057891,[s],9975,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.058019,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.058129,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.058295,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.057942,[s],9972,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.058463,[s],9930,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.058495,[s],9945,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.057998,[s],9974,[0.01%] "
9, 1000000 ,18.4963,"
/threads{locality#0/total/total}/idle-rate,1,1.054951,[s],9970,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.054339,[s],9954,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.055132,[s],9939,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.054511,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.054154,[s],9975,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.053593,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.053709,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.055068,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.053733,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.055103,[s],9966,[0.01%] "
10, 1000000 ,20.9551,"
/threads{locality#0/total/total}/idle-rate,1,1.041246,[s],9973,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.041812,[s],9975,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.041661,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.041998,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.042140,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.042079,[s],9959,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.042288,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.042552,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.042614,[s],9938,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.041111,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.041340,[s],9974,[0.01%] "
