15.9334, 1, 100000
20.4411, 2, 100000
21.9643, 3, 100000
24.4623, 4, 100000
23.8774, 5, 100000
21.4499, 6, 100000
22.238, 7, 100000
22.271, 8, 100000
21.6503, 9, 100000
21.8056, 10, 100000
16.3291, 11, 100000
7.89026, 12, 100000
7.68878, 13, 100000
18.9934, 14, 100000
11.4205, 15, 100000
3.27376, 16, 100000
22.8467, 1, 200000
32.107, 2, 200000
37.1621, 3, 200000
39.9362, 4, 200000
38.6839, 5, 200000
35.1738, 6, 200000
39.4331, 7, 200000
38.8128, 8, 200000
33.8128, 9, 200000
40.8662, 10, 200000
41.7468, 11, 200000
35.1989, 12, 200000
25.2882, 13, 200000
57.3698, 14, 200000
19.9084, 15, 200000
37.4241, 16, 200000
25.0103, 1, 300000
37.9461, 2, 300000
47.7711, 3, 300000
53.1261, 4, 300000
56.5931, 5, 300000
56.9569, 6, 300000
56.2767, 7, 300000
51.0795, 8, 300000
58.6397, 9, 300000
54.964, 10, 300000
57.3279, 11, 300000
50.3598, 12, 300000
26.6097, 13, 300000
49.4398, 14, 300000
36.5772, 15, 300000
44.2142, 16, 300000
26.221, 1, 400000
42.7903, 2, 400000
53.4766, 3, 400000
59.5422, 4, 400000
68.7168, 5, 400000
65.3802, 6, 400000
67.902, 7, 400000
71.4532, 8, 400000
64.5377, 9, 400000
53.4408, 10, 400000
72.7799, 11, 400000
62.9515, 12, 400000
72.3717, 13, 400000
58.0125, 14, 400000
82.0322, 15, 400000
58.5388, 16, 400000
28.1978, 1, 500000
45.7923, 2, 500000
60.7166, 3, 500000
68.4762, 4, 500000
77.9176, 5, 500000
76.335, 6, 500000
79.2634, 7, 500000
82.7932, 8, 500000
92.4548, 9, 500000
81.9937, 10, 500000
68.7478, 11, 500000
82.5066, 12, 500000
76.7934, 13, 500000
36.3187, 14, 500000
63.5154, 15, 500000
36.7618, 16, 500000
29.4465, 1, 600000
48.3558, 2, 600000
62.7812, 3, 600000
73.5477, 4, 600000
82.6084, 5, 600000
86.0341, 6, 600000
90.2001, 7, 600000
94.5337, 8, 600000
87.7317, 9, 600000
100.151, 10, 600000
87.8327, 11, 600000
95.9868, 12, 600000
88.784, 13, 600000
83.847, 14, 600000
85.7263, 15, 600000
84.116, 16, 600000
30.0261, 1, 700000
50.4279, 2, 700000
67.0568, 3, 700000
72.4709, 4, 700000
86.3889, 5, 700000
94.5698, 6, 700000
100.459, 7, 700000
99.7694, 8, 700000
104.384, 9, 700000
106.431, 10, 700000
103.475, 11, 700000
104.384, 12, 700000
108.025, 13, 700000
51.7751, 14, 700000
108.025, 15, 700000
92.8031, 16, 700000
30.905, 1, 800000
52.1956, 2, 800000
69.9619, 3, 800000
81.3756, 4, 800000
95.5558, 5, 800000
99.3293, 6, 800000
106.909, 7, 800000
108.622, 8, 800000
109.156, 9, 800000
116.057, 10, 800000
119.084, 11, 800000
57.4012, 12, 800000
98.4983, 13, 800000
55.5289, 14, 800000
98.4607, 15, 800000
58.4888, 16, 800000
32.4768, 1, 900000
53.6196, 2, 900000
72.5282, 3, 900000
88.531, 4, 900000
95.7458, 5, 900000
104.048, 6, 900000
115.833, 7, 900000
115.443, 8, 900000
112.221, 9, 900000
124.067, 10, 900000
110.671, 11, 900000
131.634, 12, 900000
81.1016, 13, 900000
126.478, 14, 900000
66.1284, 15, 900000
65.4644, 16, 900000
32.9068, 1, 1000000
55.0723, 2, 1000000
75.5227, 3, 1000000
86.2369, 4, 1000000
110.107, 5, 1000000
109.204, 6, 1000000
96.0322, 7, 1000000
121.461, 8, 1000000
128.668, 9, 1000000
133.085, 10, 1000000
139.624, 11, 1000000
135.813, 12, 1000000
119.789, 13, 1000000
63.718, 14, 1000000
115.807, 15, 1000000
68.5075, 16, 1000000
