35.2971, 1, 100000
67.4099, 2, 100000
91.5338, 3, 100000
122.482, 4, 100000
130.478, 5, 100000
160.008, 6, 100000
177.88, 7, 100000
193.261, 8, 100000
170.832, 9, 100000
204.772, 10, 100000
223.811, 11, 100000
205.732, 12, 100000
208.316, 13, 100000
175.001, 14, 100000
227.33, 15, 100000
260.628, 16, 100000
36.6801, 1, 200000
72.9419, 2, 200000
102.671, 3, 200000
129.792, 4, 200000
160.465, 5, 200000
210.679, 6, 200000
199.37, 7, 200000
242.558, 8, 200000
208.075, 9, 200000
250.237, 10, 200000
284.687, 11, 200000
298.426, 12, 200000
305.277, 13, 200000
305.912, 14, 200000
312.865, 15, 200000
335.849, 16, 200000
40.3447, 1, 300000
75.6904, 2, 300000
109.859, 3, 300000
150.763, 4, 300000
175.692, 5, 300000
200.707, 6, 300000
220.526, 7, 300000
307.466, 8, 300000
272.457, 9, 300000
294.429, 10, 300000
315.202, 11, 300000
347.706, 12, 300000
393.863, 13, 300000
332.96, 14, 300000
310.623, 15, 300000
363.11, 16, 300000
40.5169, 1, 400000
80.7768, 2, 400000
114.814, 3, 400000
147.215, 4, 400000
187.721, 5, 400000
228.975, 6, 400000
242.352, 7, 400000
318.031, 8, 400000
280.824, 9, 400000
324.918, 10, 400000
319.73, 11, 400000
339.254, 12, 400000
418.384, 13, 400000
345.663, 14, 400000
360.554, 15, 400000
422.686, 16, 400000
41.2164, 1, 500000
79.6008, 2, 500000
117.491, 3, 500000
148.785, 4, 500000
190.038, 5, 500000
216.942, 6, 500000
246.059, 7, 500000
315.171, 8, 500000
278.041, 9, 500000
318.543, 10, 500000
367.126, 11, 500000
420.491, 12, 500000
427.904, 13, 500000
417.198, 14, 500000
429.63, 15, 500000
491.635, 16, 500000
41.3786, 1, 600000
75.5508, 2, 600000
117.247, 3, 600000
159.031, 4, 600000
91.3047, 5, 600000
235.096, 6, 600000
325.565, 7, 600000
334.499, 8, 600000
297.848, 9, 600000
391.686, 10, 600000
393.459, 11, 600000
348.193, 12, 600000
444.034, 13, 600000
465.806, 14, 600000
407.424, 15, 600000
632.017, 16, 600000
41.7837, 1, 700000
75.3955, 2, 700000
117.873, 3, 700000
175.387, 4, 700000
196.045, 5, 700000
238.122, 6, 700000
300.212, 7, 700000
310.987, 8, 700000
315.786, 9, 700000
346.801, 10, 700000
351.806, 11, 700000
377.535, 12, 700000
455.608, 13, 700000
446.782, 14, 700000
519.901, 15, 700000
482.696, 16, 700000
42.2205, 1, 800000
80.8262, 2, 800000
119.433, 3, 800000
160.653, 4, 800000
197.81, 5, 800000
229.012, 6, 800000
270.265, 7, 800000
329.991, 8, 800000
284.106, 9, 800000
372.769, 10, 800000
350.426, 11, 800000
385.855, 12, 800000
414.932, 13, 800000
489.363, 14, 800000
471.168, 15, 800000
455.599, 16, 800000
42.8483, 1, 900000
82.3058, 2, 900000
119.328, 3, 900000
180.386, 4, 900000
201.347, 5, 900000
266.135, 6, 900000
273.252, 7, 900000
324.26, 8, 900000
289.453, 9, 900000
332.037, 10, 900000
412.051, 11, 900000
454.963, 12, 900000
470.266, 13, 900000
553.311, 14, 900000
590.178, 15, 900000
604.301, 16, 900000
43.9158, 1, 1000000
84.2939, 2, 1000000
120.595, 3, 1000000
164.523, 4, 1000000
181.239, 5, 1000000
260.349, 6, 1000000
290.334, 7, 1000000
346.492, 8, 1000000
341.29, 9, 1000000
343.174, 10, 1000000
360.447, 11, 1000000
391.307, 12, 1000000
455.244, 13, 1000000
502.369, 14, 1000000
477.841, 15, 1000000
76.9806, 16, 1000000
