38.0403, 1, 100000
65.5714, 2, 100000
90.9528, 3, 100000
127.771, 4, 100000
135.57, 5, 100000
158.362, 6, 100000
159.206, 7, 100000
195.024, 8, 100000
202.921, 9, 100000
215.597, 10, 100000
267.448, 11, 100000
214.407, 12, 100000
230.831, 13, 100000
205.141, 14, 100000
202.809, 15, 100000
193.924, 16, 100000
43.3094, 1, 200000
75.5126, 2, 200000
105.724, 3, 200000
123.596, 4, 200000
164.567, 5, 200000
181.434, 6, 200000
217.151, 7, 200000
233.851, 8, 200000
16.682, 9, 200000
275.202, 10, 200000
341.981, 11, 200000
229.916, 12, 200000
370.185, 13, 200000
257.551, 14, 200000
319.105, 15, 200000
372.946, 16, 200000
37.3108, 1, 300000
79.8025, 2, 300000
114.059, 3, 300000
141.419, 4, 300000
194.274, 5, 300000
215.255, 6, 300000
252.628, 7, 300000
292.363, 8, 300000
267.572, 9, 300000
302.583, 10, 300000
418.073, 11, 300000
324.189, 12, 300000
356.27, 13, 300000
344.223, 14, 300000
353.669, 15, 300000
474.319, 16, 300000
40.6758, 1, 400000
85.3807, 2, 400000
113.198, 3, 400000
150.466, 4, 400000
181.795, 5, 400000
209.629, 6, 400000
245.935, 7, 400000
282.958, 8, 400000
264.191, 9, 400000
304.766, 10, 400000
346.926, 11, 400000
413.032, 12, 400000
371.379, 13, 400000
364.015, 14, 400000
419.162, 15, 400000
33.3607, 16, 400000
41.2092, 1, 500000
79.2501, 2, 500000
115.456, 3, 500000
155.604, 4, 500000
186.541, 5, 500000
221.481, 6, 500000
274.645, 7, 500000
297.099, 8, 500000
297.101, 9, 500000
312.952, 10, 500000
339.201, 11, 500000
442.423, 12, 500000
537.9, 13, 500000
438.827, 14, 500000
523.873, 15, 500000
555.299, 16, 500000
41.1696, 1, 600000
80.1671, 2, 600000
115.776, 3, 600000
176.437, 4, 600000
193.357, 5, 600000
227.832, 6, 600000
261.349, 7, 600000
299.493, 8, 600000
298.298, 9, 600000
337.551, 10, 600000
337.513, 11, 600000
401.621, 12, 600000
436.842, 13, 600000
423.937, 14, 600000
475.616, 15, 600000
573.573, 16, 600000
40.0411, 1, 700000
75.785, 2, 700000
117.575, 3, 700000
160.695, 4, 700000
195.635, 5, 700000
249.688, 6, 700000
275.298, 7, 700000
320.543, 8, 700000
281.849, 9, 700000
335.83, 10, 700000
358.372, 11, 700000
476.466, 12, 700000
407.27, 13, 700000
483.58, 14, 700000
516.762, 15, 700000
511.409, 16, 700000
42.3437, 1, 800000
80.5397, 2, 800000
120.5, 3, 800000
160.22, 4, 800000
190.351, 5, 800000
268.544, 6, 800000
268.611, 7, 800000
310.449, 8, 800000
286.018, 9, 800000
331.348, 10, 800000
362.504, 11, 800000
476.087, 12, 800000
482.781, 13, 800000
492.168, 14, 800000
470.226, 15, 800000
590.05, 16, 800000
42.3833, 1, 900000
81.1822, 2, 900000
119.684, 3, 900000
166.669, 4, 900000
196.522, 5, 900000
262.634, 6, 900000
286.053, 7, 900000
321.124, 8, 900000
290.768, 9, 900000
342.815, 10, 900000
376.6, 11, 900000
397.942, 12, 900000
501.379, 13, 900000
477.044, 14, 900000
467.299, 15, 900000
560.335, 16, 900000
42.5006, 1, 1000000
73.4861, 2, 1000000
122.111, 3, 1000000
164.974, 4, 1000000
183.801, 5, 1000000
229.855, 6, 1000000
271.751, 7, 1000000
319.891, 8, 1000000
301.229, 9, 1000000
333.917, 10, 1000000
360.184, 11, 1000000
484.891, 12, 1000000
539.852, 13, 1000000
480.469, 14, 1000000
605.188, 15, 1000000
614.076, 16, 1000000
