15.7108, 1, 100000
20.0119, 2, 100000
22.8001, 3, 100000
23.9182, 4, 100000
24.2726, 5, 100000
16.8547, 6, 100000
23.2565, 7, 100000
22.1733, 8, 100000
22.4366, 9, 100000
21.0304, 10, 100000
21.1866, 11, 100000
7.67344, 12, 100000
19.5357, 13, 100000
19.7008, 14, 100000
18.872, 15, 100000
5.70452, 16, 100000
23.1346, 1, 200000
31.4557, 2, 200000
36.1796, 3, 200000
40.3706, 4, 200000
44.2577, 5, 200000
40.926, 6, 200000
42.2557, 7, 200000
40.2486, 8, 200000
40.4777, 9, 200000
40.5756, 10, 200000
42.6359, 11, 200000
35.0138, 12, 200000
38.0522, 13, 200000
35.3726, 14, 200000
33.6865, 15, 200000
35.4159, 16, 200000
26.1441, 1, 300000
38.1682, 2, 300000
46.6345, 3, 300000
53.003, 4, 300000
52.1291, 5, 300000
62.7608, 6, 300000
54.2297, 7, 300000
50.7437, 8, 300000
52.1744, 9, 300000
53.6493, 10, 300000
29.1264, 11, 300000
49.6602, 12, 300000
23.5679, 13, 300000
44.8237, 14, 300000
22.6279, 15, 300000
17.139, 16, 300000
28.1412, 1, 400000
41.9903, 2, 400000
55.5629, 3, 400000
63.8063, 4, 400000
61.2084, 5, 400000
67.0472, 6, 400000
64.7344, 7, 400000
71.4289, 8, 400000
72.9793, 9, 400000
66.4023, 10, 400000
63.032, 11, 400000
70.2122, 12, 400000
68.1779, 13, 400000
29.5504, 14, 400000
60.8819, 15, 400000
55.6237, 16, 400000
28.0098, 1, 500000
46.429, 2, 500000
59.5951, 3, 500000
68.5321, 4, 500000
73.0893, 5, 500000
77.5918, 6, 500000
78.2724, 7, 500000
82.8488, 8, 500000
84.474, 9, 500000
83.9196, 10, 500000
71.6338, 11, 500000
72.2857, 12, 500000
89.3812, 13, 500000
66.4013, 14, 500000
75.5295, 15, 500000
75.9425, 16, 500000
30.1477, 1, 600000
52.5437, 2, 600000
62.8062, 3, 600000
75.0569, 4, 600000
83.3085, 5, 600000
84.5882, 6, 600000
89.7401, 7, 600000
91.8427, 8, 600000
97.9749, 9, 600000
94.4876, 10, 600000
77.5192, 11, 600000
96.1372, 12, 600000
49.3583, 13, 600000
32.5944, 14, 600000
84.6963, 15, 600000
86.5043, 16, 600000
30.9204, 1, 700000
50.9866, 2, 700000
66.7048, 3, 700000
82.3127, 4, 700000
85.9312, 5, 700000
91.0505, 6, 700000
99.2064, 7, 700000
102.985, 8, 700000
104.306, 9, 700000
106.659, 10, 700000
96.6716, 11, 700000
74.0968, 12, 700000
108.244, 13, 700000
86.7719, 14, 700000
67.5209, 15, 700000
74.7781, 16, 700000
30.7126, 1, 800000
52.4141, 2, 800000
70.8602, 3, 800000
80.9223, 4, 800000
90.2923, 5, 800000
97.8235, 6, 800000
80.2891, 7, 800000
109.544, 8, 800000
107.223, 9, 800000
100.628, 10, 800000
110.88, 11, 800000
107.657, 12, 800000
32.3913, 13, 800000
105.89, 14, 800000
113.398, 15, 800000
54.197, 16, 800000
31.5203, 1, 900000
54.0503, 2, 900000
72.5812, 3, 900000
91.0003, 4, 900000
93.1676, 5, 900000
107.552, 6, 900000
109.93, 7, 900000
122.752, 8, 900000
122.716, 9, 900000
123.746, 10, 900000
130.967, 11, 900000
107.952, 12, 900000
132.843, 13, 900000
65.939, 14, 900000
65.3975, 15, 900000
104.397, 16, 900000
32.042, 1, 1000000
55.1084, 2, 1000000
75.3978, 3, 1000000
92.7902, 4, 1000000
104.046, 5, 1000000
107.981, 6, 1000000
118.977, 7, 1000000
123.686, 8, 1000000
131.718, 9, 1000000
111.732, 10, 1000000
137.289, 11, 1000000
135.152, 12, 1000000
134.016, 13, 1000000
102.051, 14, 1000000
69.6427, 15, 1000000
108.706, 16, 1000000
