16.0382, 1, 100000
21.4916, 2, 100000
22.2628, 3, 100000
25.0376, 4, 100000
22.4872, 5, 100000
20.3301, 6, 100000
18.3582, 7, 100000
21.3538, 8, 100000
22.0799, 9, 100000
20.7814, 10, 100000
20.475, 11, 100000
7.94406, 12, 100000
11.4336, 13, 100000
17.9435, 14, 100000
18.6845, 15, 100000
7.47275, 16, 100000
23.7476, 1, 200000
31.2693, 2, 200000
36.8876, 3, 200000
40.2988, 4, 200000
37.3691, 5, 200000
42.0166, 6, 200000
40.4212, 7, 200000
40.511, 8, 200000
39.5167, 9, 200000
38.9407, 10, 200000
15.3857, 11, 200000
35.2789, 12, 200000
35.7388, 13, 200000
33.9785, 14, 200000
34.2476, 15, 200000
33.9276, 16, 200000
26.2423, 1, 300000
37.2342, 2, 300000
47.7023, 3, 300000
54.5447, 4, 300000
58.117, 5, 300000
52.9562, 6, 300000
55.0049, 7, 300000
55.3923, 8, 300000
57.8259, 9, 300000
57.4379, 10, 300000
49.0122, 11, 300000
36.7739, 12, 300000
51.4575, 13, 300000
48.8695, 14, 300000
22.7256, 15, 300000
21.9425, 16, 300000
27.9975, 1, 400000
44.6476, 2, 400000
54.2443, 3, 400000
63.2792, 4, 400000
60.2241, 5, 400000
67.2487, 6, 400000
68.0949, 7, 400000
57.539, 8, 400000
71.9682, 9, 400000
71.7466, 10, 400000
63.9083, 11, 400000
62.7467, 12, 400000
52.8067, 13, 400000
64.1748, 14, 400000
42.8581, 15, 400000
56.9472, 16, 400000
28.172, 1, 500000
46.2702, 2, 500000
59.8588, 3, 500000
69.502, 4, 500000
72.8456, 5, 500000
76.2795, 6, 500000
78.7899, 7, 500000
79.7973, 8, 500000
84.5319, 9, 500000
86.3879, 10, 500000
76.5105, 11, 500000
83.923, 12, 500000
37.1033, 13, 500000
65.6941, 14, 500000
79.3264, 15, 500000
42.0524, 16, 500000
28.3527, 1, 600000
48.24, 2, 600000
64.0825, 3, 600000
71.2328, 4, 600000
81.4007, 5, 600000
85.386, 6, 600000
70.5557, 7, 600000
84.2709, 8, 600000
94.399, 9, 600000
95.2529, 10, 600000
97.0716, 11, 600000
70.9396, 12, 600000
87.8235, 13, 600000
43.3341, 14, 600000
90.129, 15, 600000
84.8048, 16, 600000
29.8406, 1, 700000
50.1471, 2, 700000
66.2249, 3, 700000
80.3287, 4, 700000
90.9574, 5, 700000
94.7498, 6, 700000
100.953, 7, 700000
98.5802, 8, 700000
102.026, 9, 700000
88.9216, 10, 700000
107.279, 11, 700000
86.506, 12, 700000
99.307, 13, 700000
100.229, 14, 700000
103.156, 15, 700000
107.823, 16, 700000
31.6958, 1, 800000
52.5076, 2, 800000
69.2515, 3, 800000
83.8232, 4, 800000
89.9896, 5, 800000
102.238, 6, 800000
107.57, 7, 800000
110.774, 8, 800000
110.177, 9, 800000
109.77, 10, 800000
53.9088, 11, 800000
110.525, 12, 800000
58.114, 13, 800000
42.8449, 14, 800000
81.3007, 15, 800000
98.098, 16, 800000
32.2835, 1, 900000
53.6478, 2, 900000
70.6495, 3, 900000
85.7633, 4, 900000
96.3593, 5, 900000
105.117, 6, 900000
94.2611, 7, 900000
115.429, 8, 900000
121.821, 9, 900000
128.205, 10, 900000
124.707, 11, 900000
21.3012, 12, 900000
100.436, 13, 900000
104.64, 14, 900000
132.941, 15, 900000
105.597, 16, 900000
32.898, 1, 1000000
57.2016, 2, 1000000
76.0858, 3, 1000000
86.7452, 4, 1000000
100.745, 5, 1000000
109.323, 6, 1000000
118.343, 7, 1000000
124.084, 8, 1000000
126.281, 9, 1000000
136.033, 10, 1000000
132.484, 11, 1000000
104.069, 12, 1000000
71.1285, 13, 1000000
108.377, 14, 1000000
127.162, 15, 1000000
109.684, 16, 1000000
