35.5677, 1, 100000
66.8972, 2, 100000
99.5637, 3, 100000
122.679, 4, 100000
131.635, 5, 100000
185.706, 6, 100000
179.631, 7, 100000
206.427, 8, 100000
206.636, 9, 100000
199.672, 10, 100000
201.581, 11, 100000
216.47, 12, 100000
207.903, 13, 100000
194.47, 14, 100000
206.233, 15, 100000
8.34063, 16, 100000
41.7094, 1, 200000
64.17, 2, 200000
100.145, 3, 200000
134.89, 4, 200000
148.388, 5, 200000
194.658, 6, 200000
228.338, 7, 200000
246.859, 8, 200000
265.327, 9, 200000
270.4, 10, 200000
276.135, 11, 200000
281.426, 12, 200000
289.424, 13, 200000
295.151, 14, 200000
325.894, 15, 200000
284.332, 16, 200000
37.3711, 1, 300000
74.582, 2, 300000
115.143, 3, 300000
143.402, 4, 300000
181.556, 5, 300000
211.503, 6, 300000
222.448, 7, 300000
249.185, 8, 300000
342.538, 9, 300000
314.922, 10, 300000
296.508, 11, 300000
316.696, 12, 300000
408.862, 13, 300000
29.8303, 14, 300000
332.175, 15, 300000
454.382, 16, 300000
40.4111, 1, 400000
78.6885, 2, 400000
117.206, 3, 400000
151.038, 4, 400000
175.726, 5, 400000
232.877, 6, 400000
212.971, 7, 400000
309.59, 8, 400000
281.81, 9, 400000
311.39, 10, 400000
333.635, 11, 400000
400.728, 12, 400000
359.576, 13, 400000
414.454, 14, 400000
407.904, 15, 400000
404.581, 16, 400000
43.3148, 1, 500000
78.5206, 2, 500000
119.474, 3, 500000
169.123, 4, 500000
187.177, 5, 500000
239.79, 6, 500000
258.805, 7, 500000
312.864, 8, 500000
307.288, 9, 500000
300.165, 10, 500000
390.694, 11, 500000
410.601, 12, 500000
419.616, 13, 500000
428.41, 14, 500000
503.702, 15, 500000
449.811, 16, 500000
41.4195, 1, 600000
81.1313, 2, 600000
117.966, 3, 600000
130.63, 4, 600000
190.98, 5, 600000
250.898, 6, 600000
261.002, 7, 600000
320.239, 8, 600000
290.454, 9, 600000
318.749, 10, 600000
351.335, 11, 600000
454.607, 12, 600000
406.756, 13, 600000
472.553, 14, 600000
445.526, 15, 600000
482.318, 16, 600000
42.0884, 1, 700000
80.7138, 2, 700000
118.432, 3, 700000
165.246, 4, 700000
197.717, 5, 700000
259.604, 6, 700000
288.603, 7, 700000
310.139, 8, 700000
58.3515, 9, 700000
331.49, 10, 700000
347.679, 11, 700000
398.282, 12, 700000
423.392, 13, 700000
490.446, 14, 700000
493.546, 15, 700000
669.006, 16, 700000
42.3418, 1, 800000
75.923, 2, 800000
118.445, 3, 800000
166.012, 4, 800000
246.192, 5, 800000
255.809, 6, 800000
290.812, 7, 800000
315.911, 8, 800000
311.974, 9, 800000
345.645, 10, 800000
370.626, 11, 800000
442.343, 12, 800000
472.033, 13, 800000
462.508, 14, 800000
454.757, 15, 800000
66.7225, 16, 800000
42.3009, 1, 900000
80.5782, 2, 900000
126.5, 3, 900000
166.905, 4, 900000
209.876, 5, 900000
271.105, 6, 900000
268.807, 7, 900000
321.222, 8, 900000
344.922, 9, 900000
340.063, 10, 900000
381.225, 11, 900000
458.105, 12, 900000
479.047, 13, 900000
519.588, 14, 900000
597.257, 15, 900000
591.842, 16, 900000
38.1291, 1, 1000000
82.77, 2, 1000000
105.975, 3, 1000000
177.741, 4, 1000000
203.386, 5, 1000000
243.632, 6, 1000000
313.456, 7, 1000000
328.965, 8, 1000000
283.196, 9, 1000000
343.827, 10, 1000000
378.016, 11, 1000000
427.283, 12, 1000000
432.151, 13, 1000000
495.843, 14, 1000000
479.42, 15, 1000000
655.367, 16, 1000000
