16.0388, 1, 100000
20.0129, 2, 100000
21.4126, 3, 100000
25.8063, 4, 100000
22.6035, 5, 100000
13.537, 6, 100000
20.7979, 7, 100000
21.6503, 8, 100000
21.9058, 9, 100000
16.7284, 10, 100000
18.6248, 11, 100000
7.77241, 12, 100000
21.097, 13, 100000
18.0672, 14, 100000
5.72938, 15, 100000
7.26853, 16, 100000
22.894, 1, 200000
31.611, 2, 200000
36.9689, 3, 200000
39.8017, 4, 200000
40.5012, 5, 200000
41.2196, 6, 200000
32.5582, 7, 200000
39.8017, 8, 200000
36.8536, 9, 200000
35.4174, 10, 200000
37.9146, 11, 200000
15.7989, 12, 200000
36.4421, 13, 200000
36.3442, 14, 200000
16.9621, 15, 200000
15.1987, 16, 200000
26.123, 1, 300000
37.6272, 2, 300000
48.0447, 3, 300000
51.7581, 4, 300000
52.845, 5, 300000
56.5499, 6, 300000
52.9851, 7, 300000
52.431, 8, 300000
57.2627, 9, 300000
55.1882, 10, 300000
58.117, 11, 300000
40.5953, 12, 300000
44.8765, 13, 300000
52.3568, 14, 300000
30.4141, 15, 300000
22.4482, 16, 300000
26.2378, 1, 400000
42.6478, 2, 400000
53.463, 3, 400000
62.4222, 4, 400000
65.6155, 5, 400000
64.7469, 6, 400000
68.7168, 7, 400000
72.4249, 8, 400000
70.3123, 9, 400000
68.3278, 10, 400000
63.6417, 11, 400000
47.6924, 12, 400000
65.2531, 13, 400000
60.8355, 14, 400000
55.5022, 15, 400000
29.4028, 16, 400000
29.0344, 1, 500000
46.2192, 2, 500000
59.1514, 3, 500000
64.5337, 4, 500000
72.338, 5, 500000
82.7801, 6, 500000
79.0126, 7, 500000
82.238, 8, 500000
72.4005, 9, 500000
79.4918, 10, 500000
83.2666, 11, 500000
57.1634, 12, 500000
70.8713, 13, 500000
75.573, 14, 500000
50.0992, 15, 500000
57.2539, 16, 500000
29.2541, 1, 600000
53.749, 2, 600000
64.1642, 3, 600000
75.7847, 4, 600000
87.0699, 5, 600000
87.1212, 6, 600000
87.3237, 7, 600000
95.4806, 8, 600000
83.3913, 9, 600000
94.1764, 10, 600000
92.4636, 11, 600000
86.3559, 12, 600000
88.7058, 13, 600000
95.1485, 14, 600000
88.1434, 15, 600000
43.0605, 16, 600000
30.8982, 1, 700000
50.5416, 2, 700000
67.8486, 3, 700000
75.8895, 4, 700000
86.6234, 5, 700000
93.6348, 6, 700000
95.1737, 7, 700000
98.4512, 8, 700000
76.6523, 9, 700000
101.273, 10, 700000
88.5408, 11, 700000
106.269, 12, 700000
52.219, 13, 700000
50.6952, 14, 700000
64.8026, 15, 700000
39.0318, 16, 700000
30.6279, 1, 800000
52.3593, 2, 800000
70.5963, 3, 800000
85.1333, 4, 800000
96.2907, 5, 800000
96.0289, 6, 800000
106.088, 7, 800000
106.627, 8, 800000
110.807, 9, 800000
117.718, 10, 800000
117.992, 11, 800000
120.699, 12, 800000
55.1646, 13, 800000
107.626, 14, 800000
56.43, 15, 800000
56.6932, 16, 800000
31.529, 1, 900000
53.7532, 2, 900000
72.2077, 3, 900000
86.5459, 4, 900000
98.3168, 5, 900000
107.143, 6, 900000
115.652, 7, 900000
115.531, 8, 900000
124.243, 9, 900000
125.942, 10, 900000
124.444, 11, 900000
106.734, 12, 900000
130.736, 13, 900000
117.539, 14, 900000
104.701, 15, 900000
118.249, 16, 900000
33.4192, 1, 1000000
56.7058, 2, 1000000
72.8912, 3, 1000000
91.761, 4, 1000000
105.25, 5, 1000000
118.893, 6, 1000000
119.231, 7, 1000000
126.118, 8, 1000000
132.769, 9, 1000000
129.65, 10, 1000000
103.863, 11, 1000000
129.45, 12, 1000000
51.8001, 13, 1000000
67.7364, 14, 1000000
127.405, 15, 1000000
71.3269, 16, 1000000
