36.5302, 1, 100000
71.7858, 2, 100000
93.6684, 3, 100000
112.728, 4, 100000
146.276, 5, 100000
175.78, 6, 100000
154.01, 7, 100000
208.494, 8, 100000
175.364, 9, 100000
188.498, 10, 100000
199.264, 11, 100000
217.326, 12, 100000
216.654, 13, 100000
220.196, 14, 100000
193.46, 15, 100000
220.854, 16, 100000
39.062, 1, 200000
86.0874, 2, 200000
109.054, 3, 200000
132.598, 4, 200000
170.444, 5, 200000
181.871, 6, 200000
251.199, 7, 200000
247.624, 8, 200000
240.432, 9, 200000
259.048, 10, 200000
296.44, 11, 200000
298.841, 12, 200000
308.966, 13, 200000
309.795, 14, 200000
290.503, 15, 200000
296.486, 16, 200000
40.5908, 1, 300000
76.5417, 2, 300000
110.517, 3, 300000
144.06, 4, 300000
180.315, 5, 300000
221.588, 6, 300000
225.114, 7, 300000
258.854, 8, 300000
260.722, 9, 300000
295.518, 10, 300000
308.105, 11, 300000
311.765, 12, 300000
361.101, 13, 300000
378.087, 14, 300000
406.85, 15, 300000
418.134, 16, 300000
38.3411, 1, 400000
80.1166, 2, 400000
113.041, 3, 400000
175.589, 4, 400000
183.497, 5, 400000
259.897, 6, 400000
263.716, 7, 400000
263.909, 8, 400000
275.5, 9, 400000
311.567, 10, 400000
297.444, 11, 400000
351.852, 12, 400000
391.738, 13, 400000
393.915, 14, 400000
415.674, 15, 400000
456.96, 16, 400000
40.7073, 1, 500000
78.868, 2, 500000
117.172, 3, 500000
168.034, 4, 500000
187.521, 5, 500000
242.392, 6, 500000
254.676, 7, 500000
316.279, 8, 500000
279.718, 9, 500000
336.866, 10, 500000
424.06, 11, 500000
348.059, 12, 500000
411.291, 13, 500000
461.455, 14, 500000
471.008, 15, 500000
523.32, 16, 500000
45.6009, 1, 600000
75.8471, 2, 600000
125.059, 3, 600000
163.395, 4, 600000
192.941, 5, 600000
236.934, 6, 600000
282.51, 7, 600000
322.417, 8, 600000
274.449, 9, 600000
338.99, 10, 600000
370.88, 11, 600000
438.368, 12, 600000
384.541, 13, 600000
483.351, 14, 600000
409.148, 15, 600000
528.772, 16, 600000
40.918, 1, 700000
80.1135, 2, 700000
118.31, 3, 700000
154.661, 4, 700000
208.855, 5, 700000
247.369, 6, 700000
275.573, 7, 700000
302.322, 8, 700000
293.505, 9, 700000
330.362, 10, 700000
360.003, 11, 700000
367.272, 12, 700000
402.738, 13, 700000
405.654, 14, 700000
493.767, 15, 700000
538.956, 16, 700000
42.1028, 1, 800000
80.9197, 2, 800000
119.372, 3, 800000
164.174, 4, 800000
203.681, 5, 800000
266.039, 6, 800000
273.582, 7, 800000
348.697, 8, 800000
284.874, 9, 800000
340.858, 10, 800000
408.991, 11, 800000
385.119, 12, 800000
66.7452, 13, 800000
419.375, 14, 800000
450.437, 15, 800000
626.282, 16, 800000
42.7781, 1, 900000
76.6567, 2, 900000
127.905, 3, 900000
163.936, 4, 900000
204.708, 5, 900000
267.998, 6, 900000
305.577, 7, 900000
314.464, 8, 900000
299.238, 9, 900000
369.362, 10, 900000
415.739, 11, 900000
419.798, 12, 900000
482.756, 13, 900000
495.357, 14, 900000
561.877, 15, 900000
75.0235, 16, 900000
42.8099, 1, 1000000
81.8516, 2, 1000000
120.608, 3, 1000000
165.593, 4, 1000000
206.315, 5, 1000000
242.814, 6, 1000000
305.383, 7, 1000000
369.962, 8, 1000000
294.44, 9, 1000000
339.268, 10, 1000000
355.852, 11, 1000000
440.067, 12, 1000000
437.278, 13, 1000000
83.3397, 14, 1000000
486.898, 15, 1000000
514.354, 16, 1000000
