mfc/s,num_threads,vector_size
17.0646, 1, 100000
20.6402, 2, 100000
22.6658, 3, 100000
25.1066, 4, 100000
20.4421, 5, 100000
22.9787, 6, 100000
20.9286, 7, 100000
20.7639, 8, 100000
21.9827, 9, 100000
22.3613, 10, 100000
14.0193, 11, 100000
19.5621, 12, 100000
12.7355, 13, 100000
7.59645, 14, 100000
18.9171, 15, 100000
19.1573, 16, 100000
30.3682, 1, 200000
30.741, 2, 200000
37.098, 3, 200000
42.6641, 4, 200000
38.0298, 5, 200000
36.1796, 6, 200000
40.759, 7, 200000
39.2468, 8, 200000
40.4134, 9, 200000
35.7388, 10, 200000
39.9591, 11, 200000
35.1679, 12, 200000
15.1676, 13, 200000
15.1356, 14, 200000
15.2462, 15, 200000
33.6865, 16, 200000
26.9251, 1, 300000
37.6272, 2, 300000
48.9798, 3, 300000
53.4942, 4, 300000
50.9512, 5, 300000
54.7941, 6, 300000
54.5258, 7, 300000
52.974, 8, 300000
55.3923, 9, 300000
42.3425, 10, 300000
54.5754, 11, 300000
48.6221, 12, 300000
28.1214, 13, 300000
53.8698, 14, 300000
22.521, 15, 300000
36.3279, 16, 300000
27.8165, 1, 400000
43.7009, 2, 400000
53.9807, 3, 400000
64.8821, 4, 400000
62.4222, 5, 400000
68.6803, 6, 400000
70.8109, 7, 400000
71.8633, 8, 400000
72.3187, 9, 400000
67.8882, 10, 400000
67.3621, 11, 400000
70.5696, 12, 400000
68.7309, 13, 400000
54.1043, 14, 400000
59.0331, 15, 400000
28.9667, 16, 400000
32.9575, 1, 500000
46.1257, 2, 500000
58.5012, 3, 500000
66.2775, 4, 500000
75.9783, 5, 500000
76.2074, 6, 500000
78.0161, 7, 500000
84.6582, 8, 500000
68.512, 9, 500000
86.0441, 10, 500000
74.8288, 11, 500000
68.9286, 12, 500000
36.7676, 13, 500000
73.4657, 14, 500000
28.2376, 15, 500000
68.6241, 16, 500000
30.1597, 1, 600000
48.6146, 2, 600000
62.3179, 3, 600000
71.3115, 4, 600000
80.2021, 5, 600000
86.7937, 6, 600000
91.6855, 7, 600000
94.2787, 8, 600000
86.7697, 9, 600000
97.4475, 10, 600000
61.8553, 11, 600000
95.9685, 12, 600000
72.299, 13, 600000
31.7762, 14, 600000
88.2733, 15, 600000
19.4307, 16, 600000
30.8982, 1, 700000
50.3457, 2, 700000
68.2984, 3, 700000
83.9508, 4, 700000
88.4394, 5, 700000
87.423, 6, 700000
96.102, 7, 700000
100.748, 8, 700000
106.69, 9, 700000
102.561, 10, 700000
88.2401, 11, 700000
72.5461, 12, 700000
87.9731, 13, 700000
108.156, 14, 700000
89.652, 15, 700000
38.6246, 16, 700000
32.3049, 1, 800000
51.76, 2, 800000
70.6097, 3, 800000
83.4542, 4, 800000
90.7342, 5, 800000
98.7156, 6, 800000
106.326, 7, 800000
111.591, 8, 800000
113.073, 9, 800000
116.517, 10, 800000
117.459, 11, 800000
112.788, 12, 800000
93.5785, 13, 800000
95.047, 14, 800000
56.8305, 15, 800000
74.9971, 16, 800000
31.5345, 1, 900000
54.0604, 2, 900000
72.822, 3, 900000
89.8822, 4, 900000
102.95, 5, 900000
105.411, 6, 900000
114.069, 7, 900000
109.502, 8, 900000
120.935, 9, 900000
97.4236, 10, 900000
130.831, 11, 900000
133.214, 12, 900000
60.9224, 13, 900000
65.3975, 14, 900000
94.2705, 15, 900000
40.3859, 16, 900000
32.1368, 1, 1000000
56.8858, 2, 1000000
74.1122, 3, 1000000
88.7777, 4, 1000000
98.0963, 5, 1000000
114.115, 6, 1000000
119.261, 7, 1000000
125.08, 8, 1000000
125.409, 9, 1000000
134.05, 10, 1000000
131.442, 11, 1000000
83.2997, 12, 1000000
120.363, 13, 1000000
82.9324, 14, 1000000
108.946, 15, 1000000
114.038, 16, 1000000
16.3559, 1, 100000
19.805, 2, 100000
23.3315, 3, 100000
17.4916, 4, 100000
20.3538, 5, 100000
22.6707, 6, 100000
21.7164, 7, 100000
20.5805, 8, 100000
21.9919, 9, 100000
18.4462, 10, 100000
21.6079, 11, 100000
12.0191, 12, 100000
13.303, 13, 100000
7.7053, 14, 100000
18.1454, 15, 100000
7.64714, 16, 100000
22.9882, 1, 200000
30.3221, 2, 200000
35.7403, 3, 200000
39.6194, 4, 200000
37.5363, 5, 200000
41.7448, 6, 200000
39.4164, 7, 200000
37.4542, 8, 200000
38.9244, 9, 200000
40.609, 10, 200000
34.6981, 11, 200000
36.4643, 12, 200000
36.3694, 13, 200000
34.1403, 14, 200000
15.2034, 15, 200000
31.6958, 16, 200000
25.1301, 1, 300000
38.2948, 2, 300000
46.9704, 3, 300000
50.1671, 4, 300000
55.2294, 5, 300000
56.4459, 6, 300000
55.8868, 7, 300000
58.9502, 8, 300000
54.3773, 9, 300000
54.8562, 10, 300000
56.8925, 11, 300000
53.1059, 12, 300000
47.1182, 13, 300000
53.8422, 14, 300000
21.7453, 15, 300000
48.9398, 16, 300000
28.1431, 1, 400000
43.0152, 2, 400000
53.9391, 3, 400000
62.4036, 4, 400000
63.172, 5, 400000
69.0364, 6, 400000
76.745, 7, 400000
68.189, 8, 400000
71.2499, 9, 400000
65.7028, 10, 400000
50.3337, 11, 400000
68.4003, 12, 400000
54.4361, 13, 400000
55.8663, 14, 400000
51.573, 15, 400000
65.5309, 16, 400000
28.0394, 1, 500000
45.9771, 2, 500000
60.4959, 3, 500000
67.0231, 4, 500000
74.1725, 5, 500000
82.2122, 6, 500000
79.099, 7, 500000
80.893, 8, 500000
80.3876, 9, 500000
72.601, 10, 500000
75.4371, 11, 500000
78.3104, 12, 500000
35.4908, 13, 500000
78.2228, 14, 500000
37.3864, 15, 500000
14.8562, 16, 500000
30, 1, 600000
47.532, 2, 600000
62.8611, 3, 600000
72.1166, 4, 600000
80.5152, 5, 600000
87.3874, 6, 600000
90.5636, 7, 600000
92.6781, 8, 600000
93.724, 9, 600000
94.2646, 10, 600000
94.8008, 11, 600000
72.3759, 12, 600000
42.4145, 13, 600000
44.4375, 14, 600000
86.4419, 15, 600000
44.2157, 16, 600000
30.7314, 1, 700000
50.7504, 2, 700000
67.2611, 3, 700000
85.3666, 4, 700000
88.3729, 5, 700000
91.1324, 6, 700000
97.5225, 7, 700000
94.5819, 8, 700000
103.214, 9, 700000
109.979, 10, 700000
73.1607, 11, 700000
98.6199, 12, 700000
80.4784, 13, 700000
51.2975, 14, 700000
90.1143, 15, 700000
89.641, 16, 700000
30.8439, 1, 800000
52.4354, 2, 800000
70.7601, 3, 800000
82.5407, 4, 800000
93.4378, 5, 800000
102.172, 6, 800000
108.007, 7, 800000
109.067, 8, 800000
106.654, 9, 800000
115.422, 10, 800000
118.466, 11, 800000
54.8427, 12, 800000
93.3156, 13, 800000
70.5162, 14, 800000
98.9719, 15, 800000
103.656, 16, 800000
31.5103, 1, 900000
54.3116, 2, 900000
73.1891, 3, 900000
86.6472, 4, 900000
100.819, 5, 900000
104.008, 6, 900000
112.498, 7, 900000
114.418, 8, 900000
121.59, 9, 900000
125.207, 10, 900000
112.374, 11, 900000
109.677, 12, 900000
78.7055, 13, 900000
130.646, 14, 900000
102.74, 15, 900000
88.4087, 16, 900000
33.0198, 1, 1000000
55.2726, 2, 1000000
75.0242, 3, 1000000
87.8425, 4, 1000000
99.8691, 5, 1000000
112.345, 6, 1000000
119.373, 7, 1000000
125.503, 8, 1000000
127.193, 9, 1000000
130.962, 10, 1000000
118.849, 11, 1000000
124.83, 12, 1000000
69.5469, 13, 1000000
131.594, 14, 1000000
125.484, 15, 1000000
64.9605, 16, 1000000
16.4857, 1, 100000
19.7863, 2, 100000
23.872, 3, 100000
22.4727, 4, 100000
21.9299, 5, 100000
22.763, 6, 100000
22.4775, 7, 100000
20.2233, 8, 100000
21.1151, 9, 100000
20.5593, 10, 100000
19.2276, 11, 100000
19.7351, 12, 100000
18.9428, 13, 100000
7.72318, 14, 100000
7.67583, 15, 100000
17.2442, 16, 100000
22.6731, 1, 200000
32.6151, 2, 200000
37.9867, 3, 200000
41.6246, 4, 200000
38.6911, 5, 200000
37.8359, 6, 200000
44.8349, 7, 200000
39.3001, 8, 200000
39.3942, 9, 200000
39.278, 10, 200000
35.7708, 11, 200000
23.1289, 12, 200000
38.1023, 13, 200000
37.865, 14, 200000
32.5999, 15, 200000
35.2048, 16, 200000
24.789, 1, 300000
37.807, 2, 300000
47.4093, 3, 300000
48.0539, 4, 300000
56.6772, 5, 300000
55.1374, 6, 300000
59.289, 7, 300000
56.9672, 8, 300000
54.694, 9, 300000
52.3481, 10, 300000
55.3411, 11, 300000
50.5399, 12, 300000
51.0463, 13, 300000
47.0231, 14, 300000
45.5787, 15, 300000
21.9605, 16, 300000
26.6826, 1, 400000
41.92, 2, 400000
54.2005, 3, 400000
59.0331, 4, 400000
59.7458, 5, 400000
65.9093, 6, 400000
70.3742, 7, 400000
69.2301, 8, 400000
65.393, 9, 400000
