mfc/s,num_threads,vector_size
16.2312, 1, 100000
21.5059, 2, 100000
23.6739, 3, 100000
24.6608, 4, 100000
20.4411, 5, 100000
23.223, 6, 100000
19.5539, 7, 100000
21.0833, 8, 100000
21.5192, 9, 100000
20.9244, 10, 100000
5.441, 11, 100000
19.9843, 12, 100000
18.9496, 13, 100000
18.5737, 14, 100000
18.85, 15, 100000
7.67639, 16, 100000
22.8859, 1, 200000
31.58, 2, 200000
36.9412, 3, 200000
39.0313, 4, 200000
39.0786, 5, 200000
35.7023, 6, 200000
40.5286, 7, 200000
41.2196, 8, 200000
39.6756, 9, 200000
36.6507, 10, 200000
40.0487, 11, 200000
15.1424, 12, 200000
33.6473, 13, 200000
39.2064, 14, 200000
23.1858, 15, 200000
6.951, 16, 200000
24.4139, 1, 300000
37.7548, 2, 300000
48.4965, 3, 300000
51.4491, 4, 300000
51.5545, 5, 300000
54.9352, 6, 300000
55.8868, 7, 300000
56.0561, 8, 300000
54.775, 9, 300000
54.1713, 10, 300000
47.2296, 11, 300000
48.9151, 12, 300000
35.4608, 13, 300000
49.4145, 14, 300000
44.4704, 15, 300000
22.6723, 16, 300000
27.8904, 1, 400000
41.9022, 2, 400000
57.5212, 3, 400000
61.6311, 4, 400000
68.6578, 5, 400000
70.632, 6, 400000
72.2035, 7, 400000
72.1632, 8, 400000
72.9, 9, 400000
71.8787, 10, 400000
61.7377, 11, 400000
62.2647, 12, 400000
69.8062, 13, 400000
56.9956, 14, 400000
22.4793, 15, 400000
30.1185, 16, 400000
32.8599, 1, 500000
45.5249, 2, 500000
60.5326, 3, 500000
65.283, 4, 500000
70.0873, 5, 500000
76.5105, 6, 500000
55.592, 7, 500000
83.151, 8, 500000
85.6155, 9, 500000
90.8094, 10, 500000
73.8772, 11, 500000
65.0966, 12, 500000
84.96, 13, 500000
79.5038, 14, 500000
36.023, 15, 500000
58.9634, 16, 500000
30.3309, 1, 600000
48.2585, 2, 600000
62.847, 3, 600000
74.645, 4, 600000
78.959, 5, 600000
85.814, 6, 600000
73.1182, 7, 600000
90.1452, 8, 600000
86.2316, 9, 600000
90.3069, 10, 600000
84.8534, 11, 600000
93.2275, 12, 600000
88.9566, 13, 600000
89.7914, 14, 600000
93.3416, 15, 600000
20.1222, 16, 600000
30.0442, 1, 700000
51.2107, 2, 700000
65.2491, 3, 700000
77.8825, 4, 700000
86.3127, 5, 700000
94.3297, 6, 700000
95.6138, 7, 700000
99.4315, 8, 700000
107.989, 9, 700000
110.547, 10, 700000
109.324, 11, 700000
106.772, 12, 700000
86.9801, 13, 700000
57.49, 14, 700000
51.4062, 15, 700000
66.6095, 16, 700000
31.3136, 1, 800000
51.9789, 2, 800000
68.505, 3, 800000
83.7709, 4, 800000
95.2277, 5, 800000
100.843, 6, 800000
108.461, 7, 800000
107.788, 8, 800000
114.83, 9, 800000
112.185, 10, 800000
115.993, 11, 800000
116.145, 12, 800000
82.0422, 13, 800000
58.8447, 14, 800000
58.1724, 15, 800000
82.1768, 16, 800000
32.616, 1, 900000
54.7313, 2, 900000
72.6328, 3, 900000
87.353, 4, 900000
95.7749, 5, 900000
102.436, 6, 900000
115.175, 7, 900000
117.506, 8, 900000
105.783, 9, 900000
123, 10, 900000
112.334, 11, 900000
131.832, 12, 900000
100.132, 13, 900000
65.6112, 14, 900000
118.375, 15, 900000
100.897, 16, 900000
32.0626, 1, 1000000
55.553, 2, 1000000
74.0572, 3, 1000000
90.0645, 4, 1000000
99.0297, 5, 1000000
110.145, 6, 1000000
118.624, 7, 1000000
110.374, 8, 1000000
123.395, 9, 1000000
131.15, 10, 1000000
125.233, 11, 1000000
101.604, 12, 1000000
129.246, 13, 1000000
94.8144, 14, 1000000
32.949, 15, 1000000
114.246, 16, 1000000
