num_threads,vector_size,mfc/s,hpx_counter
1, 1000000 ,14.6718,"
/threads{locality#0/total/total}/idle-rate,1,0.062562,[s],5205,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.062587,[s],5202,[0.01%] "
2, 1000000 ,16.3848,"
/threads{locality#0/total/total}/idle-rate,1,0.063238,[s],7129,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.063229,[s],7413,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.063213,[s],6827,[0.01%] "
3, 1000000 ,18.8701,"
/threads{locality#0/total/total}/idle-rate,1,0.048506,[s],8014,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.048521,[s],8024,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.048552,[s],8543,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.048457,[s],7466,[0.01%] "
4, 1000000 ,18.9973,"
/threads{locality#0/total/total}/idle-rate,1,0.048017,[s],8418,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.047899,[s],8199,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.047794,[s],8836,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.047932,[s],7806,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.047852,[s],8812,[0.01%] "
5, 1000000 ,19.3998,"
/threads{locality#0/total/total}/idle-rate,1,0.040586,[s],8625,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.040216,[s],8962,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.040615,[s],9045,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.040285,[s],8419,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.040627,[s],7810,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.040658,[s],8893,[0.01%] "
6, 1000000 ,18.8317,"
/threads{locality#0/total/total}/idle-rate,1,0.046820,[s],8891,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.046672,[s],8550,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.046340,[s],9246,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.046452,[s],9226,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.046531,[s],8124,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.046703,[s],9138,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.046622,[s],9064,[0.01%] "
7, 1000000 ,20.3849,"
/threads{locality#0/total/total}/idle-rate,1,0.036646,[s],8900,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.036251,[s],9204,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.036160,[s],9143,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.036524,[s],9210,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.036614,[s],9194,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.036414,[s],7922,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.036430,[s],8597,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.036189,[s],9022,[0.01%] "
8, 1000000 ,19.996,"
/threads{locality#0/total/total}/idle-rate,1,0.054469,[s],9228,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.055013,[s],9441,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.054781,[s],9498,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.054700,[s],9079,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.054919,[s],9454,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.054514,[s],3615,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.054848,[s],9439,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.055041,[s],9567,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.054807,[s],9371,[0.01%] "
9, 1000000 ,19.5267,"
/threads{locality#0/total/total}/idle-rate,1,0.057334,[s],9341,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.057546,[s],9447,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.056997,[s],9534,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.057432,[s],9555,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.057635,[s],8668,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.057028,[s],9605,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.057160,[s],9609,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.057584,[s],9570,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.057178,[s],9621,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.057386,[s],8845,[0.01%] "
10, 1000000 ,21.0367,"
/threads{locality#0/total/total}/idle-rate,1,0.045590,[s],9357,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.044950,[s],9448,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.044680,[s],9371,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.045337,[s],9528,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.044738,[s],8489,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.045219,[s],9464,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.045339,[s],9560,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.044639,[s],9494,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.044718,[s],9527,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.045635,[s],9080,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.044494,[s],9587,[0.01%] "
