num_threads,vector_size,mfc/s,hpx_counter
1, 1000000 ,14.0276,"
/threads{locality#0/total/total}/idle-rate,1,0.061513,[s],5354,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.061538,[s],5351,[0.01%] "
2, 1000000 ,17.6563,"
/threads{locality#0/total/total}/idle-rate,1,0.053345,[s],7211,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.053372,[s],7471,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.053339,[s],6932,[0.01%] "
3, 1000000 ,18.613,"
/threads{locality#0/total/total}/idle-rate,1,0.051043,[s],8005,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.051149,[s],8479,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.051079,[s],8014,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.051256,[s],7523,[0.01%] "
4, 1000000 ,19.2348,"
/threads{locality#0/total/total}/idle-rate,1,0.042659,[s],8244,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.042388,[s],8202,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.042484,[s],7572,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.042625,[s],8571,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.042417,[s],8627,[0.01%] "
5, 1000000 ,17.3518,"
/threads{locality#0/total/total}/idle-rate,1,0.047775,[s],8712,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.047416,[s],8470,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.047300,[s],8927,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.047710,[s],9121,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.047620,[s],9044,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.047456,[s],8012,[0.01%] "
6, 1000000 ,19.5332,"
/threads{locality#0/total/total}/idle-rate,1,0.041717,[s],8839,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.041895,[s],9029,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.041956,[s],9123,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.041852,[s],9102,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.042102,[s],9175,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.041806,[s],8028,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.041751,[s],8540,[0.01%] "
7, 1000000 ,19.5955,"
/threads{locality#0/total/total}/idle-rate,1,0.047040,[s],9031,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.046809,[s],8766,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.046294,[s],9127,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.046425,[s],9245,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.046555,[s],8183,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.046661,[s],9301,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.046576,[s],9288,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.046337,[s],9289,[0.01%] "
8, 1000000 ,16.3279,"
/threads{locality#0/total/total}/idle-rate,1,0.061607,[s],9398,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.061814,[s],9605,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.061548,[s],9594,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.061927,[s],9237,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.061713,[s],9598,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.061405,[s],7912,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.061653,[s],9519,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.061952,[s],9581,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.061505,[s],8932,[0.01%] "
9, 1000000 ,19.9076,"
/threads{locality#0/total/total}/idle-rate,1,0.050007,[s],9159,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.049318,[s],9379,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.049052,[s],8585,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.049929,[s],9576,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.049496,[s],7676,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.049260,[s],8100,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.049861,[s],9544,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.050015,[s],9531,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.049511,[s],9532,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.049225,[s],8648,[0.01%] "
10, 1000000 ,17.2885,"
/threads{locality#0/total/total}/idle-rate,1,0.067508,[s],9456,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.067954,[s],9686,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.067875,[s],8649,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.068261,[s],9716,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.067732,[s],9710,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.068163,[s],9674,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.068331,[s],8783,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.068037,[s],9233,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.067820,[s],9325,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.068304,[s],9494,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.067564,[s],9641,[0.01%] "
