num_threads,vector_size,mfc/s,hpx_counter
11, 1000000 ,20.2597,"
/threads{locality#0/total/total}/idle-rate,1,0.050594,[s],9386,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.049584,[s],9599,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.049769,[s],8672,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.049790,[s],8705,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.050716,[s],9649,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.050289,[s],9128,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.050568,[s],9588,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.050779,[s],9438,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.050585,[s],9584,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.050158,[s],9380,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.050787,[s],9431,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.049853,[s],9568,[0.01%] "
12, 1000000 ,19.976,"
/threads{locality#0/total/total}/idle-rate,1,0.049902,[s],9428,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.050170,[s],9614,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.049646,[s],9598,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.049485,[s],9621,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.049463,[s],8738,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.050028,[s],9683,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.049988,[s],9727,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.050123,[s],9661,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.050372,[s],9055,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.050236,[s],9103,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.050089,[s],9656,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.050491,[s],9616,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.050511,[s],9596,[0.01%] "
13, 1000000 ,20.3364,"
/threads{locality#0/total/total}/idle-rate,1,0.042555,[s],9372,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.042040,[s],9477,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.041324,[s],8407,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.041369,[s],9612,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.041219,[s],8925,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.041144,[s],9614,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.041744,[s],9561,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.042259,[s],7056,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.042514,[s],9505,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.042534,[s],9563,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.042694,[s],9586,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.042544,[s],9554,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.042295,[s],9595,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.042104,[s],9618,[0.01%] "
14, 1000000 ,18.9168,"
/threads{locality#0/total/total}/idle-rate,1,0.055466,[s],9312,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.055949,[s],9490,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.056400,[s],9093,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.056355,[s],9621,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.055073,[s],8998,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.055314,[s],9040,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.055476,[s],9628,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.055232,[s],8358,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.055338,[s],9502,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.056107,[s],8471,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.056466,[s],9597,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.055544,[s],9698,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.056316,[s],9708,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.056124,[s],9614,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.056494,[s],9626,[0.01%] "
15, 1000000 ,21.0124,"
/threads{locality#0/total/total}/idle-rate,1,0.043385,[s],9178,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.043023,[s],9689,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.042938,[s],9284,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.042766,[s],8555,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.042502,[s],9609,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.042283,[s],9635,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.042441,[s],9631,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.043476,[s],9614,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.041865,[s],9499,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.042534,[s],9003,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.041771,[s],7783,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.043342,[s],9403,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.043360,[s],9410,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.042923,[s],9702,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.042847,[s],9627,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,0.042878,[s],7566,[0.01%] "
16, 1000000 ,20.7293,"
/threads{locality#0/total/total}/idle-rate,1,0.048714,[s],9521,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.049160,[s],9059,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.048649,[s],8887,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.049266,[s],9250,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.048556,[s],9015,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.048041,[s],8636,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.047792,[s],9628,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.048543,[s],8718,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.047919,[s],9758,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.048182,[s],9726,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.049318,[s],9756,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.048049,[s],9400,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.047944,[s],9820,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.049333,[s],9845,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.049155,[s],9729,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,0.049340,[s],9791,[0.01%]
/threads{locality#0/pool#default/worker-thread#15}/idle-rate,1,0.048968,[s],9841,[0.01%] "
1, 2000000 ,23.5763,"
/threads{locality#0/total/total}/idle-rate,1,0.099510,[s],5191,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.099535,[s],5189,[0.01%] "
2, 2000000 ,29.35,"
/threads{locality#0/total/total}/idle-rate,1,0.089232,[s],7128,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.089213,[s],7266,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.089203,[s],6981,[0.01%] "
3, 2000000 ,31.4342,"
/threads{locality#0/total/total}/idle-rate,1,0.097481,[s],7984,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.097381,[s],7978,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.097514,[s],8219,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.097333,[s],7754,[0.01%] "
4, 2000000 ,36.0042,"
/threads{locality#0/total/total}/idle-rate,1,0.081035,[s],8607,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.080966,[s],8879,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.081115,[s],8825,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.081016,[s],8518,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.081002,[s],8195,[0.01%] "
5, 2000000 ,36.1285,"
/threads{locality#0/total/total}/idle-rate,1,0.079890,[s],8627,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.080141,[s],8869,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.080237,[s],8909,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.079972,[s],8073,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.080001,[s],8470,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.080331,[s],8812,[0.01%] "
6, 2000000 ,36.4199,"
/threads{locality#0/total/total}/idle-rate,1,0.073331,[s],8871,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.072864,[s],9040,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.073180,[s],8987,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.073000,[s],9048,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.073497,[s],8345,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.073023,[s],8736,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.072893,[s],9050,[0.01%] "
7, 2000000 ,38.3745,"
/threads{locality#0/total/total}/idle-rate,1,0.063852,[s],9040,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.063981,[s],9188,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.063959,[s],9201,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.063741,[s],8827,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.064202,[s],9238,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.064045,[s],9180,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.064233,[s],9220,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.064157,[s],8417,[0.01%] "
8, 2000000 ,38.4187,"
/threads{locality#0/total/total}/idle-rate,1,0.089792,[s],9379,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.090384,[s],9488,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.090318,[s],8915,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.089955,[s],9455,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.089686,[s],9256,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.090200,[s],9462,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.089772,[s],9438,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.090226,[s],9491,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.089888,[s],9522,[0.01%] "
9, 2000000 ,36.8338,"
/threads{locality#0/total/total}/idle-rate,1,0.083869,[s],9320,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.083964,[s],9400,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.084220,[s],9510,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.083949,[s],9442,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.084425,[s],8476,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.084356,[s],9541,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.084066,[s],9529,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.083902,[s],9450,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.084387,[s],8947,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.084379,[s],9001,[0.01%] "
10, 2000000 ,32.3353,"
/threads{locality#0/total/total}/idle-rate,1,0.090152,[s],8883,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.090633,[s],9640,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.090914,[s],9617,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.090341,[s],9597,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.090523,[s],9631,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.090714,[s],8183,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.090889,[s],5852,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.090300,[s],9394,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.090320,[s],9573,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.090165,[s],7988,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.090181,[s],8027,[0.01%] "
11, 2000000 ,38.1272,"
/threads{locality#0/total/total}/idle-rate,1,0.080896,[s],9351,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.080825,[s],9540,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.081843,[s],8925,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.081456,[s],5305,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.081742,[s],9587,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.081207,[s],9582,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.081628,[s],7899,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.081345,[s],9588,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.081233,[s],9565,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.081488,[s],9341,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.081368,[s],9447,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.080601,[s],9493,[0.01%] "
12, 2000000 ,31.8021,"
/threads{locality#0/total/total}/idle-rate,1,0.085392,[s],9472,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.084849,[s],9649,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.084783,[s],9653,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.084934,[s],9188,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.085327,[s],9472,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.085913,[s],8889,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.085961,[s],9666,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.085548,[s],8867,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.085803,[s],9623,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.086065,[s],9521,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.086021,[s],9517,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.085930,[s],9574,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.086045,[s],9567,[0.01%] "
13, 2000000 ,32.2316,"
/threads{locality#0/total/total}/idle-rate,1,0.084978,[s],9524,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.084714,[s],9352,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.084004,[s],9648,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.085410,[s],9649,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.084072,[s],9218,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.084322,[s],9672,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.084216,[s],8779,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.084797,[s],9671,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.085314,[s],9661,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.084536,[s],9556,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.085254,[s],9627,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.085093,[s],9582,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.085472,[s],9587,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.085302,[s],9606,[0.01%] "
14, 2000000 ,30.91,"
/threads{locality#0/total/total}/idle-rate,1,0.084968,[s],9542,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.084445,[s],9689,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.085076,[s],9645,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.084090,[s],9035,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.083766,[s],9683,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.084173,[s],8224,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.084348,[s],9006,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.085236,[s],9584,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.084132,[s],9093,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.085320,[s],9617,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.084379,[s],9688,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.085026,[s],9687,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.085141,[s],9659,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.085336,[s],9676,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.085283,[s],9711,[0.01%] "
