num_threads,vector_size,mfc/s,hpx_counter
13, 1000000 ,16.4815,"
/threads{locality#0/total/total}/idle-rate,1,0.068092,[s],9196,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.068309,[s],7524,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.067650,[s],9480,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.067253,[s],9803,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.067634,[s],9164,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.067061,[s],9604,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.067277,[s],9747,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.067552,[s],9722,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.067935,[s],9770,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.067791,[s],6447,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.068412,[s],9687,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.067965,[s],9662,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.067588,[s],9646,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.068426,[s],9700,[0.01%] "
14, 1000000 ,19.8098,"
/threads{locality#0/total/total}/idle-rate,1,0.039497,[s],9335,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.039077,[s],9536,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.038810,[s],9534,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.039703,[s],9082,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.038504,[s],9108,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.037927,[s],9618,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.038631,[s],9076,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.037999,[s],9027,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.039744,[s],9451,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.039049,[s],8226,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.039664,[s],9652,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.039563,[s],9509,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.039150,[s],9665,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.039272,[s],9661,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.039161,[s],9573,[0.01%] "
15, 1000000 ,21.1945,"
/threads{locality#0/total/total}/idle-rate,1,0.034863,[s],9315,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.034785,[s],8844,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.034297,[s],9377,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.034168,[s],9533,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.033259,[s],8208,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.033715,[s],8605,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.033476,[s],9540,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.033148,[s],9589,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.033008,[s],9596,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.034909,[s],9356,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.033744,[s],9608,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.034434,[s],9630,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.034735,[s],9511,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.034356,[s],9636,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.034542,[s],9602,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,0.034950,[s],9540,[0.01%] "
16, 1000000 ,16.8461,"
/threads{locality#0/total/total}/idle-rate,1,0.079301,[s],9760,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.078908,[s],9444,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.079131,[s],9263,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.079238,[s],9700,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.079077,[s],9859,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.077945,[s],9861,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.077979,[s],9856,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.078289,[s],9850,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.078729,[s],9851,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.078438,[s],9810,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.078732,[s],9860,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.078742,[s],9833,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.078312,[s],9867,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.079538,[s],9883,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.078764,[s],9872,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,0.079001,[s],9849,[0.01%]
/threads{locality#0/pool#default/worker-thread#15}/idle-rate,1,0.078784,[s],9887,[0.01%] "
1, 2000000 ,23.6759,"
/threads{locality#0/total/total}/idle-rate,1,0.121087,[s],6107,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.121117,[s],6104,[0.01%] "
2, 2000000 ,31.4401,"
/threads{locality#0/total/total}/idle-rate,1,0.093502,[s],7574,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.093291,[s],7692,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.093535,[s],7441,[0.01%] "
3, 2000000 ,33.4504,"
/threads{locality#0/total/total}/idle-rate,1,0.079897,[s],7929,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.079980,[s],8194,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.080029,[s],7678,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.080001,[s],7920,[0.01%] "
4, 2000000 ,36.5524,"
/threads{locality#0/total/total}/idle-rate,1,0.071793,[s],8077,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.071643,[s],8647,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.071730,[s],8349,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.071529,[s],8688,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.071519,[s],8057,[0.01%] "
5, 2000000 ,38.067,"
/threads{locality#0/total/total}/idle-rate,1,0.067881,[s],8810,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.067998,[s],8926,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.067781,[s],9024,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.067958,[s],9038,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.067985,[s],8378,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.068230,[s],8685,[0.01%] "
6, 2000000 ,35.6322,"
/threads{locality#0/total/total}/idle-rate,1,0.088541,[s],8881,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.088839,[s],9103,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.088653,[s],9043,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.088734,[s],8357,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.088596,[s],9036,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.088506,[s],8725,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.088514,[s],8999,[0.01%] "
7, 2000000 ,39.4953,"
/threads{locality#0/total/total}/idle-rate,1,0.064627,[s],9052,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.065114,[s],9212,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.064543,[s],9182,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.065240,[s],8523,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.065064,[s],8818,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.064741,[s],9258,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.064861,[s],9208,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.064574,[s],9161,[0.01%] "
8, 2000000 ,39.312,"
/threads{locality#0/total/total}/idle-rate,1,0.104087,[s],9440,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.104516,[s],9287,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.104436,[s],9503,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.104265,[s],9519,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.104118,[s],9531,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.104711,[s],9533,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.104771,[s],9066,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.104144,[s],9530,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.104598,[s],9550,[0.01%] "
9, 2000000 ,38.0699,"
/threads{locality#0/total/total}/idle-rate,1,0.084571,[s],9307,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.085083,[s],9447,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.085277,[s],9395,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.084739,[s],9510,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.085446,[s],5539,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.085388,[s],9497,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.084763,[s],8930,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.084608,[s],9511,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.085171,[s],9541,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.085474,[s],9297,[0.01%] "
10, 2000000 ,38.2175,"
/threads{locality#0/total/total}/idle-rate,1,0.085209,[s],9250,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.084994,[s],9485,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.084632,[s],9493,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.084822,[s],9579,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.084459,[s],9566,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.085127,[s],7594,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.084759,[s],7798,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.084563,[s],8998,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.085039,[s],9546,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.084117,[s],9077,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.084460,[s],9437,[0.01%] "
11, 2000000 ,38.9621,"
/threads{locality#0/total/total}/idle-rate,1,0.086975,[s],9404,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.085996,[s],9524,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.086197,[s],9631,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.087002,[s],9618,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.086694,[s],8587,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.086880,[s],9030,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.086409,[s],9640,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.086277,[s],8724,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.086352,[s],9589,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.087076,[s],9096,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.086367,[s],9458,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.087070,[s],9501,[0.01%] "
12, 2000000 ,31.929,"
/threads{locality#0/total/total}/idle-rate,1,0.095006,[s],9571,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.094128,[s],9671,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.094292,[s],9704,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.094099,[s],9252,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.094026,[s],9654,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.094833,[s],9711,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.094738,[s],9654,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.094539,[s],9479,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.094609,[s],9666,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.094957,[s],9571,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.094752,[s],9611,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.094980,[s],9609,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.094868,[s],9576,[0.01%] "
13, 2000000 ,38.184,"
/threads{locality#0/total/total}/idle-rate,1,0.082371,[s],9380,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.082679,[s],9636,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.081754,[s],7419,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.081671,[s],9369,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.081986,[s],9583,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.082367,[s],9637,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.083213,[s],9588,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.082546,[s],9042,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.082636,[s],8817,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.082765,[s],9538,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.083065,[s],9475,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.082461,[s],9503,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.082647,[s],8564,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.082581,[s],9553,[0.01%] "
14, 2000000 ,33.861,"
/threads{locality#0/total/total}/idle-rate,1,0.066919,[s],9546,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.066754,[s],9563,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.066979,[s],9507,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.066619,[s],9612,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.067169,[s],9630,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.066563,[s],9573,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.066563,[s],9571,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.066396,[s],9637,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.066253,[s],7024,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.067087,[s],9346,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.066603,[s],9696,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.066811,[s],9707,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.067097,[s],9691,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.066982,[s],9722,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.066822,[s],9704,[0.01%] "
