num_threads,vector_size,mfc/s,hpx_counter
12, 1000000 ,19.5416,"
/threads{locality#0/total/total}/idle-rate,1,0.048768,[s],9458,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.048244,[s],9632,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.048122,[s],8709,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.048290,[s],9652,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.049348,[s],9653,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.048433,[s],9125,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.048666,[s],9698,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.049295,[s],9470,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.048487,[s],9638,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.048823,[s],9487,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.048365,[s],9613,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.048645,[s],9663,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.049233,[s],9531,[0.01%] "
13, 1000000 ,16.2422,"
/threads{locality#0/total/total}/idle-rate,1,0.057011,[s],9594,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.057400,[s],9658,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.056001,[s],9776,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.056325,[s],9730,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.056302,[s],9406,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.055953,[s],9783,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.056317,[s],9018,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.057092,[s],9712,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.056412,[s],9636,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.057173,[s],9631,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.056546,[s],9619,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.057342,[s],9648,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.056559,[s],9662,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.057590,[s],9703,[0.01%] "
14, 1000000 ,19.7945,"
/threads{locality#0/total/total}/idle-rate,1,0.038714,[s],9394,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.038307,[s],9563,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.038815,[s],9528,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.036942,[s],8245,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.037525,[s],9021,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.038806,[s],9608,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.037870,[s],9584,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.036973,[s],9572,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.038835,[s],9560,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.038493,[s],8912,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.037993,[s],9703,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.038110,[s],9571,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.038880,[s],9579,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.038005,[s],9635,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.038708,[s],9580,[0.01%] "
15, 1000000 ,20.889,"
/threads{locality#0/total/total}/idle-rate,1,0.036388,[s],9432,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.036638,[s],9396,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.036275,[s],8360,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.036703,[s],9591,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.035676,[s],9554,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.035613,[s],9679,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.035426,[s],9071,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.036243,[s],9094,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.035633,[s],9494,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.035639,[s],9546,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.036943,[s],9644,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.036444,[s],9613,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.036396,[s],9549,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.036521,[s],9670,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.036611,[s],9700,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,0.036706,[s],9680,[0.01%] "
16, 1000000 ,20.4173,"
/threads{locality#0/total/total}/idle-rate,1,0.066612,[s],9664,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.065720,[s],9722,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.066787,[s],9763,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.065932,[s],8680,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.066298,[s],9822,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.064921,[s],9809,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.064867,[s],9035,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.064883,[s],9732,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.066832,[s],9799,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.064895,[s],9403,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.066842,[s],9803,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.064905,[s],9746,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.065163,[s],9786,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.065945,[s],9841,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.066446,[s],9812,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,0.066367,[s],9116,[0.01%]
/threads{locality#0/pool#default/worker-thread#15}/idle-rate,1,0.066009,[s],9802,[0.01%] "
1, 2000000 ,23.391,"
/threads{locality#0/total/total}/idle-rate,1,0.100695,[s],5293,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.100720,[s],5291,[0.01%] "
2, 2000000 ,30.4201,"
/threads{locality#0/total/total}/idle-rate,1,0.089063,[s],7285,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.089280,[s],7404,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.089271,[s],7156,[0.01%] "
3, 2000000 ,33.3361,"
/threads{locality#0/total/total}/idle-rate,1,0.082209,[s],8006,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.082283,[s],8235,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.082239,[s],7739,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.082358,[s],8048,[0.01%] "
4, 2000000 ,35.2752,"
/threads{locality#0/total/total}/idle-rate,1,0.079524,[s],8484,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.079473,[s],8766,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.079615,[s],8074,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.079503,[s],8723,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.079737,[s],8373,[0.01%] "
5, 2000000 ,36.8365,"
/threads{locality#0/total/total}/idle-rate,1,0.078145,[s],8750,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.078102,[s],8918,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.078338,[s],8964,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.077982,[s],8300,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.078132,[s],8951,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.078268,[s],8614,[0.01%] "
6, 2000000 ,38.0019,"
/threads{locality#0/total/total}/idle-rate,1,0.069792,[s],8910,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.069569,[s],9069,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.069698,[s],9142,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.070024,[s],8376,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.069505,[s],9086,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.070050,[s],8671,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.069803,[s],9118,[0.01%] "
7, 2000000 ,36.523,"
/threads{locality#0/total/total}/idle-rate,1,0.077632,[s],9077,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.077065,[s],8795,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.077286,[s],9207,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.077423,[s],8581,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.077748,[s],9228,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.077217,[s],9267,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.077581,[s],9209,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.077456,[s],9249,[0.01%] "
8, 2000000 ,37.1216,"
/threads{locality#0/total/total}/idle-rate,1,0.091132,[s],9393,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.090901,[s],9449,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.091320,[s],9486,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.090738,[s],8977,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.091288,[s],9479,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.090573,[s],9474,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.091016,[s],9243,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.091348,[s],9530,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.091036,[s],9502,[0.01%] "
9, 2000000 ,38.1534,"
/threads{locality#0/total/total}/idle-rate,1,0.086249,[s],8318,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.086447,[s],6488,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.086316,[s],7819,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.086748,[s],9495,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.086928,[s],9556,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.086549,[s],9535,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.086889,[s],5852,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.086910,[s],9542,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.086527,[s],8061,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.086347,[s],7203,[0.01%] "
10, 2000000 ,39.2095,"
/threads{locality#0/total/total}/idle-rate,1,0.080077,[s],9280,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.080589,[s],9526,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.080986,[s],9222,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.080252,[s],9518,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.080931,[s],9487,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.080666,[s],3898,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.080505,[s],9536,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.080152,[s],9570,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.080804,[s],9441,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.080172,[s],9364,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.081120,[s],9385,[0.01%] "
11, 2000000 ,39.1596,"
/threads{locality#0/total/total}/idle-rate,1,0.083935,[s],9406,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.083921,[s],9506,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.083947,[s],9579,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.084709,[s],9579,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.084572,[s],7462,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.084338,[s],8978,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.084501,[s],9554,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.084486,[s],9592,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.084281,[s],9281,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.084104,[s],9365,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.084115,[s],9432,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.083964,[s],9506,[0.01%] "
12, 2000000 ,39.285,"
/threads{locality#0/total/total}/idle-rate,1,0.069651,[s],9169,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.069430,[s],8007,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.069261,[s],4519,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.070536,[s],7691,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.069145,[s],9509,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.070169,[s],9591,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.070276,[s],9491,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.070474,[s],9178,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.069968,[s],9580,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.069782,[s],9475,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.069884,[s],7704,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.070311,[s],9538,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.069913,[s],9500,[0.01%] "
13, 2000000 ,40.0898,"
/threads{locality#0/total/total}/idle-rate,1,0.078547,[s],9356,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.078816,[s],9557,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.077984,[s],9600,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.077772,[s],9242,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.077749,[s],7280,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.078057,[s],9646,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.078885,[s],9624,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.078229,[s],8811,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.078193,[s],3022,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.078593,[s],9510,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.078867,[s],9491,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.078873,[s],9550,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.078612,[s],9500,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.078237,[s],9546,[0.01%] "
14, 2000000 ,31.9806,"
/threads{locality#0/total/total}/idle-rate,1,0.079599,[s],9306,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,0.079556,[s],8383,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,0.079675,[s],9638,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,0.078334,[s],9701,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,0.078781,[s],8645,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,0.078799,[s],9399,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,0.078548,[s],9691,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,0.078678,[s],9637,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,0.078297,[s],9245,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,0.079273,[s],9740,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,0.079650,[s],9760,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,0.079440,[s],8463,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,0.078849,[s],9775,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,0.079307,[s],9722,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,0.079450,[s],8480,[0.01%] "
