mfc/s,num_threads,vector_size
111.972, 1, 50000
188.678, 2, 50000
278.834, 3, 50000
323.486, 4, 50000
343.366, 5, 50000
402.599, 6, 50000
403.931, 7, 50000
436.821, 8, 50000
254.735, 9, 50000
437.657, 10, 50000
416.906, 11, 50000
490.787, 12, 50000
416.818, 13, 50000
301.324, 14, 50000
248.742, 15, 50000
241.966, 16, 50000
123.569, 1, 100000
221.937, 2, 100000
293.725, 3, 100000
385.951, 4, 100000
439.623, 5, 100000
554.785, 6, 100000
642.851, 7, 100000
630.806, 8, 100000
575.621, 9, 100000
721.185, 10, 100000
697.365, 11, 100000
685.114, 12, 100000
718.543, 13, 100000
799.646, 14, 100000
697.765, 15, 100000
492.795, 16, 100000
120.935, 1, 150000
235.879, 2, 150000
327.845, 3, 150000
414.715, 4, 150000
493.232, 5, 150000
604.922, 6, 150000
704.189, 7, 150000
779.242, 8, 150000
694.238, 9, 150000
788.102, 10, 150000
837.532, 11, 150000
845.717, 12, 150000
996.378, 13, 150000
813.264, 14, 150000
933.445, 15, 150000
951.801, 16, 150000
132.09, 1, 200000
262.379, 2, 200000
378.233, 3, 200000
450.45, 4, 200000
565.688, 5, 200000
689.64, 6, 200000
802.953, 7, 200000
855.841, 8, 200000
886.103, 9, 200000
874.34, 10, 200000
900.18, 11, 200000
969.875, 12, 200000
974.966, 13, 200000
1102.14, 14, 200000
1044.93, 15, 200000
793.026, 16, 200000
128.375, 1, 250000
253.534, 2, 250000
363.379, 3, 250000
458.208, 4, 250000
561.978, 5, 250000
690.851, 6, 250000
924.301, 7, 250000
848.473, 8, 250000
815.546, 9, 250000
996.867, 10, 250000
975.86, 11, 250000
1151.26, 12, 250000
1080.05, 13, 250000
1199.26, 14, 250000
1073.39, 15, 250000
1063.77, 16, 250000
129.873, 1, 300000
262.91, 2, 300000
380.554, 3, 300000
519.625, 4, 300000
610.561, 5, 300000
696.524, 6, 300000
829.89, 7, 300000
849.073, 8, 300000
828.608, 9, 300000
1027.95, 10, 300000
1236.05, 11, 300000
1184.58, 12, 300000
1198.13, 13, 300000
1207.38, 14, 300000
1229.6, 15, 300000
1442.33, 16, 300000
121.536, 1, 350000
250.827, 2, 350000
384.353, 3, 350000
505.019, 4, 350000
576.021, 5, 350000
692.091, 6, 350000
849.9, 7, 350000
988.58, 8, 350000
883.431, 9, 350000
1079.44, 10, 350000
1002.73, 11, 350000
1062.22, 12, 350000
1256.66, 13, 350000
87.5234, 14, 350000
1224.74, 15, 350000
80.7933, 16, 350000
137.52, 1, 400000
265.007, 2, 400000
400.553, 3, 400000
490.873, 4, 400000
643.673, 5, 400000
779.183, 6, 400000
876.812, 7, 400000
935.894, 8, 400000
854.575, 9, 400000
957.721, 10, 400000
1104.08, 11, 400000
1525.08, 12, 400000
1244.92, 13, 400000
1332.33, 14, 400000
1264.33, 15, 400000
1357.35, 16, 400000
139.176, 1, 450000
274.555, 2, 450000
402.856, 3, 450000
622.592, 4, 450000
547.842, 5, 450000
788.351, 6, 450000
788.39, 7, 450000
970.778, 8, 450000
1012.54, 9, 450000
1028.39, 10, 450000
1231.51, 11, 450000
1165.05, 12, 450000
1200.43, 13, 450000
1322.74, 14, 450000
1635.23, 15, 450000
1495.71, 16, 450000
138.316, 1, 500000
267.445, 2, 500000
392.021, 3, 500000
523.671, 4, 500000
637.708, 5, 500000
842.354, 6, 500000
922.129, 7, 500000
979.252, 8, 500000
1004.6, 9, 500000
1191.94, 10, 500000
1092.97, 11, 500000
1451.06, 12, 500000
1720, 13, 500000
1224.06, 14, 500000
1621.16, 15, 500000
1629.7, 16, 500000
139.193, 1, 550000
287.589, 2, 550000
410.819, 3, 550000
547.408, 4, 550000
738.552, 5, 550000
821.648, 6, 550000
878.219, 7, 550000
1054.8, 8, 550000
879.2, 9, 550000
1153.19, 10, 550000
1267.36, 11, 550000
1365.67, 12, 550000
1344.61, 13, 550000
1499, 14, 550000
1628.71, 15, 550000
1796.12, 16, 550000
140.088, 1, 600000
216.655, 2, 600000
463.777, 3, 600000
528.661, 4, 600000
654.407, 5, 600000
818.501, 6, 600000
945.293, 7, 600000
932.638, 8, 600000
1035.98, 9, 600000
1082.65, 10, 600000
1234.34, 11, 600000
1289.25, 12, 600000
1526.63, 13, 600000
1478.37, 14, 600000
1695.51, 15, 600000
1661.88, 16, 600000
141.857, 1, 650000
271.075, 2, 650000
400.788, 3, 650000
464.028, 4, 650000
662.316, 5, 650000
787.102, 6, 650000
904.296, 7, 650000
1170.67, 8, 650000
1055.88, 9, 650000
1244.28, 10, 650000
1134.11, 11, 650000
1353.44, 12, 650000
1669.15, 13, 650000
1520.8, 14, 650000
1595.14, 15, 650000
1561.62, 16, 650000
134.83, 1, 700000
278.084, 2, 700000
424.957, 3, 700000
649.354, 4, 700000
675.315, 5, 700000
851.538, 6, 700000
968.921, 7, 700000
1019.53, 8, 700000
1140.72, 9, 700000
1230.17, 10, 700000
1148.12, 11, 700000
1265.6, 12, 700000
1563.69, 13, 700000
1829.13, 14, 700000
1679.63, 15, 700000
1711.11, 16, 700000
133.963, 1, 750000
277.048, 2, 750000
408.051, 3, 750000
543.53, 4, 750000
722.423, 5, 750000
935.281, 6, 750000
960.959, 7, 750000
1165.52, 8, 750000
899.542, 9, 750000
1245.41, 10, 750000
1267.45, 11, 750000
1278.4, 12, 750000
1410.16, 13, 750000
1742.7, 14, 750000
1606.61, 15, 750000
2174.94, 16, 750000
142.057, 1, 800000
275.137, 2, 800000
440.688, 3, 800000
538.788, 4, 800000
693.838, 5, 800000
855.887, 6, 800000
975.703, 7, 800000
1055.41, 8, 800000
917.519, 9, 800000
1104.95, 10, 800000
1306.7, 11, 800000
1335.04, 12, 800000
1582.89, 13, 800000
1638.79, 14, 800000
1773.89, 15, 800000
1767.02, 16, 800000
145.218, 1, 850000
274.14, 2, 850000
408.871, 3, 850000
610.233, 4, 850000
671.153, 5, 850000
942.636, 6, 850000
923.18, 7, 850000
1083, 8, 850000
986.329, 9, 850000
1323.76, 10, 850000
1413.43, 11, 850000
1195.69, 12, 850000
1430.11, 13, 850000
1709.65, 14, 850000
1700.75, 15, 850000
2108.01, 16, 850000
143.308, 1, 900000
276.149, 2, 900000
412.035, 3, 900000
575.972, 4, 900000
691.819, 5, 900000
870.481, 6, 900000
993.458, 7, 900000
1099.11, 8, 900000
1083.94, 9, 900000
1169.74, 10, 900000
1222.53, 11, 900000
1362.94, 12, 900000
1621, 13, 900000
1638.9, 14, 900000
1726.49, 15, 900000
1956.49, 16, 900000
123.529, 1, 950000
277, 2, 950000
413.806, 3, 950000
539.487, 4, 950000
659.967, 5, 950000
891.446, 6, 950000
939.188, 7, 950000
1044.32, 8, 950000
978.255, 9, 950000
1165.79, 10, 950000
1282.3, 11, 950000
1452.49, 12, 950000
1424.69, 13, 950000
1626.94, 14, 950000
1920.27, 15, 950000
2359.98, 16, 950000
129.097, 1, 1000000
279.793, 2, 1000000
413.735, 3, 1000000
559.338, 4, 1000000
681.077, 5, 1000000
964.896, 6, 1000000
1027.65, 7, 1000000
1204.69, 8, 1000000
1085.14, 9, 1000000
1134.8, 10, 1000000
1417.91, 11, 1000000
1406.3, 12, 1000000
1385.83, 13, 1000000
1610.46, 14, 1000000
1798.38, 15, 1000000
2287.81, 16, 1000000
145.232, 1, 1050000
278.99, 2, 1050000
434.633, 3, 1050000
568.472, 4, 1050000
754.293, 5, 1050000
845.804, 6, 1050000
965.43, 7, 1050000
1113.37, 8, 1050000
1021.84, 9, 1050000
1174.69, 10, 1050000
1485.49, 11, 1050000
1519.83, 12, 1050000
1606.88, 13, 1050000
1851.66, 14, 1050000
2009.22, 15, 1050000
2067.12, 16, 1050000
138.457, 1, 1100000
282.948, 2, 1100000
437.466, 3, 1100000
586.199, 4, 1100000
737.931, 5, 1100000
793.56, 6, 1100000
1042.71, 7, 1100000
1172.28, 8, 1100000
1041.24, 9, 1100000
1220.79, 10, 1100000
1356.08, 11, 1100000
2039.31, 12, 1100000
1812.31, 13, 1100000
1762.49, 14, 1100000
1601.01, 15, 1100000
1868.41, 16, 1100000
147.035, 1, 1150000
293.538, 2, 1150000
412.65, 3, 1150000
573.777, 4, 1150000
697.23, 5, 1150000
913.094, 6, 1150000
1049.32, 7, 1150000
1161.06, 8, 1150000
1071.56, 9, 1150000
1106.91, 10, 1150000
1197.83, 11, 1150000
1562.52, 12, 1150000
1600.47, 13, 1150000
1570.29, 14, 1150000
2069.59, 15, 1150000
2151.47, 16, 1150000
139.514, 1, 1200000
278.872, 2, 1200000
390.135, 3, 1200000
611.673, 4, 1200000
699.541, 5, 1200000
906.4, 6, 1200000
984.874, 7, 1200000
994.14, 8, 1200000
1235.85, 9, 1200000
1182, 10, 1200000
1240.12, 11, 1200000
1486.93, 12, 1200000
1759.47, 13, 1200000
2122.17, 14, 1200000
1608.89, 15, 1200000
2238.43, 16, 1200000
148.258, 1, 1250000
281.575, 2, 1250000
411.005, 3, 1250000
602.064, 4, 1250000
699.433, 5, 1250000
956.956, 6, 1250000
980.265, 7, 1250000
1207.04, 8, 1250000
1024.65, 9, 1250000
1194.34, 10, 1250000
1516.38, 11, 1250000
1682.3, 12, 1250000
1480.05, 13, 1250000
1958.58, 14, 1250000
2030.97, 15, 1250000
2187.79, 16, 1250000
147.099, 1, 1300000
280.678, 2, 1300000
373.27, 3, 1300000
543.85, 4, 1300000
707.982, 5, 1300000
921.806, 6, 1300000
970.876, 7, 1300000
1176.51, 8, 1300000
1036.79, 9, 1300000
1199.15, 10, 1300000
1261.74, 11, 1300000
1737.78, 12, 1300000
1464.32, 13, 1300000
1583.21, 14, 1300000
2110.99, 15, 1300000
2121, 16, 1300000
144.393, 1, 1350000
283.404, 2, 1350000
413.098, 3, 1350000
554.704, 4, 1350000
700.334, 5, 1350000
967.468, 6, 1350000
1012.06, 7, 1350000
1197.65, 8, 1350000
1013.17, 9, 1350000
1178.32, 10, 1350000
1573.1, 11, 1350000
1675.91, 12, 1350000
1719.69, 13, 1350000
2044.74, 14, 1350000
2007.92, 15, 1350000
2351.77, 16, 1350000
149.138, 1, 1400000
284.748, 2, 1400000
418.219, 3, 1400000
574.594, 4, 1400000
704.13, 5, 1400000
1002.48, 6, 1400000
1072.44, 7, 1400000
1184.02, 8, 1400000
