mfc/s,num_threads,vector_size
31.3273, 1, 50000
35.0968, 2, 50000
41.9682, 3, 50000
39.0944, 4, 50000
36.0749, 5, 50000
36.1952, 6, 50000
28.9635, 7, 50000
32.0502, 8, 50000
34.0226, 9, 50000
29.8811, 10, 50000
31.6392, 11, 50000
27.6244, 12, 50000
30.2299, 13, 50000
28.5988, 14, 50000
19.662, 15, 50000
11.6179, 16, 50000
53.417, 1, 100000
63.6787, 2, 100000
73.9302, 3, 100000
73.6575, 4, 100000
67.3099, 5, 100000
65.3013, 6, 100000
55.9489, 7, 100000
68.5568, 8, 100000
66.2991, 9, 100000
63.9798, 10, 100000
60.8135, 11, 100000
23.8774, 12, 100000
38.8038, 13, 100000
55.7827, 14, 100000
7.15292, 15, 100000
56.5067, 16, 100000
64.0917, 1, 150000
86.1883, 2, 150000
99.3597, 3, 150000
97.1503, 4, 150000
98.4219, 5, 150000
101.421, 6, 150000
101.122, 7, 150000
96.7123, 8, 150000
96.4208, 9, 150000
94.0849, 10, 150000
87.5841, 11, 150000
78.5744, 12, 150000
82.9971, 13, 150000
86.9746, 14, 150000
43.0951, 15, 150000
65.7987, 16, 150000
73.1182, 1, 200000
103.147, 2, 200000
121.68, 3, 200000
124.485, 4, 200000
127.908, 5, 200000
127.119, 6, 200000
133.904, 7, 200000
136.704, 8, 200000
126.665, 9, 200000
101.316, 10, 200000
120.118, 11, 200000
47.585, 12, 200000
46.9555, 13, 200000
20.9586, 14, 200000
109.708, 15, 200000
45.9877, 16, 200000
79.1239, 1, 250000
115.44, 2, 250000
140.322, 3, 250000
153.72, 4, 250000
145.913, 5, 250000
137.236, 6, 250000
156.123, 7, 250000
150.6, 8, 250000
154.863, 9, 250000
148.481, 10, 250000
143.131, 11, 250000
146.062, 12, 250000
58.535, 13, 250000
28.0093, 14, 250000
128.36, 15, 250000
82.4612, 16, 250000
82.5452, 1, 300000
126.263, 2, 300000
153.033, 3, 300000
164.597, 4, 300000
170.392, 5, 300000
182.998, 6, 300000
179.962, 7, 300000
178.929, 8, 300000
175.854, 9, 300000
69.5406, 10, 300000
201.93, 11, 300000
163.457, 12, 300000
170.009, 13, 300000
71.2926, 14, 300000
70.3231, 15, 300000
80.6959, 16, 300000
86.1995, 1, 350000
136.915, 2, 350000
164.809, 3, 350000
177.725, 4, 350000
195.821, 5, 350000
186.429, 6, 350000
159.329, 7, 350000
195.058, 8, 350000
216.095, 9, 350000
213.239, 10, 350000
175.319, 11, 350000
171.65, 12, 350000
147.509, 13, 350000
195.058, 14, 350000
160.625, 15, 350000
79.9147, 16, 350000
88.2222, 1, 400000
142.671, 2, 400000
179.078, 3, 400000
205.41, 4, 400000
210.487, 5, 400000
216.136, 6, 400000
222.47, 7, 400000
227.436, 8, 400000
225.986, 9, 400000
213.523, 10, 400000
194.842, 11, 400000
240.913, 12, 400000
193.175, 13, 400000
226.21, 14, 400000
187.588, 15, 400000
192.186, 16, 400000
91.5816, 1, 450000
147.203, 2, 450000
192.661, 3, 450000
199.349, 4, 450000
251.681, 5, 450000
236.383, 6, 450000
238.896, 7, 450000
244.076, 8, 450000
256.457, 9, 450000
245.547, 10, 450000
258.282, 11, 450000
245.899, 12, 450000
103.512, 13, 450000
216.383, 14, 450000
199.23, 15, 450000
170.305, 16, 450000
97.2886, 1, 500000
153.626, 2, 500000
197.367, 3, 500000
234.45, 4, 500000
232.595, 5, 500000
254.231, 6, 500000
289.795, 7, 500000
261.958, 8, 500000
287.242, 9, 500000
254.839, 10, 500000
223.482, 11, 500000
245.262, 12, 500000
280.156, 13, 500000
241.431, 14, 500000
111.458, 15, 500000
110.792, 16, 500000
98.6853, 1, 550000
158.258, 2, 550000
202.156, 3, 550000
235.171, 4, 550000
258.337, 5, 550000
271.652, 6, 550000
279.225, 7, 550000
282.14, 8, 550000
302.911, 9, 550000
288.767, 10, 550000
280.334, 11, 550000
258.617, 12, 550000
208.861, 13, 550000
298.263, 14, 550000
219.534, 15, 550000
258.376, 16, 550000
97.1603, 1, 600000
164.533, 2, 600000
209.256, 3, 600000
245.233, 4, 600000
267.665, 5, 600000
283.729, 6, 600000
269.134, 7, 600000
295.42, 8, 600000
320.23, 9, 600000
304.573, 10, 600000
281.602, 11, 600000
261.02, 12, 600000
298.657, 13, 600000
60.8973, 14, 600000
269.019, 15, 600000
115.031, 16, 600000
101.62, 1, 650000
169.623, 2, 650000
208.31, 3, 650000
259.039, 4, 650000
289.406, 5, 650000
286.256, 6, 650000
283.468, 7, 650000
314.005, 8, 650000
334.707, 9, 650000
259.302, 10, 650000
333.791, 11, 650000
281.429, 12, 650000
308.161, 13, 650000
343.247, 14, 650000
236.22, 15, 650000
286.346, 16, 650000
104.671, 1, 700000
169.902, 2, 700000
227.498, 3, 700000
263.587, 4, 700000
280.448, 5, 700000
309.412, 6, 700000
310.93, 7, 700000
363.833, 8, 700000
332.391, 9, 700000
347.115, 10, 700000
355.206, 11, 700000
357.934, 12, 700000
146.547, 13, 700000
247.229, 14, 700000
249.583, 15, 700000
152.726, 16, 700000
106.61, 1, 750000
172.413, 2, 750000
226.703, 3, 750000
268.56, 4, 750000
283.339, 5, 750000
325.566, 6, 750000
339.883, 7, 750000
343.145, 8, 750000
367.163, 9, 750000
363.136, 10, 750000
165.527, 11, 750000
190.97, 12, 750000
302.911, 13, 750000
312.025, 14, 750000
298.768, 15, 750000
162.444, 16, 750000
103.605, 1, 800000
179.817, 2, 800000
235.779, 3, 800000
291.659, 4, 800000
303.102, 5, 800000
342.125, 6, 800000
363.97, 7, 800000
367.143, 8, 800000
376.706, 9, 800000
348.932, 10, 800000
173.348, 11, 800000
355.073, 12, 800000
351.441, 13, 800000
371.465, 14, 800000
232.672, 15, 800000
319.871, 16, 800000
105.172, 1, 850000
184.211, 2, 850000
234.247, 3, 850000
293.646, 4, 850000
332.158, 5, 850000
341.501, 6, 850000
321.359, 7, 850000
373.511, 8, 850000
268.171, 9, 850000
394.492, 10, 850000
178.112, 11, 850000
345.673, 12, 850000
370.432, 13, 850000
227.21, 14, 850000
339.367, 15, 850000
334.641, 16, 850000
105.366, 1, 900000
183.913, 2, 900000
241.391, 3, 900000
275.17, 4, 900000
330.762, 5, 900000
340.14, 6, 900000
