mfc/s,num_threads,vector_size
30.9467, 1, 50000
34.7863, 2, 50000
40.0016, 3, 50000
35.8508, 4, 50000
35.7998, 5, 50000
35.9183, 6, 50000
33.274, 7, 50000
30.4141, 8, 50000
32.4737, 9, 50000
29.9394, 10, 50000
32.3219, 11, 50000
30.839, 12, 50000
21.837, 13, 50000
11.5199, 14, 50000
28.122, 15, 50000
19.8362, 16, 50000
52.2481, 1, 100000
64.3792, 2, 100000
72.1332, 3, 100000
69.669, 4, 100000
68.2889, 5, 100000
69.6728, 6, 100000
69.4115, 7, 100000
61.7536, 8, 100000
59.7735, 9, 100000
64.667, 10, 100000
63.0122, 11, 100000
55.0145, 12, 100000
60.2284, 13, 100000
58.4111, 14, 100000
56.5804, 15, 100000
10.3717, 16, 100000
63.8208, 1, 150000
85.5515, 2, 150000
97.4463, 3, 150000
96.4208, 4, 150000
109.41, 5, 150000
90.071, 6, 150000
99.4016, 7, 150000
98.0385, 8, 150000
81.7568, 9, 150000
99.7799, 10, 150000
91.2952, 11, 150000
89.7839, 12, 150000
84.0954, 13, 150000
73.4697, 14, 150000
33.2963, 15, 150000
65.4542, 16, 150000
69.7849, 1, 200000
100.37, 2, 200000
122.378, 3, 200000
128.227, 4, 200000
132.187, 5, 200000
127.823, 6, 200000
143.403, 7, 200000
123.459, 8, 200000
120.92, 9, 200000
76.8258, 10, 200000
48.2548, 11, 200000
36.2562, 12, 200000
46.7975, 13, 200000
102.496, 14, 200000
111.943, 15, 200000
49.6642, 16, 200000
81.1759, 1, 250000
113.262, 2, 250000
136.759, 3, 250000
154.127, 4, 250000
156.746, 5, 250000
155.829, 6, 250000
161.634, 7, 250000
152.876, 8, 250000
169.417, 9, 250000
91.3076, 10, 250000
152.653, 11, 250000
134.819, 12, 250000
95.5538, 13, 250000
113.192, 14, 250000
57.8174, 15, 250000
56.9435, 16, 250000
85.7789, 1, 300000
121.079, 2, 300000
153.4, 3, 300000
172.811, 4, 300000
189.511, 5, 300000
180.581, 6, 300000
186.064, 7, 300000
182.009, 8, 300000
167.133, 9, 300000
163.577, 10, 300000
181.449, 11, 300000
179.679, 12, 300000
109.703, 13, 300000
66.0601, 14, 300000
90.1075, 15, 300000
145.844, 16, 300000
86.6336, 1, 350000
134.7, 2, 350000
158.276, 3, 350000
170.897, 4, 350000
192.77, 5, 350000
199.322, 6, 350000
173.005, 7, 350000
201.917, 8, 350000
188.746, 9, 350000
207.18, 10, 350000
190.948, 11, 350000
204.126, 12, 350000
36.7311, 13, 350000
174.652, 14, 350000
80.2511, 15, 350000
59.7034, 16, 350000
88.4765, 1, 400000
143.714, 2, 400000
178.178, 3, 400000
191.966, 4, 400000
198.931, 5, 400000
216.639, 6, 400000
211.229, 7, 400000
161.833, 8, 400000
225.359, 9, 400000
206.752, 10, 400000
206.472, 11, 400000
238.189, 12, 400000
144.507, 13, 400000
197.534, 14, 400000
117.52, 15, 400000
185.302, 16, 400000
91.0632, 1, 450000
161.273, 2, 450000
180.893, 3, 450000
213.85, 4, 450000
225.375, 5, 450000
230.569, 6, 450000
244.613, 7, 450000
252.996, 8, 450000
258.07, 9, 450000
190.164, 10, 450000
247.122, 11, 450000
258.176, 12, 450000
225.222, 13, 450000
225.33, 14, 450000
209.824, 15, 450000
214.116, 16, 450000
93.4463, 1, 500000
155.537, 2, 500000
203.554, 3, 500000
222.951, 4, 500000
236.37, 5, 500000
253.422, 6, 500000
267.574, 7, 500000
261.784, 8, 500000
275.675, 9, 500000
251.136, 10, 500000
240.426, 11, 500000
212.219, 12, 500000
276.949, 13, 500000
85.3785, 14, 500000
198.889, 15, 500000
110.888, 16, 500000
96.6889, 1, 550000
159.944, 2, 550000
208.754, 3, 550000
231.319, 4, 550000
261.53, 5, 550000
258.666, 6, 550000
272.636, 7, 550000
276.007, 8, 550000
297.571, 9, 550000
287.305, 10, 550000
241.01, 11, 550000
281.956, 12, 550000
226.304, 13, 550000
257.004, 14, 550000
251.603, 15, 550000
260.251, 16, 550000
98.1889, 1, 600000
163.517, 2, 600000
213.571, 3, 600000
246.579, 4, 600000
265.64, 5, 600000
275.568, 6, 600000
292.501, 7, 600000
295.039, 8, 600000
306.116, 9, 600000
323.094, 10, 600000
294.705, 11, 600000
267.304, 12, 600000
326.631, 13, 600000
258.846, 14, 600000
253.092, 15, 600000
310.779, 16, 600000
97.9508, 1, 650000
167.913, 2, 650000
221.063, 3, 650000
258.376, 4, 650000
272.73, 5, 650000
296.401, 6, 650000
305.353, 7, 650000
318.94, 8, 650000
331.183, 9, 650000
320.766, 10, 650000
334.707, 11, 650000
354.617, 12, 650000
293.497, 13, 650000
200.429, 14, 650000
143.13, 15, 650000
222.071, 16, 650000
100.555, 1, 700000
170.55, 2, 700000
222.414, 3, 700000
253.105, 4, 700000
295.403, 5, 700000
306.303, 6, 700000
324.672, 7, 700000
304.618, 8, 700000
327.558, 9, 700000
361.682, 10, 700000
363.503, 11, 700000
151.91, 12, 700000
283.828, 13, 700000
266.225, 14, 700000
345.562, 15, 700000
303.642, 16, 700000
101.916, 1, 750000
172.255, 2, 750000
228.542, 3, 750000
275.233, 4, 750000
292.209, 5, 750000
315.562, 6, 750000
335.664, 7, 750000
346.052, 8, 750000
159.415, 9, 750000
368.007, 10, 750000
292.517, 11, 750000
159.609, 12, 750000
285.897, 13, 750000
300.681, 14, 750000
313.195, 15, 750000
162.444, 16, 750000
107.687, 1, 800000
175.85, 2, 800000
235.779, 3, 800000
280.079, 4, 800000
306.676, 5, 800000
267.352, 6, 800000
366.528, 7, 800000
344.82, 8, 800000
370.549, 9, 800000
375.343, 10, 800000
310.038, 11, 800000
171.552, 12, 800000
365.411, 13, 800000
113.782, 14, 800000
313.769, 15, 800000
80.0561, 16, 800000
105.125, 1, 850000
178.558, 2, 850000
240.294, 3, 850000
283.016, 4, 850000
327.139, 5, 850000
356.195, 6, 850000
370.701, 7, 850000
387.77, 8, 850000
333.994, 9, 850000
396.878, 10, 850000
398.327, 11, 850000
311.967, 12, 850000
409.443, 13, 850000
181.338, 14, 850000
329.965, 15, 850000
261.701, 16, 850000
105.849, 1, 900000
183.674, 2, 900000
244.186, 3, 900000
288.4, 4, 900000
329.952, 5, 900000
334.444, 6, 900000
371.177, 7, 900000
389.109, 8, 900000
417.883, 9, 900000
352.254, 10, 900000
430.627, 11, 900000
375.41, 12, 900000
336.662, 13, 900000
397.118, 14, 900000
216.938, 15, 900000
346.69, 16, 900000
110.649, 1, 950000
187.158, 2, 950000
242.288, 3, 950000
305.629, 4, 950000
336.603, 5, 950000
368.932, 6, 950000
393.436, 7, 950000
404.554, 8, 950000
385.133, 9, 950000
436.923, 10, 950000
403.285, 11, 950000
368.978, 12, 950000
203.168, 13, 950000
201.483, 14, 950000
198.594, 15, 950000
360.575, 16, 950000
111.794, 1, 1000000
187.735, 2, 1000000
253.683, 3, 1000000
304.634, 4, 1000000
341.918, 5, 1000000
377.355, 6, 1000000
406.622, 7, 1000000
406.727, 8, 1000000
430.42, 9, 1000000
331.933, 10, 1000000
387.847, 11, 1000000
373.824, 12, 1000000
352.354, 13, 1000000
340.364, 14, 1000000
212.134, 15, 1000000
207.341, 16, 1000000
110.044, 1, 1050000
191.141, 2, 1050000
256.182, 3, 1050000
309.011, 4, 1050000
346.537, 5, 1050000
383.125, 6, 1050000
414.691, 7, 1050000
415.683, 8, 1050000
456.454, 9, 1050000
433.523, 10, 1050000
411.706, 11, 1050000
321.43, 12, 1050000
405.925, 13, 1050000
364.803, 14, 1050000
305.262, 15, 1050000
422.191, 16, 1050000
109.598, 1, 1100000
185.507, 2, 1100000
261.076, 3, 1100000
322.706, 4, 1100000
363.238, 5, 1100000
383.147, 6, 1100000
420.654, 7, 1100000
436.727, 8, 1100000
450.15, 9, 1100000
455.303, 10, 1100000
248.362, 11, 1100000
334.207, 12, 1100000
429.518, 13, 1100000
333.813, 14, 1100000
490.788, 15, 1100000
395.452, 16, 1100000
111.42, 1, 1150000
196.123, 2, 1150000
261.443, 3, 1150000
315.616, 4, 1150000
355.747, 5, 1150000
397.014, 6, 1150000
418.073, 7, 1150000
389.218, 8, 1150000
465.03, 9, 1150000
480.104, 10, 1150000
501.016, 11, 1150000
359.637, 12, 1150000
374.307, 13, 1150000
376.391, 14, 1150000
390.985, 15, 1150000
322.855, 16, 1150000
112.472, 1, 1200000
196.98, 2, 1200000
262.24, 3, 1200000
324.177, 4, 1200000
370.631, 5, 1200000
382.362, 6, 1200000
423.429, 7, 1200000
450.341, 8, 1200000
475.874, 9, 1200000
400.358, 10, 1200000
450.785, 11, 1200000
472.125, 12, 1200000
349.517, 13, 1200000
391.727, 14, 1200000
396.042, 15, 1200000
342.268, 16, 1200000
115.82, 1, 1250000
198.318, 2, 1250000
270.955, 3, 1250000
326.144, 4, 1250000
374.135, 5, 1250000
418.671, 6, 1250000
436.446, 7, 1250000
465.317, 8, 1250000
475.099, 9, 1250000
459.727, 10, 1250000
530.638, 11, 1250000
505.728, 12, 1250000
254.167, 13, 1250000
467.002, 14, 1250000
256.008, 15, 1250000
278.024, 16, 1250000
109.89, 1, 1300000
200.205, 2, 1300000
268.266, 3, 1300000
333.051, 4, 1300000
381.977, 5, 1300000
416.801, 6, 1300000
461.094, 7, 1300000
476.126, 8, 1300000
472.727, 9, 1300000
503.425, 10, 1300000
537.943, 11, 1300000
526.6, 12, 1300000
516.491, 13, 1300000
