mfc/s,num_threads,vector_size
112.719, 1, 50000
193.685, 2, 50000
288.319, 3, 50000
314.866, 4, 50000
358.961, 5, 50000
429.689, 6, 50000
491.913, 7, 50000
354.592, 8, 50000
467.267, 9, 50000
485.041, 10, 50000
435.075, 11, 50000
377.1, 12, 50000
457.618, 13, 50000
330.912, 14, 50000
12.51, 15, 50000
335.32, 16, 50000
114.374, 1, 100000
248.901, 2, 100000
316.044, 3, 100000
368.971, 4, 100000
447.019, 5, 100000
556.907, 6, 100000
569.556, 7, 100000
681.606, 8, 100000
611.105, 9, 100000
681.433, 10, 100000
59.3886, 11, 100000
676.549, 12, 100000
733.77, 13, 100000
734.335, 14, 100000
746.289, 15, 100000
587.235, 16, 100000
123.064, 1, 150000
233.36, 2, 150000
321.451, 3, 150000
433.664, 4, 150000
543.89, 5, 150000
625.667, 6, 150000
634.296, 7, 150000
633.188, 8, 150000
745.863, 9, 150000
844.436, 10, 150000
824.019, 11, 150000
667.695, 12, 150000
856.939, 13, 150000
731.601, 14, 150000
739.104, 15, 150000
969.957, 16, 150000
131.729, 1, 200000
263.654, 2, 200000
348.986, 3, 200000
476.932, 4, 200000
581.502, 5, 200000
727.695, 6, 200000
576.152, 7, 200000
726.108, 8, 200000
680.066, 9, 200000
785.387, 10, 200000
906.271, 11, 200000
996.463, 12, 200000
826.79, 13, 200000
1192.08, 14, 200000
984.583, 15, 200000
1052.44, 16, 200000
127.008, 1, 250000
253.142, 2, 250000
356.882, 3, 250000
477.938, 4, 250000
623.935, 5, 250000
675.983, 6, 250000
698.759, 7, 250000
771.069, 8, 250000
915.933, 9, 250000
959.323, 10, 250000
956.749, 11, 250000
1043.75, 12, 250000
994.35, 13, 250000
1139.76, 14, 250000
1079.55, 15, 250000
1192.45, 16, 250000
136.508, 1, 300000
255.739, 2, 300000
341.972, 3, 300000
465.851, 4, 300000
657.698, 5, 300000
763.354, 6, 300000
889.97, 7, 300000
906.66, 8, 300000
952.974, 9, 300000
968.02, 10, 300000
