mfc/s,num_threads,vector_size
112.712, 1, 50000
188.483, 2, 50000
254.626, 3, 50000
312.349, 4, 50000
372.865, 5, 50000
326.439, 6, 50000
450.272, 7, 50000
460.54, 8, 50000
492.098, 9, 50000
427.008, 10, 50000
489.127, 11, 50000
518.799, 12, 50000
304.239, 13, 50000
365.139, 14, 50000
277.889, 15, 50000
311.37, 16, 50000
125.113, 1, 100000
240.261, 2, 100000
316.805, 3, 100000
395.536, 4, 100000
551.417, 5, 100000
617.384, 6, 100000
595.139, 7, 100000
626.328, 8, 100000
607.226, 9, 100000
740.434, 10, 100000
572.4, 11, 100000
639.076, 12, 100000
730.784, 13, 100000
641.374, 14, 100000
547.242, 15, 100000
524.164, 16, 100000
112.277, 1, 150000
256.456, 2, 150000
327.23, 3, 150000
426.459, 4, 150000
540.298, 5, 150000
661.796, 6, 150000
743.673, 7, 150000
847.461, 8, 150000
720.893, 9, 150000
818.045, 10, 150000
731.744, 11, 150000
742.247, 12, 150000
837.92, 13, 150000
713.382, 14, 150000
786.271, 15, 150000
859.125, 16, 150000
116.363, 1, 200000
246.194, 2, 200000
357.002, 3, 200000
474.579, 4, 200000
515.063, 5, 200000
694.583, 6, 200000
760.515, 7, 200000
823.778, 8, 200000
773.795, 9, 200000
843.869, 10, 200000
937.669, 11, 200000
955.31, 12, 200000
997.256, 13, 200000
1005.67, 14, 200000
1054.01, 15, 200000
1193.13, 16, 200000
134.467, 1, 250000
265.893, 2, 250000
366.622, 3, 250000
501.733, 4, 250000
544.196, 5, 250000
810.512, 6, 250000
831.71, 7, 250000
860.121, 8, 250000
869.916, 9, 250000
781.989, 10, 250000
894.502, 11, 250000
980.62, 12, 250000
1147.69, 13, 250000
1065.03, 14, 250000
1137.76, 15, 250000
1126.74, 16, 250000
137.145, 1, 300000
260.186, 2, 300000
377.762, 3, 300000
599.207, 4, 300000
611.336, 5, 300000
786.983, 6, 300000
856.744, 7, 300000
961.878, 8, 300000
896.982, 9, 300000
975.572, 10, 300000
999.563, 11, 300000
1054.45, 12, 300000
1195.21, 13, 300000
1221.08, 14, 300000
1132.47, 15, 300000
75.0487, 16, 300000
129.517, 1, 350000
262.654, 2, 350000
386.332, 3, 350000
519.208, 4, 350000
548.531, 5, 350000
768.79, 6, 350000
856.531, 7, 350000
939.808, 8, 350000
926.641, 9, 350000
920.337, 10, 350000
1320.07, 11, 350000
1061.33, 12, 350000
1418.33, 13, 350000
1041.24, 14, 350000
1288.04, 15, 350000
1492.79, 16, 350000
139.024, 1, 400000
274.668, 2, 400000
391.826, 3, 400000
521.147, 4, 400000
576.331, 5, 400000
773.735, 6, 400000
936.478, 7, 400000
960.65, 8, 400000
938.367, 9, 400000
925.685, 10, 400000
1236.54, 11, 400000
1110.65, 12, 400000
1358.87, 13, 400000
1346.77, 14, 400000
1174.65, 15, 400000
1377.31, 16, 400000
139.334, 1, 450000
256.072, 2, 450000
392.022, 3, 450000
511.343, 4, 450000
602.37, 5, 450000
744.262, 6, 450000
1046.68, 7, 450000
948.683, 8, 450000
891.224, 9, 450000
1143.14, 10, 450000
1203.99, 11, 450000
1311.27, 12, 450000
1402.24, 13, 450000
1613.76, 14, 450000
1253.75, 15, 450000
1725.09, 16, 450000
143.924, 1, 500000
221.132, 2, 500000
403.176, 3, 500000
522.493, 4, 500000
603.802, 5, 500000
897.17, 6, 500000
883.709, 7, 500000
971.14, 8, 500000
939.585, 9, 500000
1081.19, 10, 500000
1231.28, 11, 500000
1459.25, 12, 500000
1469.76, 13, 500000
1547.26, 14, 500000
1491.04, 15, 500000
1711.88, 16, 500000
138.357, 1, 550000
269.044, 2, 550000
395.653, 3, 550000
590.516, 4, 550000
630.521, 5, 550000
765.767, 6, 550000
1008.83, 7, 550000
996.414, 8, 550000
945.21, 9, 550000
998.268, 10, 550000
1256.53, 11, 550000
1430.3, 12, 550000
1486.87, 13, 550000
1548.23, 14, 550000
1411.67, 15, 550000
1586.02, 16, 550000
139.061, 1, 600000
271.812, 2, 600000
311.536, 3, 600000
540.254, 4, 600000
668.7, 5, 600000
867.477, 6, 600000
898.549, 7, 600000
1082.94, 8, 600000
1086.39, 9, 600000
1244.11, 10, 600000
1145.48, 11, 600000
1296.03, 12, 600000
1555.47, 13, 600000
1594.42, 14, 600000
1862.42, 15, 600000
1627.71, 16, 600000
134.135, 1, 650000
290.15, 2, 650000
379.579, 3, 650000
536.359, 4, 650000
642.222, 5, 650000
877.035, 6, 650000
874.12, 7, 650000
1025.55, 8, 650000
986.157, 9, 650000
1438.76, 10, 650000
1160.38, 11, 650000
162.569, 12, 650000
1356.45, 13, 650000
1319.02, 14, 650000
1615.74, 15, 650000
1904.44, 16, 650000
142.012, 1, 700000
273.581, 2, 700000
401.436, 3, 700000
538.016, 4, 700000
652.13, 5, 700000
801.926, 6, 700000
1054.06, 7, 700000
1140.34, 8, 700000
967.706, 9, 700000
1245.28, 10, 700000
1284.64, 11, 700000
1440.81, 12, 700000
1507.48, 13, 700000
1456.52, 14, 700000
1842.97, 15, 700000
1949.36, 16, 700000
113.129, 1, 750000
275.761, 2, 750000
402.212, 3, 750000
598.26, 4, 750000
661.439, 5, 750000
942.633, 6, 750000
958.926, 7, 750000
1044.9, 8, 750000
954.14, 9, 750000
1132.24, 10, 750000
1333.9, 11, 750000
1575.43, 12, 750000
1775.27, 13, 750000
1755.4, 14, 750000
1543.49, 15, 750000
2408.76, 16, 750000
134.908, 1, 800000
277.582, 2, 800000
403.593, 3, 800000
559.429, 4, 800000
706.452, 5, 800000
874.198, 6, 800000
930.879, 7, 800000
1603.04, 8, 800000
964.09, 9, 800000
1113.04, 10, 800000
1399.65, 11, 800000
1456.7, 12, 800000
1334.84, 13, 800000
1383.73, 14, 800000
1844.97, 15, 800000
1978.74, 16, 800000
135.541, 1, 850000
364.088, 2, 850000
514.913, 3, 850000
605.177, 4, 850000
735.319, 5, 850000
809.124, 6, 850000
952.187, 7, 850000
1118.73, 8, 850000
990.021, 9, 850000
1277.52, 10, 850000
1439.27, 11, 850000
1600.3, 12, 850000
1675.65, 13, 850000
1779.69, 14, 850000
1758.83, 15, 850000
1963.04, 16, 850000
144.064, 1, 900000
283.911, 2, 900000
408.555, 3, 900000
524.277, 4, 900000
674.135, 5, 900000
952.607, 6, 900000
951.089, 7, 900000
1176.87, 8, 900000
1026.12, 9, 900000
1324.72, 10, 900000
1240.04, 11, 900000
1515.79, 12, 900000
1770.48, 13, 900000
1665.58, 14, 900000
1912.89, 15, 900000
1820.93, 16, 900000
135.514, 1, 950000
279.986, 2, 950000
416.387, 3, 950000
560.605, 4, 950000
687.416, 5, 950000
885.662, 6, 950000
909.047, 7, 950000
1135.65, 8, 950000
992.978, 9, 950000
1166.29, 10, 950000
1243.75, 11, 950000
1825.42, 12, 950000
1564.42, 13, 950000
2101.46, 14, 950000
1842.78, 15, 950000
1943.06, 16, 950000
146.043, 1, 1000000
271.151, 2, 1000000
438.179, 3, 1000000
611.324, 4, 1000000
684.569, 5, 1000000
1008.91, 6, 1000000
1028.39, 7, 1000000
1085.99, 8, 1000000
969.787, 9, 1000000
1161.96, 10, 1000000
1497.28, 11, 1000000
1409.13, 12, 1000000
1856.15, 13, 1000000
2042.86, 14, 1000000
2164.43, 15, 1000000
1881.96, 16, 1000000
138.703, 1, 1050000
225.543, 2, 1050000
416.566, 3, 1050000
566.141, 4, 1050000
704.594, 5, 1050000
920.159, 6, 1050000
921.739, 7, 1050000
1150.05, 8, 1050000
985.4, 9, 1050000
1324.85, 10, 1050000
1279.1, 11, 1050000
1339.16, 12, 1050000
1658.7, 13, 1050000
1809.51, 14, 1050000
2236.7, 15, 1050000
2191.66, 16, 1050000
139.561, 1, 1100000
295.23, 2, 1100000
410.832, 3, 1100000
612.535, 4, 1100000
681.492, 5, 1100000
907.566, 6, 1100000
992.205, 7, 1100000
1161.33, 8, 1100000
1012.8, 9, 1100000
1178.65, 10, 1100000
1283.35, 11, 1100000
1683.95, 12, 1100000
1680.36, 13, 1100000
1813.41, 14, 1100000
2176.83, 15, 1100000
2173.42, 16, 1100000
126.181, 1, 1150000
287.543, 2, 1150000
442.453, 3, 1150000
568.93, 4, 1150000
699.155, 5, 1150000
885.029, 6, 1150000
1010.83, 7, 1150000
1197.13, 8, 1150000
1098.11, 9, 1150000
1164.08, 10, 1150000
1291.53, 11, 1150000
1751.48, 12, 1150000
1783.42, 13, 1150000
1679.39, 14, 1150000
1922.65, 15, 1150000
287.942, 16, 1150000
147.098, 1, 1200000
278.816, 2, 1200000
410.763, 3, 1200000
574.539, 4, 1200000
682.051, 5, 1200000
950.381, 6, 1200000
960.481, 7, 1200000
1234.49, 8, 1200000
1051.15, 9, 1200000
1197.29, 10, 1200000
1283.19, 11, 1200000
1462.28, 12, 1200000
1767.05, 13, 1200000
1827.94, 14, 1200000
1725.88, 15, 1200000
1930.83, 16, 1200000
147.228, 1, 1250000
298.524, 2, 1250000
418.937, 3, 1250000
619.589, 4, 1250000
698.23, 5, 1250000
854.528, 6, 1250000
1044.67, 7, 1250000
1188.31, 8, 1250000
1092.24, 9, 1250000
1157.3, 10, 1250000
1296.52, 11, 1250000
1809.59, 12, 1250000
1874.87, 13, 1250000
1822.18, 14, 1250000
2051.22, 15, 1250000
1955.43, 16, 1250000
139.326, 1, 1300000
276.795, 2, 1300000
410.981, 3, 1300000
578.705, 4, 1300000
714.44, 5, 1300000
973.957, 6, 1300000
1057.03, 7, 1300000
1106.28, 8, 1300000
1017.25, 9, 1300000
1179.13, 10, 1300000
1278.33, 11, 1300000
1856.49, 12, 1300000
1585.94, 13, 1300000
1982.26, 14, 1300000
2223.68, 15, 1300000
2149.95, 16, 1300000
148.632, 1, 1350000
282.505, 2, 1350000
419.467, 3, 1350000
551.253, 4, 1350000
755.226, 5, 1350000
1000.81, 6, 1350000
1040.93, 7, 1350000
1240.93, 8, 1350000
956.339, 9, 1350000
1177.54, 10, 1350000
1300.32, 11, 1350000
1771.26, 12, 1350000
1802.48, 13, 1350000
1546.59, 14, 1350000
1963.05, 15, 1350000
