mfc/s,num_threads,vector_size
30.7816, 1, 50000
33.6172, 2, 50000
38.5199, 3, 50000
38.8914, 4, 50000
35.7469, 5, 50000
35.195, 6, 50000
36.7921, 7, 50000
32.1962, 8, 50000
31.2697, 9, 50000
25.2102, 10, 50000
29.1595, 11, 50000
31.5979, 12, 50000
28.5819, 13, 50000
29.632, 14, 50000
11.8065, 15, 50000
25.8493, 16, 50000
55.1761, 1, 100000
68.3854, 2, 100000
74.3847, 3, 100000
70.457, 4, 100000
67.0088, 5, 100000
77.5622, 6, 100000
64.3924, 7, 100000
64.2674, 8, 100000
64.2116, 9, 100000
58.4328, 10, 100000
62.1655, 11, 100000
63.5854, 12, 100000
43.6361, 13, 100000
23.2883, 14, 100000
24.0522, 15, 100000
23.1248, 16, 100000
64.8425, 1, 150000
85.035, 2, 150000
95.7847, 3, 150000
103.614, 4, 150000
105.935, 5, 150000
99.7114, 6, 150000
110.837, 7, 150000
96.7569, 8, 150000
95.1569, 9, 150000
94.2211, 10, 150000
83.3784, 11, 150000
89.7455, 12, 150000
65.5314, 13, 150000
82.5542, 14, 150000
89.8951, 15, 150000
45.8572, 16, 150000
72.8241, 1, 200000
101.643, 2, 200000
114.224, 3, 200000
119.286, 4, 200000
124.454, 5, 200000
126.774, 6, 200000
122.123, 7, 200000
101.043, 8, 200000
130.238, 9, 200000
118.623, 10, 200000
117.029, 11, 200000
34.404, 12, 200000
118.277, 13, 200000
113.703, 14, 200000
46.3033, 15, 200000
111.729, 16, 200000
79.1657, 1, 250000
117.059, 2, 250000
136.19, 3, 250000
148.167, 4, 250000
166.107, 5, 250000
153.345, 6, 250000
153.75, 7, 250000
133.384, 8, 250000
142.373, 9, 250000
151.821, 10, 250000
144.399, 11, 250000
58.5165, 12, 250000
58.6802, 13, 250000
57.9911, 14, 250000
143.516, 15, 250000
58.0585, 16, 250000
84.176, 1, 300000
125.716, 2, 300000
151.845, 3, 300000
170.778, 4, 300000
178.532, 5, 300000
174.795, 6, 300000
174.424, 7, 300000
169.49, 8, 300000
150.856, 9, 300000
128.17, 10, 300000
160.258, 11, 300000
148.734, 12, 300000
157.424, 13, 300000
147.802, 14, 300000
143.975, 15, 300000
161.52, 16, 300000
85.9388, 1, 350000
135.101, 2, 350000
162.061, 3, 350000
194.232, 4, 350000
198.299, 5, 350000
197.481, 6, 350000
199.016, 7, 350000
200.959, 8, 350000
187.797, 9, 350000
199.62, 10, 350000
204.838, 11, 350000
188.779, 12, 350000
188.335, 13, 350000
199.466, 14, 350000
148.388, 15, 350000
79.0895, 16, 350000
88.7042, 1, 400000
139.566, 2, 400000
177.462, 3, 400000
203.221, 4, 400000
221.569, 5, 400000
224.976, 6, 400000
210.557, 7, 400000
218.15, 8, 400000
225.308, 9, 400000
224.635, 10, 400000
218.7, 11, 400000
207.22, 12, 400000
94.3406, 13, 400000
90.2664, 14, 400000
216.881, 15, 400000
197.147, 16, 400000
90.8237, 1, 450000
147.687, 2, 450000
189.66, 3, 450000
204.608, 4, 450000
222.996, 5, 450000
240.122, 6, 450000
243.07, 7, 450000
244.878, 8, 450000
220.298, 9, 450000
258.423, 10, 450000
206.986, 11, 450000
253.949, 12, 450000
102.983, 13, 450000
166.031, 14, 450000
222.444, 15, 450000
98.9223, 16, 450000
96.6682, 1, 500000
154.369, 2, 500000
193.173, 3, 500000
222.282, 4, 500000
240.729, 5, 500000
250.716, 6, 500000
229.959, 7, 500000
265.026, 8, 500000
276.45, 9, 500000
276.961, 10, 500000
280.693, 11, 500000
259.602, 12, 500000
227.375, 13, 500000
111.143, 14, 500000
215.24, 15, 500000
162.406, 16, 500000
95.7962, 1, 550000
159.744, 2, 550000
195.757, 3, 550000
242.862, 4, 550000
273.315, 5, 550000
266.474, 6, 550000
286.366, 7, 550000
288.96, 8, 550000
296.069, 9, 550000
263.622, 10, 550000
245.133, 11, 550000
243.863, 12, 550000
255.731, 13, 550000
120.791, 14, 550000
111.472, 15, 550000
89.6637, 16, 550000
102.88, 1, 600000
163.489, 2, 600000
208.407, 3, 600000
237.653, 4, 600000
262.089, 5, 600000
279.072, 6, 600000
264.162, 7, 600000
310.013, 8, 600000
284.993, 9, 600000
315.348, 10, 600000
316.565, 11, 600000
251.608, 12, 600000
251.047, 13, 600000
133.778, 14, 600000
317.403, 15, 600000
282.836, 16, 600000
102.799, 1, 650000
164.834, 2, 650000
223.932, 3, 650000
263.021, 4, 650000
276.165, 5, 650000
300.507, 6, 650000
309.431, 7, 650000
316.19, 8, 650000
328.892, 9, 650000
325.865, 10, 650000
303.461, 11, 650000
339.19, 12, 650000
262.691, 13, 650000
262.371, 14, 650000
216.43, 15, 650000
225.016, 16, 650000
101.537, 1, 700000
170.897, 2, 700000
219.986, 3, 700000
263.824, 4, 700000
288.94, 5, 700000
304.481, 6, 700000
323.326, 7, 700000
290.819, 8, 700000
352.815, 9, 700000
359.6, 10, 700000
360.882, 11, 700000
284.47, 12, 700000
227.469, 13, 700000
210, 14, 700000
319.398, 15, 700000
156.858, 16, 700000
102.463, 1, 750000
172.852, 2, 750000
228.238, 3, 750000
274.257, 4, 750000
289.014, 5, 750000
321.244, 6, 750000
339.467, 7, 750000
345.204, 8, 750000
364.905, 9, 750000
359.951, 10, 750000
376.448, 11, 750000
322.352, 12, 750000
174.637, 13, 750000
253.551, 14, 750000
167.237, 15, 750000
266.023, 16, 750000
104.561, 1, 800000
176.262, 2, 800000
230.219, 3, 800000
285.141, 4, 800000
317.841, 5, 800000
335.947, 6, 800000
346.029, 7, 800000
351.957, 8, 800000
338.262, 9, 800000
301.243, 10, 800000
217.115, 11, 800000
385.226, 12, 800000
295.712, 13, 800000
303.029, 14, 800000
236.805, 15, 800000
332.958, 16, 800000
104.935, 1, 850000
182.585, 2, 850000
245.975, 3, 850000
290.039, 4, 850000
314.693, 5, 850000
334.119, 6, 850000
376.164, 7, 850000
380.934, 8, 850000
396.275, 9, 850000
306.601, 10, 850000
286.32, 11, 850000
377.545, 12, 850000
421.48, 13, 850000
287.289, 14, 850000
182.442, 15, 850000
183.547, 16, 850000
106.308, 1, 900000
182.667, 2, 900000
249.123, 3, 900000
301.708, 4, 900000
313.008, 5, 900000
357.616, 6, 900000
377.525, 7, 900000
347.584, 8, 900000
357.289, 9, 900000
403.284, 10, 900000
406.017, 11, 900000
392.848, 12, 900000
327.197, 13, 900000
328.784, 14, 900000
339.538, 15, 900000
348.386, 16, 900000
109.784, 1, 950000
185.594, 2, 950000
245.523, 3, 950000
297.032, 4, 950000
332.28, 5, 950000
361.72, 6, 950000
371.143, 7, 950000
404.54, 8, 950000
402.551, 9, 950000
424.872, 10, 950000
445.255, 11, 950000
421.1, 12, 950000
329.559, 13, 950000
411.546, 14, 950000
277.672, 15, 950000
356.744, 16, 950000
112.377, 1, 1000000
190.379, 2, 1000000
249.71, 3, 1000000
279.664, 4, 1000000
351.037, 5, 1000000
382.611, 6, 1000000
389.914, 7, 1000000
434.913, 8, 1000000
431.839, 9, 1000000
449.374, 10, 1000000
458.511, 11, 1000000
324.076, 12, 1000000
353.105, 13, 1000000
466.794, 14, 1000000
421.228, 15, 1000000
100.253, 16, 1000000
109.902, 1, 1050000
190.642, 2, 1050000
249.012, 3, 1050000
309.43, 4, 1050000
369.423, 5, 1050000
373.94, 6, 1050000
402.561, 7, 1050000
416.115, 8, 1050000
438.778, 9, 1050000
453.306, 10, 1050000
382.515, 11, 1050000
477.78, 12, 1050000
345.666, 13, 1050000
354.296, 14, 1050000
283.326, 15, 1050000
357.585, 16, 1050000
110.055, 1, 1100000
192.308, 2, 1100000
256.547, 3, 1100000
305.39, 4, 1100000
332.426, 5, 1100000
382.967, 6, 1100000
427.409, 7, 1100000
434.207, 8, 1100000
440.186, 9, 1100000
223.609, 10, 1100000
483.671, 11, 1100000
