mfc/s,num_threads,vector_size
30.8329, 1, 50000
34.8673, 2, 50000
36.9282, 3, 50000
39.8723, 4, 50000
39.3069, 5, 50000
35.553, 6, 50000
25.773, 7, 50000
33.6406, 8, 50000
33.4741, 9, 50000
31.7927, 10, 50000
32.5864, 11, 50000
30.6124, 12, 50000
29.5207, 13, 50000
27.0507, 14, 50000
20.4467, 15, 50000
11.736, 16, 50000
52.4572, 1, 100000
65.3013, 2, 100000
74.9831, 3, 100000
70.2054, 4, 100000
66.5622, 5, 100000
71.7507, 6, 100000
70.6707, 7, 100000
62.3163, 8, 100000
65.618, 9, 100000
49.0677, 10, 100000
63.4123, 11, 100000
56.3069, 12, 100000
42.6988, 13, 100000
58.4328, 14, 100000
56.2742, 15, 100000
56.2214, 16, 100000
72.2326, 1, 150000
88.5123, 2, 150000
92.1015, 3, 150000
104.071, 4, 150000
99.0728, 5, 150000
96.3175, 6, 150000
97.891, 7, 150000
90.8164, 8, 150000
94.5183, 9, 150000
92.196, 10, 150000
92.8217, 11, 150000
90.4335, 12, 150000
105.115, 13, 150000
34.7172, 14, 150000
69.8223, 15, 150000
34.0933, 16, 150000
70.9816, 1, 200000
101.68, 2, 200000
119.286, 3, 200000
118.483, 4, 200000
125.729, 5, 200000
131.607, 6, 200000
80.6881, 7, 200000
122.748, 8, 200000
130.942, 9, 200000
128.811, 10, 200000
124.762, 11, 200000
45.7103, 12, 200000
110.824, 13, 200000
111.378, 14, 200000
107.546, 15, 200000
111.669, 16, 200000
79.2155, 1, 250000
109.584, 2, 250000
140.528, 3, 250000
153.405, 4, 250000
161.851, 5, 250000
153.533, 6, 250000
156.707, 7, 250000
155.575, 8, 250000
156.481, 9, 250000
98.8011, 10, 250000
154.414, 11, 250000
137.819, 12, 250000
132.179, 13, 250000
136.991, 14, 250000
121.027, 15, 250000
55.8823, 16, 250000
86.4231, 1, 300000
125.403, 2, 300000
154.429, 3, 300000
166.941, 4, 300000
174.86, 5, 300000
177.274, 6, 300000
179.679, 7, 300000
181.852, 8, 300000
152.934, 9, 300000
154.556, 10, 300000
173.478, 11, 300000
172.613, 12, 300000
67.5472, 13, 300000
155.954, 14, 300000
150.603, 15, 300000
152.44, 16, 300000
89.1791, 1, 350000
129.279, 2, 350000
161.99, 3, 350000
185.933, 4, 350000
185.91, 5, 350000
200.959, 6, 350000
199.503, 7, 350000
200.538, 8, 350000
204.041, 9, 350000
124.172, 10, 350000
207.18, 11, 350000
189.257, 12, 350000
184.215, 13, 350000
175.704, 14, 350000
78.9831, 15, 350000
151.931, 16, 350000
93.1171, 1, 400000
140.745, 2, 400000
177.938, 3, 400000
193.427, 4, 400000
219.578, 5, 400000
160.753, 6, 400000
212.918, 7, 400000
216.452, 8, 400000
217.622, 9, 400000
205.578, 10, 400000
228.044, 11, 400000
196.34, 12, 400000
210.601, 13, 400000
129.198, 14, 400000
213.451, 15, 400000
124.778, 16, 400000
91.1981, 1, 450000
151.176, 2, 450000
177.585, 3, 450000
221.418, 4, 450000
214.246, 5, 450000
226.819, 6, 450000
242.851, 7, 450000
243.383, 8, 450000
256.946, 9, 450000
249.992, 10, 450000
255.635, 11, 450000
180.432, 12, 450000
102.45, 13, 450000
101.871, 14, 450000
253.291, 15, 450000
100.722, 16, 450000
94.6739, 1, 500000
151.931, 2, 500000
193.423, 3, 500000
239.465, 4, 500000
236.859, 5, 500000
249.127, 6, 500000
263.937, 7, 500000
265.16, 8, 500000
273.173, 9, 500000
278.753, 10, 500000
243.233, 11, 500000
266.858, 12, 500000
231.057, 13, 500000
257.646, 14, 500000
115.912, 15, 500000
267.233, 16, 500000
100.364, 1, 550000
157.987, 2, 550000
211.51, 3, 550000
233.741, 4, 550000
259.753, 5, 550000
270.273, 6, 550000
282.048, 7, 550000
271.919, 8, 550000
304.483, 9, 550000
301.367, 10, 550000
123.503, 11, 550000
265.025, 12, 550000
254.359, 13, 550000
247.076, 14, 550000
178.32, 15, 550000
249.886, 16, 550000
206.684, 1, 600000
161.578, 2, 600000
