mfc/s,num_threads,vector_size
108.427, 1, 50000
199.935, 2, 50000
268.356, 3, 50000
301.977, 4, 50000
350.333, 5, 50000
332.456, 6, 50000
459.52, 7, 50000
417.347, 8, 50000
442.539, 9, 50000
408.14, 10, 50000
432.416, 11, 50000
372.439, 12, 50000
510.418, 13, 50000
342.592, 14, 50000
243.063, 15, 50000
354.016, 16, 50000
127.172, 1, 100000
226.146, 2, 100000
316.476, 3, 100000
399.614, 4, 100000
488.165, 5, 100000
501.525, 6, 100000
530.985, 7, 100000
555.754, 8, 100000
557.406, 9, 100000
618.951, 10, 100000
678.638, 11, 100000
618.738, 12, 100000
773.429, 13, 100000
766.091, 14, 100000
620.613, 15, 100000
604.656, 16, 100000
124.211, 1, 150000
236.971, 2, 150000
329.764, 3, 150000
463.006, 4, 150000
487.71, 5, 150000
670.803, 6, 150000
657.995, 7, 150000
747.198, 8, 150000
725.67, 9, 150000
789.038, 10, 150000
784.524, 11, 150000
996.775, 12, 150000
957.63, 13, 150000
869.547, 14, 150000
37.5442, 15, 150000
1023.04, 16, 150000
134.376, 1, 200000
259.996, 2, 200000
349.189, 3, 200000
475.139, 4, 200000
565.816, 5, 200000
695.79, 6, 200000
716.099, 7, 200000
801.147, 8, 200000
721.169, 9, 200000
902.898, 10, 200000
908.136, 11, 200000
50.0312, 12, 200000
1071.45, 13, 200000
963.908, 14, 200000
1141.8, 15, 200000
1056.91, 16, 200000
133.426, 1, 250000
254.67, 2, 250000
354.395, 3, 250000
473.191, 4, 250000
569.725, 5, 250000
743.264, 6, 250000
702.284, 7, 250000
685.804, 8, 250000
772.79, 9, 250000
1001.3, 10, 250000
1029.84, 11, 250000
917.443, 12, 250000
1015.52, 13, 250000
1124.11, 14, 250000
1075.31, 15, 250000
1060.72, 16, 250000
135.094, 1, 300000
247.572, 2, 300000
363.247, 3, 300000
490.174, 4, 300000
598.073, 5, 300000
713.939, 6, 300000
909.507, 7, 300000
870.751, 8, 300000
874.807, 9, 300000
962.299, 10, 300000
1043.25, 11, 300000
1144.52, 12, 300000
1314.1, 13, 300000
1219.03, 14, 300000
1006.16, 15, 300000
1180.32, 16, 300000
129.673, 1, 350000
263.161, 2, 350000
378.36, 3, 350000
500.743, 4, 350000
712.713, 5, 350000
750.926, 6, 350000
865.484, 7, 350000
919.115, 8, 350000
907.447, 9, 350000
994.647, 10, 350000
1029.05, 11, 350000
863.721, 12, 350000
1280.24, 13, 350000
1327.07, 14, 350000
1352.31, 15, 350000
1336.24, 16, 350000
137.169, 1, 400000
243.298, 2, 400000
381.282, 3, 400000
517.001, 4, 400000
635.442, 5, 400000
824.346, 6, 400000
877.774, 7, 400000
970.13, 8, 400000
940.978, 9, 400000
1079.17, 10, 400000
986.98, 11, 400000
1199.8, 12, 400000
1176.82, 13, 400000
1688.97, 14, 400000
1218.11, 15, 400000
1424.46, 16, 400000
137.824, 1, 450000
252.256, 2, 450000
416.435, 3, 450000
508.217, 4, 450000
626.224, 5, 450000
742.758, 6, 450000
859.669, 7, 450000
970.414, 8, 450000
433.65, 9, 450000
1157.64, 10, 450000
1174.62, 11, 450000
1338.97, 12, 450000
1128.33, 13, 450000
1275.18, 14, 450000
1458.5, 15, 450000
1456.36, 16, 450000
138.617, 1, 500000
221.116, 2, 500000
391.335, 3, 500000
560.523, 4, 500000
617.787, 5, 500000
779.984, 6, 500000
667.747, 7, 500000
925.782, 8, 500000
852.585, 9, 500000
1145.49, 10, 500000
1058.27, 11, 500000
1190.09, 12, 500000
1408.19, 13, 500000
1508.96, 14, 500000
1509.19, 15, 500000
1552.37, 16, 500000
138.301, 1, 550000
288.208, 2, 550000
407.135, 3, 550000
521.71, 4, 550000
657.985, 5, 550000
886.644, 6, 550000
799.666, 7, 550000
1017.34, 8, 550000
971.535, 9, 550000
1079.91, 10, 550000
1376.85, 11, 550000
1233.08, 12, 550000
1445.9, 13, 550000
1410.26, 14, 550000
1559.33, 15, 550000
1749.15, 16, 550000
139.053, 1, 600000
292.751, 2, 600000
395.643, 3, 600000
529.737, 4, 600000
647.949, 5, 600000
758.947, 6, 600000
946.52, 7, 600000
1069.72, 8, 600000
942.831, 9, 600000
1076.85, 10, 600000
1126.86, 11, 600000
1370.31, 12, 600000
1229.7, 13, 600000
1519.4, 14, 600000
1823.97, 15, 600000
1773.58, 16, 600000
132.328, 1, 650000
277.903, 2, 650000
383.548, 3, 650000
606.55, 4, 650000
655.945, 5, 650000
742.864, 6, 650000
986.395, 7, 650000
1025, 8, 650000
1149.69, 9, 650000
1191.91, 10, 650000
1227.59, 11, 650000
1605.23, 12, 650000
1348.87, 13, 650000
1807.19, 14, 650000
1621.97, 15, 650000
1918.27, 16, 650000
133.242, 1, 700000
283.509, 2, 700000
406.495, 3, 700000
542.216, 4, 700000
671.287, 5, 700000
836.124, 6, 700000
954.323, 7, 700000
1269.04, 8, 700000
1074, 9, 700000
1152.5, 10, 700000
1153.3, 11, 700000
1258.42, 12, 700000
1621.74, 13, 700000
1659.67, 14, 700000
1866.45, 15, 700000
2000.5, 16, 700000
141.948, 1, 750000
286.018, 2, 750000
426.072, 3, 750000
568.772, 4, 750000
679.508, 5, 750000
846.465, 6, 750000
1027.28, 7, 750000
1017.82, 8, 750000
970.807, 9, 750000
1198.55, 10, 750000
1395.91, 11, 750000
1505.24, 12, 750000
1428.74, 13, 750000
1791.74, 14, 750000
1619.62, 15, 750000
1833.08, 16, 750000
143.049, 1, 800000
