mfc/s,num_threads,vector_size
48.0631, 1, 50000
36.7556, 2, 50000
39.7765, 3, 50000
38.8721, 4, 50000
33.9675, 5, 50000
33.2371, 6, 50000
28.4193, 7, 50000
33.4438, 8, 50000
34.4907, 9, 50000
35.4368, 10, 50000
26.9534, 11, 50000
30.8571, 12, 50000
8.93064, 13, 50000
11.7833, 14, 50000
18.5005, 15, 50000
11.4042, 16, 50000
52.9472, 1, 100000
64.5741, 2, 100000
70.3703, 3, 100000
68.3371, 4, 100000
71.3924, 5, 100000
73.2075, 6, 100000
65.376, 7, 100000
66.5481, 8, 100000
69.2015, 9, 100000
42.3553, 10, 100000
58.8124, 11, 100000
60.0129, 12, 100000
57.7357, 13, 100000
22.7153, 14, 100000
22.8552, 15, 100000
55.5856, 16, 100000
65.9643, 1, 150000
84.5209, 2, 150000
99.5589, 3, 150000
96.8363, 4, 150000
96.1555, 5, 150000
100.002, 6, 150000
95.7021, 7, 150000
88.0951, 8, 150000
101.122, 9, 150000
85.0005, 10, 150000
91.053, 11, 150000
90.4335, 12, 150000
67.6476, 13, 150000
34.9163, 14, 150000
69.6805, 15, 150000
33.6501, 16, 150000
71.0899, 1, 200000
102.546, 2, 200000
121.042, 3, 200000
122.928, 4, 200000
129.201, 5, 200000
125.999, 6, 200000
111.943, 7, 200000
130.949, 8, 200000
109.971, 9, 200000
115.249, 10, 200000
120.192, 11, 200000
119.666, 12, 200000
113.595, 13, 200000
46.3502, 14, 200000
46.5723, 15, 200000
27.0464, 16, 200000
77.68, 1, 250000
114.398, 2, 250000
139.457, 3, 250000
154.445, 4, 250000
147.403, 5, 250000
159.1, 6, 250000
157.966, 7, 250000
146.743, 8, 250000
142.154, 9, 250000
150.636, 10, 250000
153.092, 11, 250000
147.93, 12, 250000
146.859, 13, 250000
58.8009, 14, 250000
137.663, 15, 250000
57.6215, 16, 250000
82.8805, 1, 300000
128.005, 2, 300000
152.489, 3, 300000
166.206, 4, 300000
172.353, 5, 300000
175.404, 6, 300000
172.874, 7, 300000
178.186, 8, 300000
172.345, 9, 300000
177.658, 10, 300000
161.175, 11, 300000
169.558, 12, 300000
162.249, 13, 300000
110.577, 14, 300000
130.849, 15, 300000
135.237, 16, 300000
85.1644, 1, 350000
137.884, 2, 350000
161.865, 3, 350000
180.286, 4, 350000
193.405, 5, 350000
195.856, 6, 350000
202.353, 7, 350000
197.189, 8, 350000
212.078, 9, 350000
189.046, 10, 350000
184.438, 11, 350000
195.491, 12, 350000
153.013, 13, 350000
122.651, 14, 350000
67.979, 15, 350000
181.811, 16, 350000
89.1394, 1, 400000
143.714, 2, 400000
181.323, 3, 400000
187.176, 4, 400000
218.691, 5, 400000
219.578, 6, 400000
222.058, 7, 400000
225.268, 8, 400000
216.564, 9, 400000
230.911, 10, 400000
213.369, 11, 400000
147.237, 12, 400000
207.759, 13, 400000
185.643, 14, 400000
225.016, 15, 400000
193.145, 16, 400000
95.1985, 1, 450000
146.738, 2, 450000
183.823, 3, 450000
221.132, 4, 450000
222.847, 5, 450000
