mfc/s,num_threads,vector_size
113.806, 1, 50000
211.034, 2, 50000
294.225, 3, 50000
310.248, 4, 50000
320.734, 5, 50000
445.815, 6, 50000
372.869, 7, 50000
487.559, 8, 50000
406.548, 9, 50000
433.774, 10, 50000
399.213, 11, 50000
397.37, 12, 50000
436.926, 13, 50000
363.994, 14, 50000
266.048, 15, 50000
311.701, 16, 50000
115.963, 1, 100000
219.915, 2, 100000
299.857, 3, 100000
463.024, 4, 100000
506.967, 5, 100000
614.494, 6, 100000
528.626, 7, 100000
621.026, 8, 100000
587.324, 9, 100000
711.68, 10, 100000
491.093, 11, 100000
614.011, 12, 100000
750.689, 13, 100000
667.481, 14, 100000
774.516, 15, 100000
762.578, 16, 100000
129.519, 1, 150000
235.152, 2, 150000
361.055, 3, 150000
423.348, 4, 150000
518.559, 5, 150000
551.235, 6, 150000
743.546, 7, 150000
746.229, 8, 150000
666.396, 9, 150000
781.368, 10, 150000
964.809, 11, 150000
890.25, 12, 150000
956.783, 13, 150000
848.082, 14, 150000
663.192, 15, 150000
949.626, 16, 150000
133.192, 1, 200000
248.157, 2, 200000
346.157, 3, 200000
479.319, 4, 200000
619.171, 5, 200000
819.592, 6, 200000
710.423, 7, 200000
881.67, 8, 200000
822.645, 9, 200000
770.541, 10, 200000
853.416, 11, 200000
924.12, 12, 200000
899.361, 13, 200000
1154.74, 14, 200000
962.466, 15, 200000
50.0522, 16, 200000
135.159, 1, 250000
265.46, 2, 250000
379.152, 3, 250000
477.279, 4, 250000
590.123, 5, 250000
652.407, 6, 250000
855.83, 7, 250000
868.37, 8, 250000
896.907, 9, 250000
865.973, 10, 250000
955.061, 11, 250000
993.841, 12, 250000
1203.3, 13, 250000
1139.73, 14, 250000
959.473, 15, 250000
1282.28, 16, 250000
142.953, 1, 300000
270.764, 2, 300000
379.602, 3, 300000
486.05, 4, 300000
620.17, 5, 300000
843.081, 6, 300000
824.6, 7, 300000
811.464, 8, 300000
965.509, 9, 300000
957.499, 10, 300000
950.374, 11, 300000
1094.35, 12, 300000
1400.97, 13, 300000
1162.04, 14, 300000
1369.15, 15, 300000
1358.4, 16, 300000
136.798, 1, 350000
