mfc/s,num_threads,vector_size
30.8133, 1, 50000
35.3115, 2, 50000
39.1649, 3, 50000
40.5064, 4, 50000
35.945, 5, 50000
35.2858, 6, 50000
32.9655, 7, 50000
32.292, 8, 50000
32.4185, 9, 50000
31.7526, 10, 50000
11.9267, 11, 50000
30.1937, 12, 50000
30.2358, 13, 50000
29.2857, 14, 50000
28.2432, 15, 50000
17.8506, 16, 50000
54.1713, 1, 100000
63.8986, 2, 100000
70.7382, 3, 100000
80.1051, 4, 100000
65.9655, 5, 100000
73.1862, 6, 100000
64.4451, 7, 100000
66.8912, 8, 100000
64.1004, 9, 100000
64.5311, 10, 100000
63.2244, 11, 100000
62.0888, 12, 100000
18.0646, 13, 100000
23.6503, 14, 100000
57.7039, 15, 100000
58.9861, 16, 100000
63.2117, 1, 150000
83.7224, 2, 150000
102.084, 3, 150000
100.577, 4, 150000
104.457, 5, 150000
99.8855, 6, 150000
84.0804, 7, 150000
99.6482, 8, 150000
92.9177, 9, 150000
92.726, 10, 150000
96.3814, 11, 150000
57.4632, 12, 150000
68.9853, 13, 150000
83.2387, 14, 150000
15.537, 15, 150000
71.5074, 16, 150000
72.4634, 1, 200000
104.657, 2, 200000
119.473, 3, 200000
126.876, 4, 200000
123.078, 5, 200000
129.868, 6, 200000
130.861, 7, 200000
115.228, 8, 200000
122.85, 9, 200000
106.952, 10, 200000
119.644, 11, 200000
35.4733, 12, 200000
114.766, 13, 200000
114.525, 14, 200000
107.952, 15, 200000
32.2271, 16, 200000
79.3494, 1, 250000
113.139, 2, 250000
131.692, 3, 250000
147.203, 4, 250000
149.611, 5, 250000
153.092, 6, 250000
142.696, 7, 250000
149.875, 8, 250000
153.092, 9, 250000
153.72, 10, 250000
140.447, 11, 250000
137.464, 12, 250000
92.2176, 13, 250000
142.315, 14, 250000
54.0577, 15, 250000
126.37, 16, 250000
83.4411, 1, 300000
125.561, 2, 300000
152.953, 3, 300000
163.904, 4, 300000
183.264, 5, 300000
175.821, 6, 300000
167.222, 7, 300000
168.536, 8, 300000
166.941, 9, 300000
175.952, 10, 300000
174.722, 11, 300000
101.65, 12, 300000
169.94, 13, 300000
68.2173, 14, 300000
132.568, 15, 300000
68.6603, 16, 300000
86.2789, 1, 350000
132.027, 2, 350000
166.642, 3, 350000
187.933, 4, 350000
195.604, 5, 350000
185.121, 6, 350000
199.729, 7, 350000
208.583, 8, 350000
218.032, 9, 350000
154.82, 10, 350000
209.755, 11, 350000
134.236, 12, 350000
172.639, 13, 350000
183.47, 14, 350000
168.375, 15, 350000
110.983, 16, 350000
90.0162, 1, 400000
140.993, 2, 400000
177.124, 3, 400000
192.458, 4, 400000
204.883, 5, 400000
210.232, 6, 400000
218.501, 7, 400000
148.078, 8, 400000
233.558, 9, 400000
234.101, 10, 400000
216.769, 11, 400000
196.792, 12, 400000
93.6263, 13, 400000
163.245, 14, 400000
69.4201, 15, 400000
91.0683, 16, 400000
91.6558, 1, 450000
150.353, 2, 450000
186.389, 3, 450000
207.822, 4, 450000
223.913, 5, 450000
226.32, 6, 450000
241.288, 7, 450000
245.952, 8, 450000
250.6, 9, 450000
245.717, 10, 450000
217.038, 11, 450000
227.311, 12, 450000
113.56, 13, 450000
215.551, 14, 450000
