mfc/s,num_threads,vector_size
112.024, 1, 50000
206.82, 2, 50000
278.795, 3, 50000
466.556, 4, 50000
418.61, 5, 50000
418.368, 6, 50000
422.726, 7, 50000
403.792, 8, 50000
73.0472, 9, 50000
438.322, 10, 50000
399.26, 11, 50000
415.445, 12, 50000
406.866, 13, 50000
269.822, 14, 50000
360.176, 15, 50000
296.054, 16, 50000
116.508, 1, 100000
223.381, 2, 100000
327.279, 3, 100000
388.42, 4, 100000
488.834, 5, 100000
561.455, 6, 100000
593.356, 7, 100000
646.191, 8, 100000
607.508, 9, 100000
621.44, 10, 100000
677.572, 11, 100000
664.656, 12, 100000
659.242, 13, 100000
730.98, 14, 100000
687.3, 15, 100000
628.819, 16, 100000
128.006, 1, 150000
254.026, 2, 150000
331.556, 3, 150000
490.269, 4, 150000
541.954, 5, 150000
638.231, 6, 150000
626.212, 7, 150000
725.236, 8, 150000
720.476, 9, 150000
808.226, 10, 150000
741.516, 11, 150000
893.554, 12, 150000
807.613, 13, 150000
786.522, 14, 150000
1180.96, 15, 150000
885.55, 16, 150000
132.108, 1, 200000
250.601, 2, 200000
352.221, 3, 200000
450.749, 4, 200000
609.585, 5, 200000
661.872, 6, 200000
727.939, 7, 200000
849.47, 8, 200000
831.7, 9, 200000
874.517, 10, 200000
935.196, 11, 200000
907.53, 12, 200000
854.455, 13, 200000
1003.58, 14, 200000
888.637, 15, 200000
50.0384, 16, 200000
135.31, 1, 250000
253.277, 2, 250000
364.253, 3, 250000
520.282, 4, 250000
566.646, 5, 250000
700.597, 6, 250000
866.868, 7, 250000
924.012, 8, 250000
833.623, 9, 250000
963.048, 10, 250000
62.5316, 11, 250000
1061.58, 12, 250000
1057.34, 13, 250000
1152.68, 14, 250000
1223.96, 15, 250000
1109.12, 16, 250000
138.76, 1, 300000
257.929, 2, 300000
371.884, 3, 300000
471.445, 4, 300000
583.985, 5, 300000
748.071, 6, 300000
839.556, 7, 300000
850.801, 8, 300000
963.693, 9, 300000
1006.03, 10, 300000
1385.52, 11, 300000
1288.05, 12, 300000
1188.05, 13, 300000
1230.83, 14, 300000
1328.29, 15, 300000
1564.56, 16, 300000
135.854, 1, 350000
260.075, 2, 350000
373.219, 3, 350000
516.692, 4, 350000
578.271, 5, 350000
759.171, 6, 350000
1158.95, 7, 350000
892.84, 8, 350000
946.177, 9, 350000
953.78, 10, 350000
1104.94, 11, 350000
1227.56, 12, 350000
1321.62, 13, 350000
1209.09, 14, 350000
1654.24, 15, 350000
1562.86, 16, 350000
129.481, 1, 400000
283.295, 2, 400000
380.48, 3, 400000
504.787, 4, 400000
642.042, 5, 400000
770.301, 6, 400000
773.858, 7, 400000
954.662, 8, 400000
941.994, 9, 400000
977.676, 10, 400000
1172.99, 11, 400000
1247.77, 12, 400000
1331.7, 13, 400000
1408.61, 14, 400000
1366.77, 15, 400000
1378.42, 16, 400000
137.178, 1, 450000
271.374, 2, 450000
395.796, 3, 450000
527.296, 4, 450000
639.125, 5, 450000
891.379, 6, 450000
855.958, 7, 450000
969.178, 8, 450000
948.482, 9, 450000
999.547, 10, 450000
1154.88, 11, 450000
1300.77, 12, 450000
1381.55, 13, 450000
1421.38, 14, 450000
1328.88, 15, 450000
1292.88, 16, 450000
130.43, 1, 500000
268.457, 2, 500000
398.02, 3, 500000
534.314, 4, 500000
638.017, 5, 500000
794.711, 6, 500000
859.415, 7, 500000
1030.42, 8, 500000
935.809, 9, 500000
1361.3, 10, 500000
1145.63, 11, 500000
1131.08, 12, 500000
1454.23, 13, 500000
1239.59, 14, 500000
1880.07, 15, 500000
1714.89, 16, 500000
139.334, 1, 550000
265.25, 2, 550000
405.058, 3, 550000
541.51, 4, 550000
614.994, 5, 550000
742.058, 6, 550000
935.936, 7, 550000
1185.5, 8, 550000
956.311, 9, 550000
1057.4, 10, 550000
1257.46, 11, 550000
1316.02, 12, 550000
1465.55, 13, 550000
1538.52, 14, 550000
1529.35, 15, 550000
1928.69, 16, 550000
139.901, 1, 600000
277.555, 2, 600000
394.686, 3, 600000
530.092, 4, 600000
654.639, 5, 600000
766.476, 6, 600000
919.376, 7, 600000
1001.62, 8, 600000
1018.72, 9, 600000
1238.49, 10, 600000
1174.57, 11, 600000
1430.66, 12, 600000
1529.5, 13, 600000
1451.86, 14, 600000
1931.51, 15, 600000
1627.42, 16, 600000
140.324, 1, 650000
273.948, 2, 650000
405.043, 3, 650000
541.204, 4, 650000
639.401, 5, 650000
843.281, 6, 650000
