num_threads,vector_size,mfc/s,hpx_counter
11, 1000000 ,19.2105,"
/threads{locality#0/total/total}/idle-rate,1,1.047604,[s],9960,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.047474,[s],9948,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.047572,[s],9936,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.047989,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.047736,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.048332,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.048588,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.048217,[s],8935,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.048087,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.047867,[s],9925,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.048361,[s],9112,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.047616,[s],9978,[0.01%] "
12, 1000000 ,21.1959,"
/threads{locality#0/total/total}/idle-rate,1,1.041209,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.041148,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.040751,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.041059,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.040881,[s],9936,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.041314,[s],9985,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.041551,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.041365,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.041749,[s],9956,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.041465,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.041819,[s],9989,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.041396,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.041509,[s],9987,[0.01%] "
13, 1000000 ,20.9043,"
/threads{locality#0/total/total}/idle-rate,1,1.048773,[s],9969,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.048946,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.049356,[s],4280,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.048088,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.048326,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.048341,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.047892,[s],9985,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.049160,[s],9958,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.048525,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.048735,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.048777,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.048866,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.048711,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.049174,[s],9978,[0.01%] "
14, 1000000 ,18.2136,"
/threads{locality#0/total/total}/idle-rate,1,1.050520,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.049993,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.050696,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.049131,[s],9126,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.048932,[s],9324,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.049796,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.049024,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.049903,[s],9962,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.049492,[s],9946,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.050146,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.050492,[s],9024,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.050083,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.050816,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.050229,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,1.050593,[s],9984,[0.01%] "
15, 1000000 ,20.284,"
/threads{locality#0/total/total}/idle-rate,1,1.039894,[s],9974,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.040101,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.040166,[s],9988,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.040296,[s],9964,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.039056,[s],5324,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.039150,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.039730,[s],8766,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.039268,[s],9985,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.039092,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.039263,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.040668,[s],9989,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.039995,[s],9987,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.039890,[s],9989,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.040637,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,1.040512,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,1.040535,[s],9985,[0.01%] "
16, 1000000 ,15.8745,"
/threads{locality#0/total/total}/idle-rate,1,1.085940,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.086155,[s],9985,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.086386,[s],9738,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.086303,[s],9657,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.086582,[s],9970,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.085251,[s],9989,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.085519,[s],9954,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.085416,[s],9676,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.085838,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.085943,[s],9945,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.086032,[s],9947,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.085310,[s],9985,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.086759,[s],9952,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.086269,[s],9987,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,1.086419,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#14}/idle-rate,1,1.086212,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#15}/idle-rate,1,1.086812,[s],9988,[0.01%] "
1, 2000000 ,23.9177,"
/threads{locality#0/total/total}/idle-rate,1,1.097417,[s],9583,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.097456,[s],9583,[0.01%] "
2, 2000000 ,29.5897,"
/threads{locality#0/total/total}/idle-rate,1,1.089688,[s],9777,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.089824,[s],9769,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.089804,[s],9782,[0.01%] "
3, 2000000 ,37.4567,"
/threads{locality#0/total/total}/idle-rate,1,1.058153,[s],9897,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.058096,[s],9910,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.058198,[s],9883,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.058063,[s],9894,[0.01%] "
4, 2000000 ,35.6786,"
/threads{locality#0/total/total}/idle-rate,1,1.076951,[s],9893,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.076961,[s],9910,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.077098,[s],9911,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.076888,[s],9866,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.077017,[s],9880,[0.01%] "
5, 2000000 ,35.9363,"
/threads{locality#0/total/total}/idle-rate,1,1.079317,[s],9909,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.079237,[s],9924,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.079401,[s],9869,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.079253,[s],9927,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.079289,[s],9927,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.079511,[s],9898,[0.01%] "
6, 2000000 ,37.1037,"
/threads{locality#0/total/total}/idle-rate,1,1.075581,[s],9924,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.075941,[s],9933,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.075466,[s],9892,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.075703,[s],9915,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.076141,[s],9937,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.076183,[s],9938,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.076085,[s],9929,[0.01%] "
7, 2000000 ,37.9284,"
/threads{locality#0/total/total}/idle-rate,1,1.077737,[s],9934,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.078248,[s],9945,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.077854,[s],9947,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.077930,[s],9938,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.078303,[s],9897,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.078058,[s],9948,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.078086,[s],9918,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.078114,[s],9942,[0.01%] "
8, 2000000 ,38.2161,"
/threads{locality#0/total/total}/idle-rate,1,1.088849,[s],9949,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.088741,[s],9962,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.088553,[s],9913,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.088465,[s],9960,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.088149,[s],9947,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.088641,[s],9956,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.087888,[s],9961,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.088722,[s],9957,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.088642,[s],9933,[0.01%] "
9, 2000000 ,40.8605,"
/threads{locality#0/total/total}/idle-rate,1,1.067494,[s],9948,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.068037,[s],9957,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.068066,[s],9961,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.068151,[s],9958,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.067562,[s],9962,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.067596,[s],8360,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.067926,[s],9919,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.068231,[s],9964,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.067771,[s],9944,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.068117,[s],9956,[0.01%] "
10, 2000000 ,35.392,"
/threads{locality#0/total/total}/idle-rate,1,1.085696,[s],9946,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.085102,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.085541,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.085482,[s],9962,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.085311,[s],9944,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.085747,[s],7974,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.084795,[s],9963,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.085488,[s],9964,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.085268,[s],4479,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.084824,[s],9954,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.084833,[s],9957,[0.01%] "
11, 2000000 ,38.8712,"
/threads{locality#0/total/total}/idle-rate,1,1.088592,[s],9949,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.087801,[s],9961,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.087730,[s],9945,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.088194,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.088282,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.088576,[s],9963,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.087961,[s],9922,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.088046,[s],9970,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.088436,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.088454,[s],9952,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.088240,[s],8282,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.087868,[s],9961,[0.01%] "
12, 2000000 ,39.7117,"
/threads{locality#0/total/total}/idle-rate,1,1.062808,[s],9960,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.062414,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.062578,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.062245,[s],9923,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.062326,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.063561,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.063367,[s],9970,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.063023,[s],9947,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.063477,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.063150,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.063673,[s],7845,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.063422,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.062949,[s],9970,[0.01%] "
13, 2000000 ,39.4252,"
/threads{locality#0/total/total}/idle-rate,1,1.078873,[s],9937,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.078764,[s],9855,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.078517,[s],7956,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.078128,[s],9974,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.078623,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.078233,[s],9222,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.079721,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.078879,[s],9974,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.079516,[s],9951,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.079433,[s],9963,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.079452,[s],9965,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.078926,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.079057,[s],9848,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.079592,[s],9963,[0.01%] "
14, 2000000 ,37.6925,"
/threads{locality#0/total/total}/idle-rate,1,1.086233,[s],9958,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.086501,[s],9973,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.085778,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.085067,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.085310,[s],9974,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.085203,[s],9973,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.085552,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.085282,[s],9932,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.085577,[s],7112,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.086232,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.085827,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.086088,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.086485,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.085851,[s],9974,[0.01%]
/threads{locality#0/pool#default/worker-thread#13}/idle-rate,1,1.086332,[s],9828,[0.01%] "
