num_threads,vector_size,mfc/s,hpx_counter
1, 1000000 ,14.3885,"
/threads{locality#0/total/total}/idle-rate,1,1.062240,[s],9725,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.062279,[s],9725,[0.01%] "
2, 1000000 ,19.9053,"
/threads{locality#0/total/total}/idle-rate,1,1.046529,[s],9880,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.046420,[s],9873,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.046400,[s],9884,[0.01%] "
3, 1000000 ,18.4301,"
/threads{locality#0/total/total}/idle-rate,1,1.051472,[s],9904,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.051636,[s],9905,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.051517,[s],9880,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.051643,[s],9927,[0.01%] "
4, 1000000 ,17.9927,"
/threads{locality#0/total/total}/idle-rate,1,1.048042,[s],9927,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.048124,[s],9946,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.047958,[s],9898,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.048086,[s],9924,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.048005,[s],9938,[0.01%] "
5, 1000000 ,18.9541,"
/threads{locality#0/total/total}/idle-rate,1,1.048135,[s],9941,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.048050,[s],9960,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.048395,[s],9902,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.048204,[s],9956,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.048329,[s],9955,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.048319,[s],9930,[0.01%] "
6, 1000000 ,20.012,"
/threads{locality#0/total/total}/idle-rate,1,1.039818,[s],9955,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.039398,[s],9969,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.040018,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.039947,[s],9965,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.039677,[s],9943,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.040074,[s],9924,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.039541,[s],9958,[0.01%] "
7, 1000000 ,19.5794,"
/threads{locality#0/total/total}/idle-rate,1,1.047894,[s],9956,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.047622,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.047752,[s],9947,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.047949,[s],9963,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.047348,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.047462,[s],9968,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.047814,[s],9919,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.047407,[s],9963,[0.01%] "
8, 1000000 ,20.4516,"
/threads{locality#0/total/total}/idle-rate,1,1.058439,[s],9934,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.057718,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.058140,[s],9936,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.058062,[s],9970,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.057845,[s],9879,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.057754,[s],9973,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.058234,[s],9859,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.058254,[s],9975,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.057781,[s],9177,[0.01%] "
9, 1000000 ,19.7613,"
/threads{locality#0/total/total}/idle-rate,1,1.056104,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.056378,[s],9969,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.056222,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.056461,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.056898,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.056784,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.057013,[s],9955,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.057043,[s],9933,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.056651,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.056307,[s],9962,[0.01%] "
10, 1000000 ,20.8459,"
/threads{locality#0/total/total}/idle-rate,1,1.053873,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.054400,[s],9975,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.054337,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.054056,[s],9936,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.054541,[s],9954,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.054076,[s],9017,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.053924,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.054090,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.054572,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.053742,[s],9972,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.054462,[s],9976,[0.01%] "
11, 1000000 ,20.0719,"
/threads{locality#0/total/total}/idle-rate,1,1.055626,[s],9972,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.056919,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.055749,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.056567,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.057010,[s],9928,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.056118,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.056369,[s],9957,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.056663,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.056823,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.056270,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.056599,[s],9980,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.056297,[s],9973,[0.01%] "
12, 1000000 ,17.0756,"
/threads{locality#0/total/total}/idle-rate,1,1.052661,[s],9961,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.052893,[s],9877,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.052019,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.051424,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.051640,[s],9949,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.052852,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.052447,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.052228,[s],9987,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.052339,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.052667,[s],8715,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.052881,[s],9986,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.052894,[s],9983,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.052285,[s],9972,[0.01%] "
13, 1000000 ,20.852,"
/threads{locality#0/total/total}/idle-rate,1,1.043796,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.043583,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.044472,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.042861,[s],9962,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.043244,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.042838,[s],9940,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.043613,[s],9985,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.044234,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.044493,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.043660,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.044554,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#10}/idle-rate,1,1.043668,[s],9984,[0.01%]
/threads{locality#0/pool#default/worker-thread#11}/idle-rate,1,1.043801,[s],9982,[0.01%]
/threads{locality#0/pool#default/worker-thread#12}/idle-rate,1,1.044579,[s],9983,[0.01%] "
