num_threads,vector_size,mfc/s,hpx_counter
1, 1000000 ,14.9484,"
/threads{locality#0/total/total}/idle-rate,1,1.059226,[s],9727,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.059262,[s],9727,[0.01%] "
2, 1000000 ,17.4651,"
/threads{locality#0/total/total}/idle-rate,1,1.054101,[s],9858,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.054082,[s],9869,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.054146,[s],9843,[0.01%] "
3, 1000000 ,20.1959,"
/threads{locality#0/total/total}/idle-rate,1,1.044241,[s],9917,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.044140,[s],9939,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.044375,[s],9915,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.044363,[s],9897,[0.01%] "
4, 1000000 ,19.3173,"
/threads{locality#0/total/total}/idle-rate,1,1.047807,[s],9929,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.048067,[s],9946,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.047973,[s],9902,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.047922,[s],9920,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.048023,[s],9947,[0.01%] "
5, 1000000 ,19.7006,"
/threads{locality#0/total/total}/idle-rate,1,1.043007,[s],9944,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.043055,[s],9956,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.042762,[s],9933,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.042970,[s],9919,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.042881,[s],9956,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.043051,[s],9958,[0.01%] "
6, 1000000 ,19.2156,"
/threads{locality#0/total/total}/idle-rate,1,1.047295,[s],9951,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.047895,[s],9930,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.047778,[s],9964,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.047861,[s],9965,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.047426,[s],9966,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.047360,[s],9915,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.047839,[s],9962,[0.01%] "
7, 1000000 ,19.6533,"
/threads{locality#0/total/total}/idle-rate,1,1.043864,[s],9958,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.043965,[s],9946,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.044372,[s],9969,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.043731,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.044178,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.044089,[s],9964,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.044233,[s],9918,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.044436,[s],9964,[0.01%] "
8, 1000000 ,19.0771,"
/threads{locality#0/total/total}/idle-rate,1,1.053662,[s],9964,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.053189,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.053471,[s],9972,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.053028,[s],9969,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.053535,[s],9974,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.053429,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.053000,[s],9929,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.053238,[s],9973,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.053257,[s],9950,[0.01%] "
9, 1000000 ,20.7715,"
/threads{locality#0/total/total}/idle-rate,1,1.055276,[s],9962,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.054512,[s],9967,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.054851,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.054780,[s],9972,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.055388,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.054645,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.054680,[s],9928,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.054564,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.055004,[s],5268,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.054929,[s],9969,[0.01%] "
10, 1000000 ,21.0102,"
/threads{locality#0/total/total}/idle-rate,1,1.047375,[s],9971,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,1.047650,[s],9976,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,1.047726,[s],9979,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,1.047483,[s],9981,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,1.047976,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#4}/idle-rate,1,1.047540,[s],9978,[0.01%]
/threads{locality#0/pool#default/worker-thread#5}/idle-rate,1,1.048183,[s],9934,[0.01%]
/threads{locality#0/pool#default/worker-thread#6}/idle-rate,1,1.048063,[s],9977,[0.01%]
/threads{locality#0/pool#default/worker-thread#7}/idle-rate,1,1.047630,[s],9959,[0.01%]
/threads{locality#0/pool#default/worker-thread#8}/idle-rate,1,1.047445,[s],9972,[0.01%]
/threads{locality#0/pool#default/worker-thread#9}/idle-rate,1,1.048236,[s],9975,[0.01%] "
